#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
3.10000e+04,1.18961840e+03,1.55318742e-03,1.04180437e+01,2.68486549e-02,1.06242217e+04,6.97263033e+01,0.06127627
3.20000e+04,1.18367435e+03,1.56636456e-03,1.04180437e+01,2.68486549e-02,1.06164668e+04,6.97263033e+01,0.06148124
3.30000e+04,1.17788645e+03,1.57937291e-03,1.04180437e+01,2.68486549e-02,1.06088655e+04,6.97263033e+01,0.06168248
3.40000e+04,1.17224744e+03,1.59221811e-03,1.04180437e+01,2.68486549e-02,1.06014117e+04,6.97263033e+01,0.06188013
3.50000e+04,1.16675052e+03,1.60490547e-03,1.04180437e+01,2.68486549e-02,1.05940996e+04,6.97263033e+01,0.06207434
3.60000e+04,1.16138936e+03,1.61744006e-03,1.04180437e+01,2.68486549e-02,1.05869237e+04,6.97263033e+01,0.06226522
3.70000e+04,1.15615801e+03,1.62982667e-03,1.04180437e+01,2.68486549e-02,1.05798788e+04,6.97263033e+01,0.06245290
3.80000e+04,1.15105090e+03,1.64206986e-03,1.04180437e+01,2.68486549e-02,1.05729602e+04,6.97263033e+01,0.06263750
3.90000e+04,1.14606280e+03,1.65417395e-03,1.04180437e+01,2.68486549e-02,1.05661631e+04,6.97263033e+01,0.06281911
4.00000e+04,1.14118878e+03,1.66614309e-03,1.04180437e+01,2.68486549e-02,1.05594832e+04,6.97263033e+01,0.06299785
4.10000e+04,1.13642422e+03,1.67798118e-03,1.04180437e+01,2.68486549e-02,1.05529165e+04,6.97263033e+01,0.06317381
4.20000e+04,1.13176474e+03,1.68969198e-03,1.04180437e+01,2.68486549e-02,1.05464590e+04,6.97263033e+01,0.06334709
4.30000e+04,1.12720624e+03,1.70127907e-03,1.04180437e+01,2.68486549e-02,1.05401071e+04,6.97263033e+01,0.06351776
4.40000e+04,1.12274482e+03,1.71274585e-03,1.04180437e+01,2.68486549e-02,1.05338572e+04,6.97263033e+01,0.06368591
4.50000e+04,1.11837680e+03,1.72409560e-03,1.04180437e+01,2.68486549e-02,1.05277059e+04,6.97263033e+01,0.06385163
4.60000e+04,1.11409872e+03,1.73533144e-03,1.04180437e+01,2.68486549e-02,1.05216502e+04,6.97263033e+01,0.06401498
