#nR_H,a_s,e_s,MA_s,tcol
0.330,0.04321253,0.18,115.79188,100000.00000
0.330,0.04321253,0.20,70.05630,100000.00000
0.330,0.04321253,0.40,27.45703,100000.00000
0.330,0.04321253,0.48,14.90376,100000.00000
0.330,0.04321253,0.38,157.81781,100000.00000
0.330,0.04321253,0.51,56.75226,118.52790
0.330,0.04321253,0.28,155.22547,100000.00000
0.330,0.04321253,0.41,0.83376,99650.13286
0.330,0.04321253,0.55,174.43847,33199.18004
0.330,0.04321253,0.15,58.13217,100000.00000
0.330,0.04321253,0.21,127.12360,100000.00000
0.330,0.04321253,0.32,122.23842,100000.00000
0.330,0.04321253,0.39,62.22528,100000.00000
0.330,0.04321253,0.07,173.24051,100000.00000
0.330,0.04321253,0.24,33.86181,100000.00000
0.330,0.04321253,0.58,28.93678,493.51389
0.330,0.04321253,0.52,112.66045,116.08284
0.330,0.04321253,0.39,83.16105,5796.14056
0.330,0.04321253,0.53,157.26188,53486.95443
0.330,0.04321253,0.57,156.93184,6413.40327
0.330,0.04321253,0.41,81.43911,291.78681
0.330,0.04321253,0.36,157.89610,100000.00000
0.330,0.04321253,0.50,124.60978,107.51554
0.330,0.04321253,0.34,33.66788,100000.00000
0.330,0.04321253,0.28,46.48399,100000.00000
0.330,0.04321253,0.01,123.16195,100000.00000
0.330,0.04321253,0.25,170.96398,100000.00000
0.330,0.04321253,0.11,118.37032,100000.00000
0.330,0.04321253,0.37,21.04165,100000.00000
0.330,0.04321253,0.08,116.13110,100000.00000
0.330,0.04321253,0.17,85.22492,100000.00000
0.330,0.04321253,0.29,43.22621,100000.00000
0.330,0.04321253,0.35,24.19464,100000.00000
0.330,0.04321253,0.36,79.04428,85574.25998
0.330,0.04321253,0.41,89.70620,62109.92051
0.330,0.04321253,0.17,78.09330,100000.00000
0.330,0.04321253,0.49,64.97530,266.65542
0.330,0.04321253,0.40,22.43928,100000.00000
0.330,0.04321253,0.18,57.41561,100000.00000
0.330,0.04321253,0.33,176.82815,100000.00000
0.330,0.04321253,0.52,95.20868,2741.44018
0.330,0.04321253,0.26,44.52266,100000.00000
0.330,0.04321253,0.44,120.94069,6121.10827
0.330,0.04321253,0.59,12.12311,7455.55038
0.330,0.04321253,0.46,4.04448,100000.00000
0.330,0.04321253,0.30,124.27107,100000.00000
0.330,0.04321253,0.54,16.09398,3565.33927
0.330,0.04321253,0.56,145.71289,683.99848
0.330,0.04321253,0.02,174.52523,100000.00000
0.330,0.04321253,0.20,52.77794,100000.00000
0.330,0.04321253,0.39,156.98230,100000.00000
0.330,0.04321253,0.09,46.42949,100000.00000
0.330,0.04321253,0.03,138.82866,100000.00000
0.330,0.04321253,0.49,89.18844,2720.45102
0.330,0.04321253,0.31,6.60298,100000.00000
0.330,0.04321253,0.57,48.06509,210.43821
0.330,0.04321253,0.46,164.57378,100000.00000
0.330,0.04321253,0.04,58.53300,100000.00000
0.330,0.04321253,0.12,102.61101,100000.00000
0.330,0.04321253,0.10,152.86021,100000.00000
0.330,0.04321253,0.05,135.99920,100000.00000
0.330,0.04321253,0.08,66.20096,100000.00000
0.330,0.04321253,0.02,98.40785,100000.00000
0.330,0.04321253,0.32,3.61282,100000.00000
0.330,0.04321253,0.08,2.98581,100000.00000
0.330,0.04321253,0.31,43.64469,100000.00000
0.330,0.04321253,0.52,4.39214,12911.52549
0.330,0.04321253,0.07,51.27129,100000.00000
0.330,0.04321253,0.35,62.79629,83934.80856
0.330,0.04321253,0.40,109.20871,286.76724
0.330,0.04321253,0.60,80.26249,23.30478
0.330,0.04321253,0.16,50.38810,100000.00000
0.330,0.04321253,0.30,134.68674,100000.00000
0.330,0.04321253,0.18,98.21102,100000.00000
0.330,0.04321253,0.23,7.76878,100000.00000
0.330,0.04321253,0.03,0.99398,100000.00000
0.330,0.04321253,0.35,131.55615,43003.70003
0.330,0.04321253,0.29,27.34248,100000.00000
0.330,0.04321253,0.53,3.21731,14005.64212
0.330,0.04321253,0.59,54.17344,51.49969
0.330,0.04321253,0.15,175.65337,100000.00000
0.330,0.04321253,0.22,15.03013,100000.00000
0.330,0.04321253,0.10,161.73975,100000.00000
0.330,0.04321253,0.40,93.39085,5006.12713
0.330,0.04321253,0.47,8.45387,100000.00000
0.330,0.04321253,0.02,35.27692,100000.00000
0.330,0.04321253,0.30,50.14626,100000.00000
0.330,0.04321253,0.17,90.56453,100000.00000
0.330,0.04321253,0.16,64.07508,100000.00000
0.330,0.04321253,0.06,21.57577,100000.00000
0.330,0.04321253,0.60,58.24984,28.59283
0.330,0.04321253,0.19,157.94496,100000.00000
0.330,0.04321253,0.02,8.14091,100000.00000
0.330,0.04321253,0.05,145.46167,100000.00000
0.330,0.04321253,0.11,143.06603,100000.00000
0.330,0.04321253,0.24,171.07407,100000.00000
0.330,0.04321253,0.54,116.93640,48.64712
0.330,0.04321253,0.45,4.77580,100000.00000
0.330,0.04321253,0.24,13.99224,100000.00000
0.330,0.04321253,0.56,46.75568,92.14043
0.330,0.04321253,0.57,143.53668,2757.87003
0.330,0.04321253,0.04,19.42046,100000.00000
0.330,0.04321253,0.30,21.71446,100000.00000
0.330,0.04321253,0.41,62.45158,5968.18652
0.330,0.04321253,0.56,86.50558,27.19291
0.330,0.04321253,0.39,110.06176,8886.21281
0.330,0.04321253,0.34,46.42251,100000.00000
0.330,0.04321253,0.32,89.71960,100000.00000
0.330,0.04321253,0.10,58.57195,100000.00000
0.330,0.04321253,0.47,24.63941,72926.73391
0.330,0.04321253,0.49,165.11644,100000.00000
0.330,0.04321253,0.16,110.10973,100000.00000
0.330,0.04321253,0.52,72.34756,234.01147
0.330,0.04321253,0.25,67.76341,100000.00000
0.330,0.04321253,0.18,69.87059,100000.00000
0.330,0.04321253,0.13,25.21512,100000.00000
0.330,0.04321253,0.42,172.99266,100000.00000
0.330,0.04321253,0.07,163.48786,100000.00000
0.330,0.04321253,0.18,169.46367,100000.00000
0.330,0.04321253,0.37,111.61310,100000.00000
0.330,0.04321253,0.57,28.54892,6836.15423
0.330,0.04321253,0.20,103.21882,100000.00000
0.330,0.04321253,0.25,146.48310,100000.00000
0.330,0.04321253,0.55,146.84996,293.58465
0.330,0.04321253,0.35,136.84101,81610.54364
0.330,0.04321253,0.35,22.37350,100000.00000
0.330,0.04321253,0.16,132.82145,100000.00000
0.330,0.04321253,0.50,166.54470,100000.00000
0.330,0.04321253,0.45,46.69622,6777.32895
0.330,0.04321253,0.55,157.94296,6318.76025
0.330,0.04321253,0.43,27.94324,100000.00000
0.330,0.04321253,0.45,106.25309,228.51248
0.330,0.04321253,0.60,14.82859,134.16670
0.330,0.04321253,0.01,173.81377,100000.00000
0.330,0.04321253,0.07,43.12114,100000.00000
0.330,0.04321253,0.59,113.87194,32.14535
0.330,0.04321253,0.56,159.97465,58028.07420
0.330,0.04321253,0.26,174.58459,100000.00000
0.330,0.04321253,0.06,76.87940,100000.00000
0.330,0.04321253,0.34,102.89028,100000.00000
0.330,0.04321253,0.04,55.97682,100000.00000
0.330,0.04321253,0.17,105.43961,100000.00000
0.330,0.04321253,0.03,13.41912,100000.00000
0.330,0.04321253,0.24,105.17658,100000.00000
0.330,0.04321253,0.42,134.99289,100000.00000
0.330,0.04321253,0.42,12.07377,100000.00000
0.330,0.04321253,0.13,52.84653,100000.00000
0.330,0.04321253,0.49,16.48477,100000.00000
0.330,0.04321253,0.19,21.26967,100000.00000
0.330,0.04321253,0.17,31.17634,100000.00000
0.330,0.04321253,0.18,173.01430,100000.00000
0.330,0.04321253,0.04,131.32911,100000.00000
0.330,0.04321253,0.51,125.33198,97.00658
0.330,0.04321253,0.59,173.33856,381.22808
0.330,0.04321253,0.26,155.65003,100000.00000
0.330,0.04321253,0.39,124.91072,100000.00000
0.330,0.04321253,0.37,25.06897,100000.00000
0.330,0.04321253,0.26,179.94918,100000.00000
0.330,0.04321253,0.22,10.13459,100000.00000
0.330,0.04321253,0.07,131.07894,100000.00000
0.330,0.04321253,0.40,177.27142,100000.00000
0.330,0.04321253,0.50,88.09649,113.22548
0.330,0.04321253,0.05,44.87260,100000.00000
0.330,0.04321253,0.46,177.19239,100000.00000
0.330,0.04321253,0.49,106.24152,2107.01890
0.330,0.04321253,0.17,154.16817,100000.00000
0.330,0.04321253,0.15,114.73738,100000.00000
0.330,0.04321253,0.09,161.47985,100000.00000
0.330,0.04321253,0.14,64.83432,100000.00000
0.330,0.04321253,0.56,122.98658,277.19315
0.330,0.04321253,0.51,107.32858,145.34686
0.330,0.04321253,0.13,126.35404,100000.00000
0.330,0.04321253,0.31,45.43865,100000.00000
0.330,0.04321253,0.54,178.41035,19751.97056
0.330,0.04321253,0.15,31.19298,100000.00000
0.330,0.04321253,0.56,73.52158,48.58958
0.330,0.04321253,0.10,134.36845,100000.00000
0.330,0.04321253,0.07,43.56995,100000.00000
0.330,0.04321253,0.02,6.18993,100000.00000
0.330,0.04321253,0.41,71.67037,316.24700
0.330,0.04321253,0.48,9.25665,100000.00000
0.330,0.04321253,0.48,119.46081,107.59704
0.330,0.04321253,0.31,95.87111,100000.00000
0.330,0.04321253,0.46,143.97395,100000.00000
0.330,0.04321253,0.54,75.16454,88.98103
0.330,0.04321253,0.43,115.91992,195.69114
0.330,0.04321253,0.34,50.39624,100000.00000
0.330,0.04321253,0.36,146.62345,100000.00000
0.330,0.04321253,0.00,10.45505,100000.00000
0.330,0.04321253,0.50,145.18101,32608.61163
0.330,0.04321253,0.43,170.30078,100000.00000
0.330,0.04321253,0.10,42.70484,100000.00000
0.330,0.04321253,0.57,127.50534,32.36589
0.330,0.04321253,0.59,111.76479,27.03949
0.330,0.04321253,0.05,73.86893,100000.00000
0.330,0.04321253,0.07,89.50473,100000.00000
0.330,0.04321253,0.33,33.58206,100000.00000
0.330,0.04321253,0.39,45.32383,55837.55888
0.330,0.04321253,0.02,169.10981,100000.00000
0.330,0.04321253,0.08,69.61236,100000.00000
0.330,0.04321253,0.19,154.51430,100000.00000
0.330,0.04321253,0.51,174.79048,48943.51425
0.330,0.04321253,0.14,83.80764,100000.00000
0.330,0.04321253,0.45,137.44904,2988.38650
0.330,0.04321253,0.05,160.66062,100000.00000
0.330,0.04321253,0.49,13.52480,100000.00000
0.330,0.04321253,0.27,72.62692,100000.00000
0.330,0.04321253,0.09,118.79713,100000.00000
0.330,0.04321253,0.54,41.70091,100.43446
0.330,0.04321253,0.00,38.22104,100000.00000
0.330,0.04321253,0.15,14.12215,100000.00000
0.330,0.04321253,0.43,73.57215,2498.54500
0.330,0.04321253,0.51,166.39131,56393.71906
0.330,0.04321253,0.35,74.13137,100000.00000
0.330,0.04321253,0.25,4.74606,100000.00000
0.330,0.04321253,0.40,76.34352,438.40414
0.330,0.04321253,0.40,81.15109,6074.61377
0.330,0.04321253,0.19,113.20971,100000.00000
0.330,0.04321253,0.41,164.67226,100000.00000
0.330,0.04321253,0.08,150.35445,100000.00000
0.330,0.04321253,0.06,145.33923,100000.00000
0.330,0.04321253,0.06,161.29643,100000.00000
0.330,0.04321253,0.26,106.94353,100000.00000
0.330,0.04321253,0.32,134.17910,100000.00000
0.330,0.04321253,0.21,79.47549,100000.00000
0.330,0.04321253,0.29,62.22011,100000.00000
0.330,0.04321253,0.24,160.24748,100000.00000
0.330,0.04321253,0.15,9.30271,100000.00000
0.330,0.04321253,0.00,67.41722,100000.00000
0.330,0.04321253,0.25,27.07504,100000.00000
0.330,0.04321253,0.49,131.07398,306.15993
0.330,0.04321253,0.51,6.66137,32298.81767
0.330,0.04321253,0.31,161.13723,100000.00000
0.330,0.04321253,0.27,93.65539,100000.00000
0.330,0.04321253,0.14,22.87089,100000.00000
0.330,0.04321253,0.20,148.76234,100000.00000
0.330,0.04321253,0.33,14.44207,100000.00000
0.330,0.04321253,0.06,1.25138,100000.00000
0.330,0.04321253,0.25,8.13936,100000.00000
0.330,0.04321253,0.44,120.25532,177.65042
0.330,0.04321253,0.12,53.00080,100000.00000
0.330,0.04321253,0.30,37.14007,100000.00000
0.330,0.04321253,0.14,148.06810,100000.00000
0.330,0.04321253,0.14,16.91675,100000.00000
0.330,0.04321253,0.48,107.43171,161.45549
0.330,0.04321253,0.04,84.99869,100000.00000
0.330,0.04321253,0.43,67.19568,762.01988
0.330,0.04321253,0.22,20.01555,100000.00000
0.330,0.04321253,0.24,83.46571,100000.00000
0.330,0.04321253,0.24,125.23476,100000.00000
0.330,0.04321253,0.22,21.38723,100000.00000
0.330,0.04321253,0.00,174.58377,100000.00000
0.330,0.04321253,0.60,179.48241,217.45217
0.330,0.04321253,0.39,167.78129,100000.00000
0.330,0.04321253,0.07,109.72158,100000.00000
0.330,0.04321253,0.60,4.42565,297.33374
0.330,0.04321253,0.21,21.07206,100000.00000
0.330,0.04321253,0.24,105.05810,100000.00000
0.330,0.04321253,0.33,177.57274,100000.00000
0.330,0.04321253,0.46,150.28744,100000.00000
0.330,0.04321253,0.45,73.69410,2031.81171
0.330,0.04321253,0.01,65.94513,100000.00000
0.330,0.04321253,0.04,128.38406,100000.00000
0.330,0.04321253,0.17,88.49086,100000.00000
0.330,0.04321253,0.47,93.40519,9769.49331
0.330,0.04321253,0.20,16.43160,100000.00000
0.330,0.04321253,0.05,52.15526,100000.00000
0.330,0.04321253,0.55,136.48293,38.10459
0.330,0.04321253,0.16,126.65842,100000.00000
0.330,0.04321253,0.18,12.81396,100000.00000
0.330,0.04321253,0.55,27.70126,17008.30106
0.330,0.04321253,0.44,32.13804,100000.00000
0.330,0.04321253,0.54,158.24130,33680.18097
0.330,0.04321253,0.57,156.11296,3797.90288
0.330,0.04321253,0.09,113.95826,100000.00000
0.330,0.04321253,0.56,15.65762,3580.27811
0.330,0.04321253,0.10,1.65547,100000.00000
0.330,0.04321253,0.36,94.15178,3120.26635
0.330,0.04321253,0.58,140.37217,41.51329
0.330,0.04321253,0.09,157.92108,100000.00000
0.330,0.04321253,0.56,67.08393,67.51244
0.330,0.04321253,0.01,110.13352,100000.00000
0.330,0.04321253,0.49,44.35237,244.54920
0.330,0.04321253,0.14,60.83913,100000.00000
0.330,0.04321253,0.37,97.83952,2726.88009
0.330,0.04321253,0.34,58.26226,100000.00000
0.330,0.04321253,0.42,90.39510,888.03159
0.330,0.04321253,0.13,110.70130,100000.00000
0.330,0.04321253,0.15,130.69644,100000.00000
0.330,0.04321253,0.16,8.28048,100000.00000
0.330,0.04321253,0.15,92.93406,100000.00000
0.330,0.04321253,0.07,42.77476,100000.00000
0.330,0.04321253,0.43,81.59199,230.24799
0.330,0.04321253,0.00,155.91171,100000.00000
0.330,0.04321253,0.01,25.10890,100000.00000
0.330,0.04321253,0.29,115.35745,100000.00000
0.330,0.04321253,0.53,51.70302,121.44759
0.330,0.04321253,0.35,167.31525,100000.00000
0.330,0.04321253,0.13,164.38330,100000.00000
0.330,0.04321253,0.44,15.39154,10058.22139
0.330,0.04321253,0.60,87.95577,16.10863
0.330,0.04321253,0.56,99.15433,32.50013
0.330,0.04321253,0.28,170.91371,100000.00000
0.330,0.04321253,0.10,119.43032,100000.00000
0.330,0.04321253,0.16,20.89307,100000.00000
0.330,0.04321253,0.45,170.72160,100000.00000
0.330,0.04321253,0.52,3.82849,33384.33344
0.330,0.04321253,0.26,74.66751,100000.00000
0.330,0.04321253,0.45,78.50277,257.70458
0.330,0.04321253,0.00,52.42124,100000.00000
0.330,0.04321253,0.44,17.89945,56422.52283
0.330,0.04321253,0.03,97.68529,100000.00000
0.330,0.04321253,0.08,16.25216,100000.00000
0.330,0.04321253,0.28,166.78577,100000.00000
0.330,0.04321253,0.14,97.67603,100000.00000
0.330,0.04321253,0.43,100.73526,2634.18832
0.330,0.04321253,0.45,32.65838,100000.00000
0.330,0.04321253,0.27,99.34323,100000.00000
0.330,0.04321253,0.03,35.76882,100000.00000
0.330,0.04321253,0.15,4.56313,100000.00000
0.330,0.04321253,0.24,111.62387,100000.00000
0.330,0.04321253,0.26,84.36477,100000.00000
0.330,0.04321253,0.46,103.77297,329.95852
0.330,0.04321253,0.39,105.52137,3058.35838
0.330,0.04321253,0.05,156.86291,100000.00000
0.330,0.04321253,0.39,91.05996,5946.89052
0.330,0.04321253,0.50,44.94024,467.37571
0.330,0.04321253,0.59,123.81943,24.62799
0.330,0.04321253,0.59,168.70113,6503.59724
0.330,0.04321253,0.44,154.02536,100000.00000
0.330,0.04321253,0.46,94.62423,2375.92761
0.330,0.04321253,0.44,2.34035,100000.00000
0.330,0.04321253,0.52,156.61780,100000.00000
0.330,0.04321253,0.29,23.19835,100000.00000
0.330,0.04321253,0.01,92.56220,100000.00000
0.330,0.04321253,0.34,20.67063,100000.00000
0.330,0.04321253,0.20,135.42741,100000.00000
0.330,0.04321253,0.44,130.00805,18557.14620
0.330,0.04321253,0.17,118.56485,100000.00000
0.330,0.04321253,0.41,65.23090,9294.72968
0.330,0.04321253,0.11,16.86146,100000.00000
0.330,0.04321253,0.54,39.68752,334.27333
0.330,0.04321253,0.36,168.90128,100000.00000
0.330,0.04321253,0.54,30.06611,321.95694
0.330,0.04321253,0.38,71.51171,3030.80590
0.330,0.04321253,0.25,167.89113,100000.00000
0.330,0.04321253,0.23,99.69377,100000.00000
0.330,0.04321253,0.29,23.04825,100000.00000
0.330,0.04321253,0.58,147.23406,32.74463
0.330,0.04321253,0.28,62.68598,100000.00000
0.330,0.04321253,0.18,4.18895,100000.00000
0.330,0.04321253,0.25,110.41473,100000.00000
0.330,0.04321253,0.48,101.95283,174.99442
0.330,0.04321253,0.20,18.56230,100000.00000
0.330,0.04321253,0.55,40.39930,105.68414
0.330,0.04321253,0.15,143.13351,100000.00000
0.330,0.04321253,0.04,136.94131,100000.00000
0.330,0.04321253,0.30,65.56857,100000.00000
0.330,0.04321253,0.06,91.93451,100000.00000
0.330,0.04321253,0.19,61.34464,100000.00000
0.330,0.04321253,0.00,108.20070,100000.00000
0.330,0.04321253,0.48,168.62935,100000.00000
0.330,0.04321253,0.37,169.16978,100000.00000
0.330,0.04321253,0.11,47.73643,100000.00000
0.330,0.04321253,0.04,11.44050,100000.00000
0.330,0.04321253,0.34,91.36987,100000.00000
0.330,0.04321253,0.47,132.84605,958.35345
0.330,0.04321253,0.32,57.97425,100000.00000
0.330,0.04321253,0.10,40.36848,100000.00000
0.330,0.04321253,0.34,167.28768,100000.00000
0.330,0.04321253,0.22,146.30392,100000.00000
0.330,0.04321253,0.29,59.17529,100000.00000
0.330,0.04321253,0.31,19.29096,100000.00000
0.330,0.04321253,0.34,30.75977,100000.00000
0.330,0.04321253,0.00,171.12858,100000.00000
0.330,0.04321253,0.43,155.12141,100000.00000
0.330,0.04321253,0.17,67.43027,100000.00000
0.330,0.04321253,0.38,129.60658,100000.00000
0.330,0.04321253,0.37,112.36284,100000.00000
0.330,0.04321253,0.56,106.63340,40.55924
0.330,0.04321253,0.19,144.62657,100000.00000
0.330,0.04321253,0.15,73.61153,100000.00000
0.330,0.04321253,0.38,26.98514,100000.00000
0.330,0.04321253,0.12,171.70714,100000.00000
0.330,0.04321253,0.46,49.01532,25483.72452
0.330,0.04321253,0.19,50.76622,100000.00000
0.330,0.04321253,0.15,97.31432,100000.00000
0.330,0.04321253,0.05,114.55387,100000.00000
0.330,0.04321253,0.40,127.30295,37327.17088
0.330,0.04321253,0.21,159.78675,100000.00000
0.330,0.04321253,0.05,144.66097,100000.00000
0.330,0.04321253,0.13,90.27293,100000.00000
0.330,0.04321253,0.44,117.49430,9899.60888
0.330,0.04321253,0.09,159.67556,100000.00000
0.330,0.04321253,0.36,36.29292,100000.00000
0.330,0.04321253,0.25,125.66911,100000.00000
0.330,0.04321253,0.52,157.44630,100000.00000
0.330,0.04321253,0.50,7.09683,39079.54094
0.330,0.04321253,0.00,3.70521,100000.00000
0.330,0.04321253,0.36,151.52918,100000.00000
0.330,0.04321253,0.47,68.96493,571.51132
0.330,0.04321253,0.29,24.98889,100000.00000
0.330,0.04321253,0.50,32.50356,22671.16664
#nR_H,a_s,e_s,MA_s,tcol
0.340,0.04452200,0.57,122.04291,29.79138
0.340,0.04452200,0.48,44.16284,150.43355
0.340,0.04452200,0.41,75.40658,18724.33081
0.340,0.04452200,0.36,70.64012,24411.56550
0.340,0.04452200,0.50,164.78789,67590.21199
0.340,0.04452200,0.21,142.48423,100000.00000
0.340,0.04452200,0.25,55.71497,100000.00000
0.340,0.04452200,0.55,179.08341,3653.32789
0.340,0.04452200,0.12,164.67559,100000.00000
0.340,0.04452200,0.38,6.03584,100000.00000
0.340,0.04452200,0.01,8.36107,100000.00000
0.340,0.04452200,0.58,23.19658,540.51179
0.340,0.04452200,0.13,157.92715,100000.00000
0.340,0.04452200,0.33,31.20725,100000.00000
0.340,0.04452200,0.54,109.39262,121.42842
0.340,0.04452200,0.00,28.08336,100000.00000
0.340,0.04452200,0.01,109.35807,100000.00000
0.340,0.04452200,0.10,128.19226,100000.00000
0.340,0.04452200,0.18,82.48552,100000.00000
0.340,0.04452200,0.09,61.02536,100000.00000
0.340,0.04452200,0.21,98.91520,100000.00000
0.340,0.04452200,0.57,153.10471,3243.03236
0.340,0.04452200,0.20,162.96876,100000.00000
0.340,0.04452200,0.44,42.87290,3075.60804
0.340,0.04452200,0.01,35.94128,100000.00000
0.340,0.04452200,0.40,60.33550,6951.15837
0.340,0.04452200,0.53,42.97989,83.68819
0.340,0.04452200,0.27,24.12274,100000.00000
0.340,0.04452200,0.16,171.87575,100000.00000
0.340,0.04452200,0.04,88.88321,100000.00000
0.340,0.04452200,0.52,63.12813,91.49800
0.340,0.04452200,0.60,29.45229,81.21436
0.340,0.04452200,0.56,39.63298,83.97584
0.340,0.04452200,0.60,136.48737,38.08062
0.340,0.04452200,0.47,107.53436,13464.99610
0.340,0.04452200,0.51,85.35856,102.94664
0.340,0.04452200,0.10,124.54114,100000.00000
0.340,0.04452200,0.16,99.78373,100000.00000
0.340,0.04452200,0.51,57.43809,121.21747
0.340,0.04452200,0.45,53.00384,233.24918
0.340,0.04452200,0.20,57.47646,100000.00000
0.340,0.04452200,0.16,128.62727,100000.00000
0.340,0.04452200,0.01,52.58604,100000.00000
0.340,0.04452200,0.03,127.23432,100000.00000
0.340,0.04452200,0.56,89.12637,77.60430
0.340,0.04452200,0.49,78.26892,108.65657
0.340,0.04452200,0.35,149.51149,100000.00000
0.340,0.04452200,0.55,23.31269,380.80619
0.340,0.04452200,0.52,57.37545,97.25588
0.340,0.04452200,0.03,146.78306,100000.00000
0.340,0.04452200,0.21,147.93481,100000.00000
0.340,0.04452200,0.15,48.74981,100000.00000
0.340,0.04452200,0.18,35.24240,100000.00000
0.340,0.04452200,0.16,17.61015,100000.00000
0.340,0.04452200,0.32,22.96446,100000.00000
0.340,0.04452200,0.10,109.15723,100000.00000
0.340,0.04452200,0.32,105.63140,100000.00000
0.340,0.04452200,0.06,57.24063,100000.00000
0.340,0.04452200,0.18,146.60433,100000.00000
0.340,0.04452200,0.36,11.96933,100000.00000
0.340,0.04452200,0.56,89.25763,37.89364
0.340,0.04452200,0.44,71.49304,11987.72890
0.340,0.04452200,0.39,170.51100,100000.00000
0.340,0.04452200,0.41,104.50590,3798.08986
0.340,0.04452200,0.43,139.59497,15714.39902
0.340,0.04452200,0.32,38.06064,100000.00000
0.340,0.04452200,0.26,23.24870,100000.00000
0.340,0.04452200,0.53,19.88534,2759.91717
0.340,0.04452200,0.50,33.32393,131.81753
0.340,0.04452200,0.45,61.52712,200.91685
0.340,0.04452200,0.49,147.43842,6102.47787
0.340,0.04452200,0.38,56.10997,58363.35432
0.340,0.04452200,0.45,104.94748,35232.41084
0.340,0.04452200,0.41,96.73121,50309.25313
0.340,0.04452200,0.36,146.98790,100000.00000
0.340,0.04452200,0.26,150.89917,100000.00000
0.340,0.04452200,0.30,90.61511,100000.00000
0.340,0.04452200,0.33,27.51465,100000.00000
0.340,0.04452200,0.31,66.40445,100000.00000
0.340,0.04452200,0.20,59.15962,100000.00000
0.340,0.04452200,0.01,79.22745,100000.00000
0.340,0.04452200,0.08,33.57333,100000.00000
0.340,0.04452200,0.35,9.32824,100000.00000
0.340,0.04452200,0.21,14.64278,100000.00000
0.340,0.04452200,0.10,115.56570,100000.00000
0.340,0.04452200,0.59,23.41552,62.48808
0.340,0.04452200,0.06,147.24266,100000.00000
0.340,0.04452200,0.51,125.53565,236.76336
0.340,0.04452200,0.17,110.85302,100000.00000
0.340,0.04452200,0.51,41.40159,2464.42921
0.340,0.04452200,0.50,169.93068,100000.00000
0.340,0.04452200,0.46,46.41978,13012.74620
0.340,0.04452200,0.31,134.54477,100000.00000
0.340,0.04452200,0.58,113.72643,103.23429
0.340,0.04452200,0.22,135.60807,100000.00000
0.340,0.04452200,0.33,73.87143,100000.00000
0.340,0.04452200,0.24,82.01822,100000.00000
0.340,0.04452200,0.60,49.18671,49.86485
0.340,0.04452200,0.47,29.93101,3340.26906
0.340,0.04452200,0.04,101.02990,100000.00000
0.340,0.04452200,0.45,37.41953,3245.31441
0.340,0.04452200,0.25,148.05670,100000.00000
0.340,0.04452200,0.31,111.28586,100000.00000
0.340,0.04452200,0.34,138.50873,100000.00000
0.340,0.04452200,0.37,69.10042,9199.62162
0.340,0.04452200,0.26,170.05783,100000.00000
0.340,0.04452200,0.28,63.10576,100000.00000
0.340,0.04452200,0.12,153.54170,100000.00000
0.340,0.04452200,0.26,99.97771,100000.00000
0.340,0.04452200,0.10,18.26488,100000.00000
0.340,0.04452200,0.02,21.96688,100000.00000
0.340,0.04452200,0.52,110.85537,145.37563
0.340,0.04452200,0.00,28.07901,100000.00000
0.340,0.04452200,0.17,4.77204,100000.00000
0.340,0.04452200,0.41,31.74966,6238.03011
0.340,0.04452200,0.49,138.76420,6093.68045
0.340,0.04452200,0.08,114.03535,100000.00000
0.340,0.04452200,0.00,32.72849,100000.00000
0.340,0.04452200,0.32,96.67918,100000.00000
0.340,0.04452200,0.39,3.25983,100000.00000
0.340,0.04452200,0.53,75.19802,91.68497
0.340,0.04452200,0.31,80.53423,100000.00000
0.340,0.04452200,0.38,22.94796,100000.00000
0.340,0.04452200,0.48,70.07321,3222.44591
0.340,0.04452200,0.49,24.62735,13129.34203
0.340,0.04452200,0.52,159.47600,22813.10001
0.340,0.04452200,0.07,120.98440,100000.00000
0.340,0.04452200,0.41,132.75023,63338.36685
0.340,0.04452200,0.09,95.33710,100000.00000
0.340,0.04452200,0.50,152.85522,55320.75939
0.340,0.04452200,0.08,31.38596,100000.00000
0.340,0.04452200,0.54,33.55889,2649.84150
0.340,0.04452200,0.60,81.24966,13.64919
0.340,0.04452200,0.52,138.09389,83.56354
0.340,0.04452200,0.08,124.36879,100000.00000
0.340,0.04452200,0.35,45.83532,82144.42500
0.340,0.04452200,0.35,145.77740,100000.00000
0.340,0.04452200,0.54,141.54210,83.97584
0.340,0.04452200,0.02,161.06892,100000.00000
0.340,0.04452200,0.07,45.32081,100000.00000
0.340,0.04452200,0.23,156.34784,100000.00000
0.340,0.04452200,0.60,49.25280,57.32468
0.340,0.04452200,0.03,48.84283,100000.00000
0.340,0.04452200,0.35,11.40750,100000.00000
0.340,0.04452200,0.33,44.27239,100000.00000
0.340,0.04452200,0.46,161.01940,100000.00000
0.340,0.04452200,0.29,161.42191,100000.00000
0.340,0.04452200,0.29,85.31310,100000.00000
0.340,0.04452200,0.39,72.15326,9906.74750
0.340,0.04452200,0.24,112.96045,100000.00000
0.340,0.04452200,0.43,28.10747,22593.45687
0.340,0.04452200,0.26,138.41773,100000.00000
0.340,0.04452200,0.59,174.39801,7118.30942
0.340,0.04452200,0.31,95.78043,100000.00000
0.340,0.04452200,0.59,175.22801,3730.88905
0.340,0.04452200,0.56,155.18297,3574.36203
0.340,0.04452200,0.22,84.35892,100000.00000
0.340,0.04452200,0.20,171.01115,100000.00000
