#nR_H,a_s,e_s,MA_s,tcol
0.300,0.02047687,0.36,29.56784,100000.00000
0.300,0.02047687,0.19,144.62657,100000.00000
0.300,0.02047687,0.25,27.07504,100000.00000
0.300,0.02047687,0.53,138.28921,100000.00000
0.300,0.02047687,0.39,91.05996,100000.00000
0.300,0.02047687,0.24,83.46571,100000.00000
0.300,0.02047687,0.04,11.44050,100000.00000
0.300,0.02047687,0.38,129.60658,100000.00000
0.300,0.02047687,0.15,175.65337,100000.00000
0.300,0.02047687,0.16,7.33118,100000.00000
0.300,0.02047687,0.52,159.47600,100000.00000
0.300,0.02047687,0.46,161.01940,100000.00000
0.300,0.02047687,0.25,4.74606,100000.00000
0.300,0.02047687,0.02,161.06892,100000.00000
0.300,0.02047687,0.52,156.61780,100000.00000
0.300,0.02047687,0.01,106.63462,100000.00000
0.300,0.02047687,0.54,31.77505,1071.73170
0.300,0.02047687,0.43,155.12141,100000.00000
0.300,0.02047687,0.22,163.14379,100000.00000
0.300,0.02047687,0.28,46.48399,100000.00000
0.300,0.02047687,0.16,50.38810,100000.00000
0.300,0.02047687,0.05,144.66097,100000.00000
0.300,0.02047687,0.11,103.84270,100000.00000
0.300,0.02047687,0.15,143.13351,100000.00000
0.300,0.02047687,0.18,69.49847,100000.00000
0.300,0.02047687,0.41,81.43911,100000.00000
0.300,0.02047687,0.19,74.27118,100000.00000
0.300,0.02047687,0.53,177.79003,100000.00000
0.300,0.02047687,0.10,28.94545,100000.00000
0.300,0.02047687,0.54,169.69172,100000.00000
0.300,0.02047687,0.53,69.17880,15.09049
0.300,0.02047687,0.43,100.73526,100000.00000
0.300,0.02047687,0.27,5.18088,100000.00000
0.300,0.02047687,0.49,19.18769,100000.00000
0.300,0.02047687,0.15,97.31432,100000.00000
0.300,0.02047687,0.06,21.57577,100000.00000
0.300,0.02047687,0.22,21.38723,100000.00000
0.300,0.02047687,0.45,73.69410,100000.00000
0.300,0.02047687,0.12,171.70714,100000.00000
0.300,0.02047687,0.16,75.52801,100000.00000
0.300,0.02047687,0.25,125.66911,100000.00000
0.300,0.02047687,0.29,43.22621,100000.00000
0.300,0.02047687,0.30,21.71446,100000.00000
0.300,0.02047687,0.16,126.65842,100000.00000
0.300,0.02047687,0.08,114.03535,100000.00000
0.300,0.02047687,0.05,97.08160,100000.00000
0.300,0.02047687,0.34,104.62288,100000.00000
0.300,0.02047687,0.06,91.93451,100000.00000
0.300,0.02047687,0.53,170.99301,100000.00000
0.300,0.02047687,0.17,103.58535,100000.00000
0.300,0.02047687,0.18,4.18895,100000.00000
0.300,0.02047687,0.01,110.13352,100000.00000
0.300,0.02047687,0.00,10.45505,100000.00000
0.300,0.02047687,0.19,21.26967,100000.00000
0.300,0.02047687,0.24,112.96045,100000.00000
0.300,0.02047687,0.36,151.52918,100000.00000
0.300,0.02047687,0.16,110.10973,100000.00000
0.300,0.02047687,0.44,149.43958,100000.00000
0.300,0.02047687,0.22,20.01555,100000.00000
0.300,0.02047687,0.32,51.07966,100000.00000
0.300,0.02047687,0.48,108.56738,46.16998
0.300,0.02047687,0.15,45.04372,100000.00000
0.300,0.02047687,0.08,113.81505,100000.00000
0.300,0.02047687,0.23,160.40576,100000.00000
0.300,0.02047687,0.05,114.01268,100000.00000
0.300,0.02047687,0.21,21.07206,100000.00000
0.300,0.02047687,0.39,166.04989,100000.00000
0.300,0.02047687,0.00,54.76360,100000.00000
0.300,0.02047687,0.41,62.45158,100000.00000
0.300,0.02047687,0.30,15.96646,100000.00000
0.300,0.02047687,0.43,79.33729,100000.00000
0.300,0.02047687,0.34,86.60522,100000.00000
0.300,0.02047687,0.50,7.09683,100000.00000
0.300,0.02047687,0.47,162.00336,100000.00000
0.300,0.02047687,0.01,17.58098,100000.00000
0.300,0.02047687,0.20,103.21882,100000.00000
0.300,0.02047687,0.39,124.91072,100000.00000
0.300,0.02047687,0.02,58.55946,100000.00000
0.300,0.02047687,0.01,25.10890,100000.00000
0.300,0.02047687,0.13,164.38330,100000.00000
0.300,0.02047687,0.17,67.43027,100000.00000
0.300,0.02047687,0.26,74.66751,100000.00000
0.300,0.02047687,0.24,125.23476,100000.00000
0.300,0.02047687,0.44,18.73954,100000.00000
0.300,0.02047687,0.14,22.87089,100000.00000
0.300,0.02047687,0.26,170.05783,100000.00000
0.300,0.02047687,0.45,78.50277,100000.00000
0.300,0.02047687,0.33,71.61401,100000.00000
0.300,0.02047687,0.21,14.64278,100000.00000
0.300,0.02047687,0.21,142.13127,100000.00000
0.300,0.02047687,0.11,175.14190,100000.00000
0.300,0.02047687,0.23,51.42818,100000.00000
0.300,0.02047687,0.48,5.61296,100000.00000
0.300,0.02047687,0.07,131.07894,100000.00000
0.300,0.02047687,0.35,11.40750,100000.00000
0.300,0.02047687,0.15,31.19298,100000.00000
0.300,0.02047687,0.44,154.02536,100000.00000
0.300,0.02047687,0.26,44.52266,100000.00000
0.300,0.02047687,0.03,127.23432,100000.00000
0.300,0.02047687,0.29,23.04825,100000.00000
0.300,0.02047687,0.09,62.85772,100000.00000
0.300,0.02047687,0.37,97.83952,100000.00000
0.300,0.02047687,0.09,16.75850,100000.00000
0.300,0.02047687,0.38,44.72805,100000.00000
0.300,0.02047687,0.16,132.82145,100000.00000
0.300,0.02047687,0.49,13.52480,100000.00000
0.300,0.02047687,0.00,131.75891,100000.00000
0.300,0.02047687,0.47,75.37869,9792.56241
0.300,0.02047687,0.44,32.13804,100000.00000
0.300,0.02047687,0.11,66.18885,100000.00000
0.300,0.02047687,0.28,62.68598,100000.00000
0.300,0.02047687,0.07,120.98440,100000.00000
0.300,0.02047687,0.52,4.39214,100000.00000
0.300,0.02047687,0.13,116.99351,100000.00000
0.300,0.02047687,0.17,115.63547,100000.00000
0.300,0.02047687,0.10,42.70484,100000.00000
0.300,0.02047687,0.01,79.22745,100000.00000
0.300,0.02047687,0.53,75.19802,100000.00000
0.300,0.02047687,0.45,160.68091,100000.00000
0.300,0.02047687,0.22,10.13459,100000.00000
0.300,0.02047687,0.39,167.78129,100000.00000
0.300,0.02047687,0.04,112.19366,100000.00000
0.300,0.02047687,0.49,44.35237,100000.00000
0.300,0.02047687,0.27,24.12274,100000.00000
0.300,0.02047687,0.03,48.84283,100000.00000
0.300,0.02047687,0.26,106.94353,100000.00000
0.300,0.02047687,0.52,3.82849,100000.00000
0.300,0.02047687,0.18,82.48552,100000.00000
0.300,0.02047687,0.60,58.24984,9.03012
0.300,0.02047687,0.56,86.50558,11.11399
0.300,0.02047687,0.58,97.19737,10.03507
0.300,0.02047687,0.59,111.76479,8.10816
0.300,0.02047687,0.57,62.60566,11.10136
0.300,0.02047687,0.57,122.04291,13.16178
0.300,0.02047687,0.55,96.65540,13.10224
0.300,0.02047687,0.59,54.17344,14.10719
0.300,0.02047687,0.55,104.41552,16.09905
0.300,0.02047687,0.56,73.52158,17.15993
0.300,0.02047687,0.60,122.48987,16.18385
0.300,0.02047687,0.59,113.87194,10.21730
0.300,0.02047687,0.57,127.50534,17.13287
0.300,0.02047687,0.58,91.34419,16.01606
0.300,0.02047687,0.56,89.25763,12.09910
0.300,0.02047687,0.59,134.93733,52.11127
0.300,0.02047687,0.60,138.67334,58.40439
0.300,0.02047687,0.57,48.06509,111.97889
0.300,0.02047687,0.59,23.41552,303.06198
0.300,0.02047687,0.60,143.06572,400.02796
0.300,0.02047687,0.56,130.21562,351.01092
0.300,0.02047687,0.56,13.70355,593.70191
0.300,0.02047687,0.60,39.73853,210.11039
0.300,0.02047687,0.57,111.35005,20.17659
0.300,0.02047687,0.60,124.86280,6.04233
0.300,0.02047687,0.58,23.19658,1540.53109
0.300,0.02047687,0.58,51.66686,1498.41159
0.300,0.02047687,0.55,71.32356,2272.12049
0.300,0.02047687,0.56,67.08393,2496.92625
0.300,0.02047687,0.59,61.53699,73.01857
0.300,0.02047687,0.58,114.12103,80.11276
0.300,0.02047687,0.57,122.42534,11.06167
0.300,0.02047687,0.60,49.25280,392.86882
0.300,0.02047687,0.60,122.99317,11.15008
0.300,0.02047687,0.57,118.52133,16.05575
0.300,0.02047687,0.59,174.39801,2933.74585
0.300,0.02047687,0.59,12.12311,3926.14241
0.300,0.02047687,0.58,60.32139,14.21364
0.300,0.02047687,0.60,3.98224,3831.07808
0.300,0.02047687,0.56,14.58832,4497.89238
0.300,0.02047687,0.60,14.82859,927.66296
0.300,0.02047687,0.60,49.18671,208.95208
0.300,0.02047687,0.55,40.28717,10092.74485
0.300,0.02047687,0.58,28.93678,12942.80920
0.300,0.02047687,0.59,18.45175,332.92362
0.300,0.02047687,0.57,101.83175,11.06889
0.300,0.02047687,0.59,12.21067,8836.68867
0.300,0.02047687,0.58,140.37217,16044.34928
0.300,0.02047687,0.56,106.63340,13.13833
0.300,0.02047687,0.58,111.04685,11.01476
0.300,0.02047687,0.59,8.23357,3242.38829
0.300,0.02047687,0.59,123.81943,9.24121
0.300,0.02047687,0.59,127.47098,27.06871
0.300,0.02047687,0.58,136.98502,187.99427
0.300,0.02047687,0.60,4.42565,14858.67931
0.300,0.02047687,0.55,125.28371,22.16303
0.300,0.02047687,0.57,125.54486,16.13333
0.300,0.02047687,0.59,175.22801,7290.45444
0.300,0.02047687,0.60,87.95577,38.08347
0.300,0.02047687,0.57,158.15340,10867.78346
0.300,0.02047687,0.60,179.48241,53607.43440
0.300,0.02047687,0.58,46.76465,15.19153
0.300,0.02047687,0.59,168.70113,77155.39226
0.300,0.02047687,0.59,156.87662,312.98158
0.300,0.02047687,0.60,29.45229,5209.53973
0.300,0.02047687,0.57,150.66240,100000.00000
0.300,0.02047687,0.57,153.10471,100000.00000
0.300,0.02047687,0.56,46.75568,18.15406
0.300,0.02047687,0.56,145.71289,276.89719
0.300,0.02047687,0.56,117.94356,43.06672
0.300,0.02047687,0.58,133.83149,7.15373
0.300,0.02047687,0.56,122.98658,79.01038
0.300,0.02047687,0.58,147.23406,100000.00000
0.300,0.02047687,0.60,117.81202,95.17980
0.300,0.02047687,0.55,106.72919,16.19828
0.300,0.02047687,0.57,148.44257,100000.00000
0.300,0.02047687,0.56,89.12637,12.10451
0.300,0.02047687,0.55,27.70126,100000.00000
0.300,0.02047687,0.55,179.08341,100000.00000
0.300,0.02047687,0.56,153.21724,100000.00000
0.300,0.02047687,0.56,99.15433,18.03859
0.300,0.02047687,0.58,149.78415,100000.00000
0.300,0.02047687,0.58,97.42798,10.02966
0.300,0.02047687,0.57,143.53668,247.81678
0.300,0.02047687,0.55,174.43847,100000.00000
0.300,0.02047687,0.60,76.71263,35.12816
0.300,0.02047687,0.59,104.79068,5.01212
0.300,0.02047687,0.57,135.48899,22.14138
0.300,0.02047687,0.56,172.01727,100000.00000
0.300,0.02047687,0.58,113.72643,16.14055
0.300,0.02047687,0.56,155.18297,100000.00000
0.300,0.02047687,0.55,166.99541,100000.00000
0.300,0.02047687,0.57,158.55674,4418.86756
0.300,0.02047687,0.60,80.26249,2537.92894
0.300,0.02047687,0.55,23.31269,100000.00000
0.300,0.02047687,0.58,19.25652,368.28813
0.300,0.02047687,0.55,146.84996,100000.00000
0.300,0.02047687,0.59,173.33856,7950.43255
0.300,0.02047687,0.57,156.11296,100000.00000
0.300,0.02047687,0.55,136.48293,100000.00000
0.300,0.02047687,0.55,16.46763,100000.00000
0.300,0.02047687,0.57,156.93184,23206.66984
0.300,0.02047687,0.60,136.48737,32.14037
0.300,0.02047687,0.57,5.26451,100000.00000
0.300,0.02047687,0.58,176.61351,100000.00000
0.300,0.02047687,0.56,15.65762,1474.29639
0.300,0.02047687,0.57,28.54892,56758.18819
0.300,0.02047687,0.55,47.80801,17.09318
0.300,0.02047687,0.55,10.41168,64228.95093
0.300,0.02047687,0.60,81.24966,100000.00000
0.300,0.02047687,0.56,159.97465,91670.47240
0.300,0.02047687,0.59,62.25895,288.00938
0.300,0.02047687,0.58,148.64702,100000.00000
0.300,0.02047687,0.55,159.08146,100000.00000
0.300,0.02047687,0.55,31.30115,100000.00000
0.300,0.02047687,0.55,157.94296,100000.00000
0.300,0.02047687,0.56,39.63298,8533.89732
0.300,0.02047687,0.58,1.14946,12810.73311
0.300,0.02047687,0.55,40.39930,17110.76755
0.300,0.02047687,0.59,167.76506,84055.92599
#nR_H,a_s,e_s,MA_s,tcol
0.310,0.02115944,0.51,130.45802,2201.16234
0.310,0.02115944,0.46,114.02608,5133.60013
0.310,0.02115944,0.43,67.19568,6068.36630
0.310,0.02115944,0.31,37.68288,100000.00000
0.310,0.02115944,0.36,133.40172,100000.00000
0.310,0.02115944,0.05,167.34558,100000.00000
0.310,0.02115944,0.03,20.85643,100000.00000
0.310,0.02115944,0.27,171.72919,100000.00000
0.310,0.02115944,0.24,63.60340,100000.00000
0.310,0.02115944,0.02,46.58040,100000.00000
0.310,0.02115944,0.12,30.50869,100000.00000
0.310,0.02115944,0.21,147.93481,100000.00000
0.310,0.02115944,0.33,31.20725,100000.00000
0.310,0.02115944,0.36,29.45807,100000.00000
0.310,0.02115944,0.49,80.28104,36.23414
0.310,0.02115944,0.14,112.12029,100000.00000
0.310,0.02115944,0.46,76.53843,133.11893
0.310,0.02115944,0.28,162.74857,100000.00000
0.310,0.02115944,0.02,15.92865,100000.00000
0.310,0.02115944,0.25,123.25161,100000.00000
0.310,0.02115944,0.50,124.60978,37.97161
0.310,0.02115944,0.06,57.24063,100000.00000
0.310,0.02115944,0.23,105.00638,100000.00000
0.310,0.02115944,0.42,179.43736,100000.00000
0.310,0.02115944,0.29,31.01758,100000.00000
0.310,0.02115944,0.22,170.50474,100000.00000
0.310,0.02115944,0.51,166.39131,100000.00000
0.310,0.02115944,0.38,147.82631,100000.00000
0.310,0.02115944,0.27,139.01731,100000.00000
0.310,0.02115944,0.16,153.98290,100000.00000
0.310,0.02115944,0.08,33.57333,100000.00000
0.310,0.02115944,0.27,111.65572,100000.00000
0.310,0.02115944,0.18,50.73386,100000.00000
0.310,0.02115944,0.11,31.87992,100000.00000
0.310,0.02115944,0.30,165.75703,100000.00000
0.310,0.02115944,0.26,23.24870,100000.00000
0.310,0.02115944,0.17,110.85302,100000.00000
0.310,0.02115944,0.38,152.36141,100000.00000
0.310,0.02115944,0.36,143.14812,100000.00000
0.310,0.02115944,0.10,117.35303,100000.00000
0.310,0.02115944,0.03,146.78306,100000.00000
0.310,0.02115944,0.07,177.41708,100000.00000
0.310,0.02115944,0.54,140.32521,18.13421
0.310,0.02115944,0.48,89.34592,38.22780
0.310,0.02115944,0.54,116.93640,16.10446
0.310,0.02115944,0.09,61.02536,100000.00000
0.310,0.02115944,0.52,41.93270,785.77732
0.310,0.02115944,0.48,168.62935,100000.00000
0.310,0.02115944,0.50,44.94024,771.68637
0.310,0.02115944,0.32,134.17910,100000.00000
0.310,0.02115944,0.23,2.18780,100000.00000
0.310,0.02115944,0.45,104.94748,4381.09081
0.310,0.02115944,0.19,178.29093,100000.00000
0.310,0.02115944,0.17,12.70237,100000.00000
0.310,0.02115944,0.09,147.10000,100000.00000
0.310,0.02115944,0.06,169.72375,100000.00000
0.310,0.02115944,0.02,139.52391,100000.00000
0.310,0.02115944,0.50,177.78024,100000.00000
0.310,0.02115944,0.04,155.35862,100000.00000
0.310,0.02115944,0.43,128.87500,100000.00000
0.310,0.02115944,0.25,130.62951,100000.00000
0.310,0.02115944,0.10,29.09317,100000.00000
0.310,0.02115944,0.24,82.01822,100000.00000
0.310,0.02115944,0.04,76.95738,100000.00000
0.310,0.02115944,0.44,52.76659,100000.00000
0.310,0.02115944,0.40,22.43928,100000.00000
0.310,0.02115944,0.08,121.96158,100000.00000
0.310,0.02115944,0.41,31.74966,100000.00000
0.310,0.02115944,0.24,49.92861,100000.00000
0.310,0.02115944,0.12,2.78219,100000.00000
0.310,0.02115944,0.16,99.78373,100000.00000
0.310,0.02115944,0.40,177.27142,100000.00000
0.310,0.02115944,0.40,156.58134,100000.00000
0.310,0.02115944,0.51,155.16768,100000.00000
0.310,0.02115944,0.27,20.44037,100000.00000
0.310,0.02115944,0.16,44.59158,100000.00000
0.310,0.02115944,0.27,41.15570,100000.00000
0.310,0.02115944,0.49,171.04272,100000.00000
0.310,0.02115944,0.27,120.88317,100000.00000
0.310,0.02115944,0.49,48.98613,100000.00000
0.310,0.02115944,0.32,96.67918,100000.00000
0.310,0.02115944,0.44,36.89717,100000.00000
0.310,0.02115944,0.23,173.19106,100000.00000
0.310,0.02115944,0.43,39.95499,100000.00000
0.310,0.02115944,0.45,137.44904,100000.00000
0.310,0.02115944,0.33,42.70082,100000.00000
0.310,0.02115944,0.27,111.26308,100000.00000
0.310,0.02115944,0.21,63.16470,100000.00000
0.310,0.02115944,0.11,88.65318,100000.00000
0.310,0.02115944,0.33,44.27239,100000.00000
0.310,0.02115944,0.41,65.23090,100000.00000
0.310,0.02115944,0.03,149.17275,100000.00000
0.310,0.02115944,0.32,3.61282,100000.00000
0.310,0.02115944,0.28,24.54687,100000.00000
0.310,0.02115944,0.16,128.62727,100000.00000
0.310,0.02115944,0.10,115.56570,100000.00000
0.310,0.02115944,0.26,174.58459,100000.00000
0.310,0.02115944,0.40,27.45703,100000.00000
0.310,0.02115944,0.22,66.71559,100000.00000
0.310,0.02115944,0.37,161.92342,100000.00000
0.310,0.02115944,0.06,65.45333,100000.00000
0.310,0.02115944,0.12,69.31759,100000.00000
0.310,0.02115944,0.50,88.09649,32.87649
0.310,0.02115944,0.46,49.01532,100000.00000
0.310,0.02115944,0.34,147.07297,100000.00000
0.310,0.02115944,0.49,125.04537,36.16558
0.310,0.02115944,0.48,38.68927,100000.00000
0.310,0.02115944,0.49,16.48477,100000.00000
0.310,0.02115944,0.18,162.96312,100000.00000
0.310,0.02115944,0.34,43.63375,100000.00000
0.310,0.02115944,0.53,75.84426,20.05029
0.310,0.02115944,0.28,111.97561,100000.00000
0.310,0.02115944,0.38,157.81781,100000.00000
0.310,0.02115944,0.42,26.75929,100000.00000
0.310,0.02115944,0.18,152.07756,100000.00000
0.310,0.02115944,0.51,174.79048,100000.00000
0.310,0.02115944,0.44,43.77099,100000.00000
0.310,0.02115944,0.26,99.97771,100000.00000
0.310,0.02115944,0.47,108.09304,438.00498
0.310,0.02115944,0.54,84.13227,387.00871
0.310,0.02115944,0.14,106.34999,100000.00000
0.310,0.02115944,0.40,166.60233,100000.00000
0.310,0.02115944,0.31,87.21414,100000.00000
0.310,0.02115944,0.35,136.84101,100000.00000
0.310,0.02115944,0.23,178.73366,100000.00000
0.310,0.02115944,0.47,107.53436,44.36035
0.310,0.02115944,0.33,28.92265,100000.00000
0.310,0.02115944,0.09,130.67202,100000.00000
0.310,0.02115944,0.37,21.04165,100000.00000
0.310,0.02115944,0.06,39.97941,100000.00000
0.310,0.02115944,0.02,93.61224,100000.00000
0.310,0.02115944,0.00,33.01281,100000.00000
0.310,0.02115944,0.44,161.34045,100000.00000
0.310,0.02115944,0.51,57.43809,30.21887
0.310,0.02115944,0.50,166.54470,100000.00000
0.310,0.02115944,0.02,21.96688,100000.00000
0.310,0.02115944,0.13,92.04163,100000.00000
0.310,0.02115944,0.42,172.99266,100000.00000
0.310,0.02115944,0.54,109.39262,15.08147
0.310,0.02115944,0.37,83.28236,100000.00000
0.310,0.02115944,0.39,3.25983,100000.00000
0.310,0.02115944,0.23,94.15761,100000.00000
0.310,0.02115944,0.42,12.07377,100000.00000
0.310,0.02115944,0.24,162.20844,100000.00000
0.310,0.02115944,0.49,24.62735,100000.00000
0.310,0.02115944,0.52,72.34756,21.06426
0.310,0.02115944,0.43,115.91992,100000.00000
0.310,0.02115944,0.19,135.81772,100000.00000
0.310,0.02115944,0.37,111.61310,100000.00000
0.310,0.02115944,0.35,122.67049,100000.00000
0.310,0.02115944,0.43,32.74706,100000.00000
0.310,0.02115944,0.44,3.54790,100000.00000
0.310,0.02115944,0.24,177.51793,100000.00000
0.310,0.02115944,0.52,157.44630,100000.00000
0.310,0.02115944,0.01,30.69434,100000.00000
0.310,0.02115944,0.23,116.85785,100000.00000
0.310,0.02115944,0.32,15.64565,100000.00000
0.310,0.02115944,0.09,20.42523,100000.00000
0.310,0.02115944,0.22,2.04366,100000.00000
0.310,0.02115944,0.50,145.18101,100000.00000
0.310,0.02115944,0.51,125.33198,28.01231
0.310,0.02115944,0.15,150.47642,100000.00000
0.310,0.02115944,0.39,97.69040,29835.89044
0.310,0.02115944,0.29,82.64444,100000.00000
0.310,0.02115944,0.47,8.45387,100000.00000
0.310,0.02115944,0.11,35.14374,100000.00000
0.310,0.02115944,0.05,29.01983,100000.00000
0.310,0.02115944,0.44,120.25532,100000.00000
0.310,0.02115944,0.09,95.33710,100000.00000
0.310,0.02115944,0.21,13.09734,100000.00000
0.310,0.02115944,0.10,109.15723,100000.00000
0.310,0.02115944,0.47,31.56683,100000.00000
0.310,0.02115944,0.47,132.84605,100000.00000
0.310,0.02115944,0.03,139.00406,100000.00000
0.310,0.02115944,0.34,109.91161,100000.00000
0.310,0.02115944,0.19,167.53632,100000.00000
0.310,0.02115944,0.10,116.93392,100000.00000
0.310,0.02115944,0.38,22.94796,100000.00000
0.310,0.02115944,0.30,30.40831,100000.00000
0.310,0.02115944,0.22,177.48019,100000.00000
0.310,0.02115944,0.16,171.87575,100000.00000
0.310,0.02115944,0.39,170.51100,100000.00000
0.310,0.02115944,0.45,61.52712,14712.17307
0.310,0.02115944,0.15,28.15867,100000.00000
0.310,0.02115944,0.13,157.92715,100000.00000
0.310,0.02115944,0.04,59.56164,100000.00000
0.310,0.02115944,0.07,90.48222,100000.00000
0.310,0.02115944,0.32,105.63140,100000.00000
0.310,0.02115944,0.48,14.90376,100000.00000
0.310,0.02115944,0.17,4.77204,100000.00000
0.310,0.02115944,0.21,111.27925,100000.00000
0.310,0.02115944,0.46,87.73762,40.11141
0.310,0.02115944,0.32,65.35481,100000.00000
0.310,0.02115944,0.44,130.00805,100000.00000
0.310,0.02115944,0.46,48.36192,100000.00000
0.310,0.02115944,0.48,85.68907,32.23780
0.310,0.02115944,0.49,147.43842,100000.00000
0.310,0.02115944,0.20,1.95078,100000.00000
0.310,0.02115944,0.52,169.03219,100000.00000
0.310,0.02115944,0.47,49.32994,100000.00000
0.310,0.02115944,0.18,35.24240,100000.00000
0.310,0.02115944,0.42,74.63234,2408.98678
0.310,0.02115944,0.31,111.28586,100000.00000
0.310,0.02115944,0.14,67.60493,100000.00000
0.310,0.02115944,0.31,48.46378,100000.00000
0.310,0.02115944,0.39,110.06176,100000.00000
0.310,0.02115944,0.25,29.27105,100000.00000
0.310,0.02115944,0.02,165.93736,100000.00000
0.310,0.02115944,0.00,107.75853,100000.00000
0.310,0.02115944,0.09,166.44485,100000.00000
0.310,0.02115944,0.54,16.09398,100000.00000
0.310,0.02115944,0.01,170.79940,100000.00000
0.310,0.02115944,0.04,101.02990,100000.00000
0.310,0.02115944,0.01,52.58604,100000.00000
0.310,0.02115944,0.01,109.35807,100000.00000
0.310,0.02115944,0.28,88.58093,100000.00000
0.310,0.02115944,0.33,64.09741,100000.00000
0.310,0.02115944,0.19,31.93912,100000.00000
0.310,0.02115944,0.16,17.61015,100000.00000
0.310,0.02115944,0.08,7.33953,100000.00000
0.310,0.02115944,0.26,10.14759,100000.00000
0.310,0.02115944,0.31,80.53423,100000.00000
0.310,0.02115944,0.21,18.20208,100000.00000
0.310,0.02115944,0.41,62.34228,100000.00000
0.310,0.02115944,0.08,40.76924,100000.00000
0.310,0.02115944,0.09,61.39194,100000.00000
0.310,0.02115944,0.21,25.73850,100000.00000
0.310,0.02115944,0.48,101.95283,31.09753
0.310,0.02115944,0.46,164.57378,100000.00000
0.310,0.02115944,0.04,94.09191,100000.00000
0.310,0.02115944,0.52,142.33017,100000.00000
0.310,0.02115944,0.37,142.92453,100000.00000
0.310,0.02115944,0.51,11.76414,100000.00000
0.310,0.02115944,0.06,174.92077,100000.00000
0.310,0.02115944,0.11,70.75759,100000.00000
0.310,0.02115944,0.00,94.45616,100000.00000
0.310,0.02115944,0.12,153.20460,100000.00000
0.310,0.02115944,0.12,17.49177,100000.00000
0.310,0.02115944,0.18,3.27993,100000.00000
0.310,0.02115944,0.26,49.21327,100000.00000
0.310,0.02115944,0.06,93.38231,100000.00000
0.310,0.02115944,0.08,31.38596,100000.00000
0.310,0.02115944,0.48,9.25665,100000.00000
0.310,0.02115944,0.46,177.19239,100000.00000
0.310,0.02115944,0.40,71.82049,100000.00000
0.310,0.02115944,0.00,28.07901,100000.00000
0.310,0.02115944,0.00,149.83967,100000.00000
0.310,0.02115944,0.54,63.02255,2493.91501
0.310,0.02115944,0.28,26.47323,100000.00000
0.310,0.02115944,0.31,92.10194,100000.00000
0.310,0.02115944,0.51,149.20478,100000.00000
0.310,0.02115944,0.30,49.83798,100000.00000
0.310,0.02115944,0.22,139.88645,100000.00000
0.310,0.02115944,0.38,41.26525,100000.00000
0.310,0.02115944,0.28,106.18518,100000.00000
0.310,0.02115944,0.06,75.13398,100000.00000
0.310,0.02115944,0.12,77.07315,100000.00000
0.310,0.02115944,0.14,160.20096,100000.00000
0.310,0.02115944,0.41,113.80757,100000.00000
0.310,0.02115944,0.08,168.61140,100000.00000
0.310,0.02115944,0.50,32.50356,100000.00000
0.310,0.02115944,0.10,124.54114,100000.00000
0.310,0.02115944,0.04,21.52696,100000.00000
0.310,0.02115944,0.31,134.54477,100000.00000
0.310,0.02115944,0.02,163.67767,100000.00000
0.310,0.02115944,0.06,60.77073,100000.00000
0.310,0.02115944,0.29,85.31310,100000.00000
0.310,0.02115944,0.16,85.35129,100000.00000
0.310,0.02115944,0.42,84.97205,10820.01675
0.310,0.02115944,0.43,139.59497,100000.00000
0.310,0.02115944,0.33,20.16700,100000.00000
0.310,0.02115944,0.44,120.94069,100000.00000
0.310,0.02115944,0.44,15.39154,100000.00000
0.310,0.02115944,0.08,124.36879,100000.00000
0.310,0.02115944,0.12,173.99787,100000.00000
0.310,0.02115944,0.41,71.67037,100000.00000
0.310,0.02115944,0.02,107.62200,100000.00000
0.310,0.02115944,0.04,88.88321,100000.00000
0.310,0.02115944,0.54,33.55889,100000.00000
0.310,0.02115944,0.01,82.09260,100000.00000
0.310,0.02115944,0.10,98.77208,100000.00000
0.310,0.02115944,0.03,69.96191,100000.00000
0.310,0.02115944,0.14,94.00379,100000.00000
0.310,0.02115944,0.34,50.39624,100000.00000
0.310,0.02115944,0.14,6.46961,100000.00000
0.310,0.02115944,0.50,118.58101,794.75151
0.310,0.02115944,0.25,177.70970,100000.00000
0.310,0.02115944,0.45,46.69622,100000.00000
0.310,0.02115944,0.05,163.36196,100000.00000
0.310,0.02115944,0.25,170.96398,100000.00000
0.310,0.02115944,0.35,45.83532,100000.00000
0.310,0.02115944,0.37,163.16498,100000.00000
0.310,0.02115944,0.13,178.20969,100000.00000
0.310,0.02115944,0.40,81.15109,7109.63736
0.310,0.02115944,0.31,67.91115,100000.00000
0.310,0.02115944,0.19,135.11066,100000.00000
0.310,0.02115944,0.20,162.45952,100000.00000
0.310,0.02115944,0.14,6.72267,100000.00000
0.310,0.02115944,0.24,50.57337,100000.00000
0.310,0.02115944,0.06,154.93150,100000.00000
0.310,0.02115944,0.00,32.72849,100000.00000
0.310,0.02115944,0.13,133.33835,100000.00000
0.310,0.02115944,0.37,60.28301,100000.00000
0.310,0.02115944,0.30,31.86189,100000.00000
0.310,0.02115944,0.27,100.96883,100000.00000
0.310,0.02115944,0.32,58.94952,100000.00000
0.310,0.02115944,0.17,29.32820,100000.00000
0.310,0.02115944,0.03,177.63965,100000.00000
0.310,0.02115944,0.38,19.91371,100000.00000
0.310,0.02115944,0.02,89.13184,100000.00000
0.310,0.02115944,0.42,11.82756,100000.00000
0.310,0.02115944,0.35,173.70484,100000.00000
0.310,0.02115944,0.14,138.59884,100000.00000
