#nR_H,a_s,e_s,MA_s,tcol
0.300,0.04419463,0.43,115.91992,3.74133
0.300,0.04419463,0.35,131.55615,1967.16133
0.300,0.04419463,0.18,12.81396,100000.00000
0.300,0.04419463,0.11,88.65318,100000.00000
0.300,0.04419463,0.40,109.20871,19.71349
0.300,0.04419463,0.25,155.89150,9591.12715
0.300,0.04419463,0.38,133.91033,683.96538
0.300,0.04419463,0.50,88.09649,0.39473
0.300,0.04419463,0.03,146.78306,100000.00000
0.300,0.04419463,0.30,14.71663,13544.98596
0.300,0.04419463,0.21,88.99565,15295.57923
0.300,0.04419463,0.14,106.34999,89161.83283
0.300,0.04419463,0.13,126.44714,100000.00000
0.300,0.04419463,0.27,139.01731,16205.56325
0.300,0.04419463,0.23,156.34784,45853.60918
0.300,0.04419463,0.39,45.32383,95.67278
0.300,0.04419463,0.43,72.13735,12.91159
0.300,0.04419463,0.49,13.52480,51.82943
0.300,0.04419463,0.22,177.59512,57553.91372
0.300,0.04419463,0.22,84.35892,100000.00000
0.300,0.04419463,0.34,120.35578,343.55016
0.300,0.04419463,0.14,5.49005,100000.00000
0.300,0.04419463,0.01,92.56220,100000.00000
0.300,0.04419463,0.22,67.72673,18569.26547
0.300,0.04419463,0.41,75.40658,9.45058
0.300,0.04419463,0.36,11.96933,13758.44769
0.300,0.04419463,0.37,161.92342,6965.87510
0.300,0.04419463,0.09,157.92108,100000.00000
0.300,0.04419463,0.02,163.67767,100000.00000
0.300,0.04419463,0.43,73.57215,9.76521
0.300,0.04419463,0.41,62.45158,10.37161
0.300,0.04419463,0.22,2.04366,29712.71258
0.300,0.04419463,0.23,7.76878,31769.24821
0.300,0.04419463,0.42,90.39510,5.44037
0.300,0.04419463,0.29,120.16039,16203.95002
0.300,0.04419463,0.25,123.25161,20488.40736
0.300,0.04419463,0.39,110.06176,41.94980
0.300,0.04419463,0.11,118.37032,100000.00000
0.300,0.04419463,0.27,109.11143,1935.10832
0.300,0.04419463,0.18,122.94122,39009.17284
0.300,0.04419463,0.16,64.07508,100000.00000
0.300,0.04419463,0.37,142.92453,8909.90197
0.300,0.04419463,0.32,3.61282,4693.62950
0.300,0.04419463,0.03,13.41912,100000.00000
0.300,0.04419463,0.23,173.19106,29307.91674
0.300,0.04419463,0.06,58.17653,100000.00000
0.300,0.04419463,0.43,155.12141,166.88389
0.300,0.04419463,0.15,58.13217,80773.05688
0.300,0.04419463,0.16,171.87575,100000.00000
0.300,0.04419463,0.24,50.57337,18000.49757
0.300,0.04419463,0.35,62.79629,144.20137
0.300,0.04419463,0.14,6.72267,100000.00000
0.300,0.04419463,0.20,148.76234,67397.92385
0.300,0.04419463,0.19,113.20971,17682.98798
0.300,0.04419463,0.41,81.39923,3.63836
0.300,0.04419463,0.16,20.89307,100000.00000
0.300,0.04419463,0.49,171.04272,22.65392
0.300,0.04419463,0.27,135.92471,25167.06582
0.300,0.04419463,0.47,162.00336,32.28184
0.300,0.04419463,0.12,167.09734,100000.00000
0.300,0.04419463,0.13,64.70841,100000.00000
0.300,0.04419463,0.03,20.85643,100000.00000
0.300,0.04419463,0.38,157.81781,1702.93994
0.300,0.04419463,0.36,133.40172,3925.77024
0.300,0.04419463,0.11,160.56838,100000.00000
0.300,0.04419463,0.24,175.39106,52383.96262
0.300,0.04419463,0.46,25.08409,48.53431
0.300,0.04419463,0.18,146.60433,82382.09174
0.300,0.04419463,0.43,81.59199,6.71609
0.300,0.04419463,0.08,16.25216,100000.00000
0.300,0.04419463,0.13,25.21512,100000.00000
0.300,0.04419463,0.35,22.37350,7649.35422
0.300,0.04419463,0.34,109.91161,2309.12114
0.300,0.04419463,0.00,28.08336,100000.00000
0.300,0.04419463,0.15,14.12215,100000.00000
0.300,0.04419463,0.32,38.06064,16180.67254
0.300,0.04419463,0.09,46.42949,100000.00000
0.300,0.04419463,0.16,85.35129,100000.00000
0.300,0.04419463,0.15,114.73738,100000.00000
0.300,0.04419463,0.15,4.56313,100000.00000
0.300,0.04419463,0.04,131.32911,100000.00000
0.300,0.04419463,0.19,157.94496,53048.00858
0.300,0.04419463,0.40,81.15109,6.06393
0.300,0.04419463,0.22,177.48019,28990.84192
0.300,0.04419463,0.36,103.40516,105.52380
0.300,0.04419463,0.14,38.84779,80916.32577
0.300,0.04419463,0.14,160.20096,100000.00000
0.300,0.04419463,0.01,65.94513,100000.00000
0.300,0.04419463,0.41,25.35426,435.85917
0.300,0.04419463,0.49,24.62735,345.58673
0.300,0.04419463,0.42,119.43673,4.15894
0.300,0.04419463,0.40,127.30295,57.84187
0.300,0.04419463,0.32,106.84664,289.40385
0.300,0.04419463,0.50,118.58101,0.33180
0.300,0.04419463,0.23,99.69377,11886.28409
0.300,0.04419463,0.05,52.15526,100000.00000
0.300,0.04419463,0.03,0.99398,100000.00000
0.300,0.04419463,0.30,145.11623,4483.14825
0.300,0.04419463,0.17,154.16817,62328.33649
0.300,0.04419463,0.09,118.79713,100000.00000
0.300,0.04419463,0.34,167.28768,9516.67812
0.300,0.04419463,0.45,137.44904,3.80426
0.300,0.04419463,0.27,93.65539,13008.16237
0.300,0.04419463,0.23,173.38006,31612.15242
0.300,0.04419463,0.11,47.73643,100000.00000
0.300,0.04419463,0.05,33.58261,100000.00000
0.300,0.04419463,0.42,172.99266,647.96510
0.300,0.04419463,0.10,161.73975,100000.00000
0.300,0.04419463,0.04,114.76035,100000.00000
0.300,0.04419463,0.18,16.99973,99633.41953
0.300,0.04419463,0.17,105.43961,100000.00000
0.300,0.04419463,0.26,146.32218,22785.70956
0.300,0.04419463,0.28,106.18518,9193.38491
0.300,0.04419463,0.36,143.14812,2185.90898
0.300,0.04419463,0.28,126.73436,11449.96154
0.300,0.04419463,0.11,143.06603,100000.00000
0.300,0.04419463,0.15,45.04372,100000.00000
0.300,0.04419463,0.47,8.45387,2266.69653
0.300,0.04419463,0.02,169.10981,100000.00000
0.300,0.04419463,0.43,67.19568,10.05125
0.300,0.04419463,0.48,89.34592,0.62928
0.300,0.04419463,0.36,168.90128,1963.21978
0.300,0.04419463,0.25,146.48310,11370.24376
0.300,0.04419463,0.00,67.41722,100000.00000
0.300,0.04419463,0.48,70.07321,3.63264
0.300,0.04419463,0.49,44.35237,3.68984
0.300,0.04419463,0.00,174.58377,100000.00000
0.300,0.04419463,0.41,0.83376,2129.90917
0.300,0.04419463,0.28,170.91371,9741.75284
0.300,0.04419463,0.10,1.65547,100000.00000
0.300,0.04419463,0.45,37.41953,45.87991
0.300,0.04419463,0.10,58.57195,100000.00000
0.300,0.04419463,0.33,71.61401,2507.88643
0.300,0.04419463,0.10,18.26488,100000.00000
0.300,0.04419463,0.35,149.51149,15732.75416
0.300,0.04419463,0.04,19.42046,100000.00000
0.300,0.04419463,0.19,125.41269,48140.46541
0.300,0.04419463,0.33,42.70082,2857.60921
0.300,0.04419463,0.25,96.49735,13590.43110
0.300,0.04419463,0.00,108.20070,100000.00000
0.300,0.04419463,0.26,81.09794,6030.67428
0.300,0.04419463,0.45,106.25309,0.46910
0.300,0.04419463,0.36,36.29292,2714.75792
0.300,0.04419463,0.15,92.93406,92195.42182
0.300,0.04419463,0.18,18.14004,100000.00000
0.300,0.04419463,0.38,102.58014,23.28320
0.300,0.04419463,0.00,127.45306,84647.58120
0.300,0.04419463,0.13,93.29934,100000.00000
0.300,0.04419463,0.25,27.07504,75854.68445
0.300,0.04419463,0.00,171.12858,100000.00000
0.300,0.04419463,0.36,70.64012,153.37163
0.300,0.04419463,0.40,27.45703,332.70374
0.300,0.04419463,0.34,20.67063,23630.38049
0.300,0.04419463,0.22,21.38723,24711.57897
0.300,0.04419463,0.27,5.18088,45666.69716
0.300,0.04419463,0.10,40.36848,100000.00000
0.300,0.04419463,0.08,116.13110,100000.00000
0.300,0.04419463,0.08,113.81505,100000.00000
0.300,0.04419463,0.49,138.76420,0.37757
0.300,0.04419463,0.21,21.07206,91062.70284
0.300,0.04419463,0.35,45.83532,4838.48303
0.300,0.04419463,0.20,59.15962,46205.61452
0.300,0.04419463,0.03,35.76882,100000.00000
0.300,0.04419463,0.37,134.56969,1820.05958
0.300,0.04419463,0.00,38.22104,100000.00000
0.300,0.04419463,0.26,155.65003,36762.33282
0.300,0.04419463,0.18,12.48503,51171.60023
0.300,0.04419463,0.18,4.18895,30161.24880
0.300,0.04419463,0.24,125.23476,11531.53854
0.300,0.04419463,0.13,90.27293,100000.00000
0.300,0.04419463,0.31,87.21414,17988.00931
0.300,0.04419463,0.47,93.40519,0.55491
0.300,0.04419463,0.37,111.61310,38.50023
0.300,0.04419463,0.06,76.87940,100000.00000
0.300,0.04419463,0.46,3.31032,2670.11940
0.300,0.04419463,0.04,136.94131,100000.00000
0.300,0.04419463,0.19,74.27118,55575.58561
0.300,0.04419463,0.26,170.05783,23260.73828
0.300,0.04419463,0.40,93.39085,60.83951
0.300,0.04419463,0.34,46.42251,1832.59360
0.300,0.04419463,0.26,44.52266,29271.95650
0.300,0.04419463,0.19,21.26967,66127.46787
0.300,0.04419463,0.29,23.04825,11502.75205
0.300,0.04419463,0.25,75.28375,36062.84721
0.300,0.04419463,0.35,107.21497,48.35697
0.300,0.04419463,0.35,173.70484,4749.28035
0.300,0.04419463,0.15,73.61153,100000.00000
0.300,0.04419463,0.22,135.60807,29876.89059
0.300,0.04419463,0.14,97.67603,100000.00000
0.300,0.04419463,0.46,143.97395,9.58215
0.300,0.04419463,0.28,62.68598,8416.97322
0.300,0.04419463,0.04,11.44050,100000.00000
0.300,0.04419463,0.39,105.01052,2630.38923
0.300,0.04419463,0.50,44.94024,3.68984
0.300,0.04419463,0.48,5.61296,1617.70742
0.300,0.04419463,0.38,19.91371,4598.32285
0.300,0.04419463,0.28,70.60393,4178.05255
0.300,0.04419463,0.45,73.69410,9.87963
0.300,0.04419463,0.01,25.10890,100000.00000
0.300,0.04419463,0.46,87.73762,0.86954
0.300,0.04419463,0.30,82.94018,5109.06582
0.300,0.04419463,0.44,43.77099,23.47770
0.300,0.04419463,0.15,143.13351,100000.00000
0.300,0.04419463,0.04,58.53300,100000.00000
0.300,0.04419463,0.44,154.02536,83.96253
0.300,0.04419463,0.29,115.35745,2453.73440
0.300,0.04419463,0.41,104.50590,9.39337
0.300,0.04419463,0.38,44.72805,278.40869
0.300,0.04419463,0.30,21.71446,11116.57132
0.300,0.04419463,0.22,146.30392,45749.34393
0.300,0.04419463,0.31,45.43865,15999.99607
0.300,0.04419463,0.11,102.29555,100000.00000
0.300,0.04419463,0.32,51.07966,2092.18696
0.300,0.04419463,0.41,164.67226,7069.39666
0.300,0.04419463,0.35,178.19284,7242.19002
0.300,0.04419463,0.29,23.19835,22742.54125
0.300,0.04419463,0.21,10.36058,63864.41543
0.300,0.04419463,0.36,64.58949,51.01709
0.300,0.04419463,0.27,99.34323,2486.19358
0.300,0.04419463,0.12,168.50786,100000.00000
0.300,0.04419463,0.03,64.21560,100000.00000
0.300,0.04419463,0.41,89.70620,13.18046
0.300,0.04419463,0.43,4.87728,673.34779
0.300,0.04419463,0.45,160.68091,1678.77576
0.300,0.04419463,0.06,147.24266,100000.00000
0.300,0.04419463,0.11,50.53903,100000.00000
0.300,0.04419463,0.41,65.23090,13.17474
0.300,0.04419463,0.22,10.13459,68205.84509
0.300,0.04419463,0.20,18.56230,60437.11157
0.300,0.04419463,0.38,137.24256,2320.60256
0.300,0.04419463,0.48,14.90376,2136.97422
0.300,0.04419463,0.25,163.96689,26550.79713
0.300,0.04419463,0.01,109.35807,100000.00000
0.300,0.04419463,0.38,27.30148,1806.32421
0.300,0.04419463,0.39,3.25983,2053.19475
0.300,0.04419463,0.37,69.10042,22.66536
0.300,0.04419463,0.09,159.67556,100000.00000
0.300,0.04419463,0.11,175.14190,100000.00000
0.300,0.04419463,0.12,153.54170,100000.00000
0.300,0.04419463,0.25,8.13936,34576.28083
0.300,0.04419463,0.17,71.73085,60379.99622
0.300,0.04419463,0.28,38.33355,9415.32470
0.300,0.04419463,0.33,176.82815,4881.31382
0.300,0.04419463,0.12,125.28536,100000.00000
0.300,0.04419463,0.39,27.60325,339.49419
0.300,0.04419463,0.17,103.58535,100000.00000
0.300,0.04419463,0.15,130.69644,100000.00000
0.300,0.04419463,0.35,167.31525,2062.15907
0.300,0.04419463,0.06,91.93451,100000.00000
0.300,0.04419463,0.20,135.42741,15664.26609
0.300,0.04419463,0.49,165.11644,9.66796
0.300,0.04419463,0.21,159.78675,23077.29299
0.300,0.04419463,0.19,50.76622,46632.76680
0.300,0.04419463,0.01,173.81377,100000.00000
0.300,0.04419463,0.16,8.28048,100000.00000
0.300,0.04419463,0.02,58.55946,100000.00000
0.300,0.04419463,0.44,36.89717,16.71013
0.300,0.04419463,0.34,58.26226,162.75356
0.300,0.04419463,0.28,141.05754,10683.34367
0.300,0.04419463,0.27,24.12274,48433.21587
0.300,0.04419463,0.05,114.55387,100000.00000
0.300,0.04419463,0.26,179.94918,38475.54712
0.300,0.04419463,0.13,178.20969,100000.00000
0.300,0.04419463,0.40,9.85709,2525.39173
0.300,0.04419463,0.45,75.85642,3.80998
0.300,0.04419463,0.19,144.62657,99710.62020
0.300,0.04419463,0.05,145.46167,100000.00000
0.300,0.04419463,0.18,82.48552,13880.31549
0.300,0.04419463,0.42,6.57894,266.72705
0.300,0.04419463,0.27,120.90612,11208.85173
0.300,0.04419463,0.22,76.35996,36152.11282
0.300,0.04419463,0.32,116.26510,626.22649
0.300,0.04419463,0.34,147.07297,4859.40930
0.300,0.04419463,0.39,166.04989,2826.67745
0.300,0.04419463,0.44,52.76659,6.75041
0.300,0.04419463,0.03,64.52383,100000.00000
0.300,0.04419463,0.34,43.63375,6733.75821
0.300,0.04419463,0.09,161.49884,100000.00000
0.300,0.04419463,0.02,8.14091,54675.94459
0.300,0.04419463,0.29,32.73842,20971.06747
0.300,0.04419463,0.36,29.56784,6496.08081
0.300,0.04419463,0.46,48.36192,13.34064
0.300,0.04419463,0.06,21.57577,100000.00000
0.300,0.04419463,0.32,160.29491,16368.58568
0.300,0.04419463,0.39,156.98230,2797.02713
0.300,0.04419463,0.50,166.54470,7.74009
0.300,0.04419463,0.20,16.43160,100000.00000
0.300,0.04419463,0.39,91.05996,22.67680
0.300,0.04419463,0.20,171.01115,52682.55390
0.300,0.04419463,0.01,35.94128,100000.00000
0.300,0.04419463,0.04,112.19366,100000.00000
0.300,0.04419463,0.14,104.09042,100000.00000
0.300,0.04419463,0.34,102.89028,95.79863
0.300,0.04419463,0.00,54.76360,100000.00000
0.300,0.04419463,0.03,127.23432,100000.00000
0.300,0.04419463,0.27,171.72919,23833.91683
0.300,0.04419463,0.27,93.62943,10318.95876
0.300,0.04419463,0.46,97.49416,0.51486
0.300,0.04419463,0.35,24.19464,11778.14022
0.300,0.04419463,0.38,6.03584,16106.53243
0.300,0.04419463,0.37,141.94750,2238.52786
0.300,0.04419463,0.05,44.87260,100000.00000
0.300,0.04419463,0.29,43.22621,11694.28066
0.300,0.04419463,0.17,118.56485,61080.48295
0.300,0.04419463,0.00,10.45505,43607.77600
0.300,0.04419463,0.34,86.60522,96.09039
0.300,0.04419463,0.31,19.29096,25497.52133
0.300,0.04419463,0.01,11.70929,49876.05332
0.300,0.04419463,0.47,108.09304,0.61783
0.300,0.04419463,0.39,163.52110,1630.99658
0.300,0.04419463,0.10,119.43032,100000.00000
0.300,0.04419463,0.29,24.98889,50388.22074
0.300,0.04419463,0.14,51.57742,100000.00000
0.300,0.04419463,0.06,19.80935,100000.00000
0.300,0.04419463,0.47,164.59415,40.99445
0.300,0.04419463,0.22,20.01555,22800.56618
0.300,0.04419463,0.48,44.16284,3.85574
0.300,0.04419463,0.37,163.16498,4798.06065
0.300,0.04419463,0.26,106.94353,6606.16399
0.300,0.04419463,0.46,177.19239,260.88623
0.300,0.04419463,0.50,177.78024,35.59984
0.300,0.04419463,0.40,177.27142,2202.90514
0.300,0.04419463,0.40,60.33550,32.47062
0.300,0.04419463,0.05,144.66097,100000.00000
0.300,0.04419463,0.08,150.35445,100000.00000
0.300,0.04419463,0.30,37.14007,4861.74907
0.300,0.04419463,0.21,142.13127,40698.10282
0.300,0.04419463,0.15,97.31432,100000.00000
0.300,0.04419463,0.33,44.27239,1683.98159
0.300,0.04419463,0.24,83.46571,4087.80299
0.300,0.04419463,0.49,60.16390,3.43241
0.300,0.04419463,0.24,111.62387,32611.83110
0.300,0.04419463,0.19,61.34464,22479.20657
0.300,0.04419463,0.34,27.78529,4726.52346
0.300,0.04419463,0.36,146.62345,2367.05454
0.300,0.04419463,0.12,171.70714,100000.00000
0.300,0.04419463,0.15,125.27536,100000.00000
0.300,0.04419463,0.24,112.96045,4566.26412
0.300,0.04419463,0.23,51.42818,38675.13618
0.300,0.04419463,0.15,173.27671,100000.00000
0.300,0.04419463,0.28,78.74549,36573.47577
0.300,0.04419463,0.42,179.43736,90.63857
0.300,0.04419463,0.34,104.62288,1974.53530
0.300,0.04419463,0.07,120.98440,100000.00000
0.300,0.04419463,0.11,103.84270,100000.00000
0.300,0.04419463,0.21,13.09734,100000.00000
0.300,0.04419463,0.41,60.02985,6.71037
0.300,0.04419463,0.25,125.66911,50366.61370
0.300,0.04419463,0.50,127.00353,0.53774
0.300,0.04419463,0.13,52.84653,100000.00000
0.300,0.04419463,0.33,161.41778,9231.54190
0.300,0.04419463,0.04,128.38406,100000.00000
0.300,0.04419463,0.07,89.50473,100000.00000
0.300,0.04419463,0.16,118.83553,100000.00000
0.300,0.04419463,0.19,139.75433,18504.55878
0.300,0.04419463,0.48,119.46081,0.54347
0.300,0.04419463,0.07,131.07894,100000.00000
0.300,0.04419463,0.46,150.28744,36.49799
0.300,0.04419463,0.30,10.99403,9129.31321
0.300,0.04419463,0.26,138.41773,8758.28659
0.300,0.04419463,0.45,4.77580,490.21714
0.300,0.04419463,0.02,56.10799,100000.00000
0.300,0.04419463,0.16,126.65842,100000.00000
0.300,0.04419463,0.38,152.36141,1812.26800
0.300,0.04419463,0.09,16.75850,100000.00000
0.300,0.04419463,0.13,110.70130,100000.00000
0.300,0.04419463,0.01,110.13352,100000.00000
0.300,0.04419463,0.08,114.03535,100000.00000
0.300,0.04419463,0.35,122.67049,270.86311
0.300,0.04419463,0.01,54.83048,100000.00000
0.300,0.04419463,0.26,152.93653,12333.02401
0.300,0.04419463,0.09,62.85772,100000.00000
0.300,0.04419463,0.16,132.82145,100000.00000
0.300,0.04419463,0.33,73.87143,136.83884
0.300,0.04419463,0.05,114.01268,100000.00000
0.300,0.04419463,0.48,9.25665,122.68014
0.300,0.04419463,0.47,157.30021,16.40693
0.300,0.04419463,0.19,145.23025,99179.86627
0.300,0.04419463,0.38,41.26525,256.17810
0.300,0.04419463,0.33,109.03947,61.04546
0.300,0.04419463,0.34,76.57856,117.97774
0.300,0.04419463,0.13,145.68501,100000.00000
0.300,0.04419463,0.47,31.56683,55.22180
0.300,0.04419463,0.33,18.32084,4639.79784
0.300,0.04419463,0.05,167.34558,100000.00000
0.300,0.04419463,0.39,83.16105,29.16406
0.300,0.04419463,0.22,163.14379,21104.67413
0.300,0.04419463,0.30,15.96646,32213.29369
0.300,0.04419463,0.45,46.69622,35.45682
0.300,0.04419463,0.11,130.04138,100000.00000
0.300,0.04419463,0.49,80.28104,0.52058
0.300,0.04419463,0.50,39.81770,6.72181
0.300,0.04419463,0.15,175.65337,100000.00000
0.300,0.04419463,0.30,50.14626,9392.57925
0.300,0.04419463,0.28,2.61804,43415.92131
0.300,0.04419463,0.24,171.07407,18016.10361
0.300,0.04419463,0.48,47.20753,3.71273
0.300,0.04419463,0.35,136.84101,4462.58238
0.300,0.04419463,0.08,33.57333,100000.00000
0.300,0.04419463,0.06,161.29643,100000.00000
0.300,0.04419463,0.20,103.21882,13638.78807
0.300,0.04419463,0.10,42.70484,100000.00000
0.300,0.04419463,0.13,125.46283,100000.00000
0.300,0.04419463,0.05,73.86893,100000.00000
0.300,0.04419463,0.17,115.63547,73878.45011
0.300,0.04419463,0.02,161.06892,100000.00000
0.300,0.04419463,0.18,169.46367,67218.15697
0.300,0.04419463,0.30,124.27107,15289.67548
0.300,0.04419463,0.42,2.35700,11845.83311
0.300,0.04419463,0.34,91.36987,48.48283
0.300,0.04419463,0.27,64.46929,25354.00644
0.300,0.04419463,0.02,119.25401,52456.62107
0.300,0.04419463,0.38,22.94796,11588.03605
0.300,0.04419463,0.01,106.63462,64530.94416
0.300,0.04419463,0.18,50.73386,100000.00000
0.300,0.04419463,0.40,165.75154,4275.93923
0.300,0.04419463,0.49,131.07398,0.44621
0.300,0.04419463,0.44,130.00805,6.70465
0.300,0.04419463,0.48,64.02109,3.74705
0.300,0.04419463,0.30,65.56857,2187.92838
0.300,0.04419463,0.01,79.22745,100000.00000
0.300,0.04419463,0.13,116.99351,100000.00000
0.300,0.04419463,0.41,165.57401,2322.47323
0.300,0.04419463,0.11,66.18885,100000.00000
0.300,0.04419463,0.20,80.72019,18742.66523
0.300,0.04419463,0.26,150.89917,45362.56254
0.300,0.04419463,0.40,71.82049,15.64036
0.300,0.04419463,0.14,148.06810,100000.00000
0.300,0.04419463,0.23,134.28808,20179.03258
0.300,0.04419463,0.43,48.73404,13.15758
0.300,0.04419463,0.48,51.96487,6.29276
0.300,0.04419463,0.17,169.24144,100000.00000
0.300,0.04419463,0.48,107.11403,0.48626
0.300,0.04419463,0.25,67.76341,41834.52309
0.300,0.04419463,0.38,71.51171,28.83226
0.300,0.04419463,0.46,4.04448,1943.60354
0.300,0.04419463,0.10,28.94545,100000.00000
0.300,0.04419463,0.42,34.32379,330.60425
0.300,0.04419463,0.08,31.38596,100000.00000
0.300,0.04419463,0.48,108.56738,0.50914
0.300,0.04419463,0.07,26.08108,100000.00000
0.300,0.04419463,0.16,7.33118,100000.00000
0.300,0.04419463,0.24,160.24748,32005.59841
0.300,0.04419463,0.04,84.99869,100000.00000
0.300,0.04419463,0.31,92.10194,470.35492
0.300,0.04419463,0.19,154.51430,75736.32343
0.300,0.04419463,0.46,156.32424,28.88375
0.300,0.04419463,0.07,51.27129,100000.00000
0.300,0.04419463,0.45,104.94748,0.45193
0.300,0.04419463,0.42,107.16930,4.13606
0.300,0.04419463,0.34,33.66788,2237.75557
0.300,0.04419463,0.16,44.59158,100000.00000
0.300,0.04419463,0.23,160.40576,31797.77728
0.300,0.04419463,0.41,113.80757,19.34736
0.300,0.04419463,0.34,50.39624,1462.75688
0.300,0.04419463,0.44,3.54790,93.45315
0.300,0.04419463,0.22,67.36874,31771.54793
0.300,0.04419463,0.08,106.36073,100000.00000
0.300,0.04419463,0.36,79.04428,38.03113
0.300,0.04419463,0.17,4.77204,100000.00000
0.300,0.04419463,0.08,121.96158,100000.00000
0.300,0.04419463,0.40,76.34352,7.07077
0.300,0.04419463,0.20,121.05332,22636.52547
0.300,0.04419463,0.50,97.54217,0.32608
0.300,0.04419463,0.28,71.37770,3775.03585
0.300,0.04419463,0.44,120.94069,4.02736
0.300,0.04419463,0.03,69.96191,93465.50595
0.300,0.04419463,0.50,152.85522,3.48962
0.300,0.04419463,0.28,46.48399,13231.09184
0.300,0.04419463,0.15,9.30271,100000.00000
0.300,0.04419463,0.20,162.45952,41590.63875
0.300,0.04419463,0.49,64.97530,6.76185
0.300,0.04419463,0.46,30.90227,112.48588
0.300,0.04419463,0.13,164.38330,100000.00000
0.300,0.04419463,0.16,136.41230,100000.00000
0.300,0.04419463,0.07,6.63965,100000.00000
0.300,0.04419463,0.14,22.87089,100000.00000
0.300,0.04419463,0.12,102.61101,100000.00000
0.300,0.04419463,0.36,146.98790,3806.32229
0.300,0.04419463,0.13,133.33835,100000.00000
0.300,0.04419463,0.16,110.10973,100000.00000
0.300,0.04419463,0.07,109.72158,100000.00000
0.300,0.04419463,0.48,101.95283,0.46910
0.300,0.04419463,0.11,43.91814,100000.00000
0.300,0.04419463,0.42,26.75929,2134.17108
0.300,0.04419463,0.09,113.95826,100000.00000
0.300,0.04419463,0.26,151.58141,22619.16891
0.300,0.04419463,0.17,67.43027,100000.00000
0.300,0.04419463,0.18,69.49847,97240.25577
0.300,0.04419463,0.48,168.62935,35.69709
0.300,0.04419463,0.25,29.27105,34540.66955
0.300,0.04419463,0.37,112.98745,60.15875
0.300,0.04419463,0.06,93.38231,100000.00000
0.300,0.04419463,0.16,75.52801,74929.14588
0.300,0.04419463,0.15,79.01486,100000.00000
0.300,0.04419463,0.06,75.13398,100000.00000
0.300,0.04419463,0.18,152.07756,48812.68622
0.300,0.04419463,0.00,52.42124,100000.00000
0.300,0.04419463,0.09,147.10000,100000.00000
0.300,0.04419463,0.16,50.38810,68783.39425
0.300,0.04419463,0.25,4.74606,41076.32607
0.300,0.04419463,0.33,51.31713,6569.03673
0.300,0.04419463,0.22,15.03013,41267.09955
0.300,0.04419463,0.44,71.49304,3.76421
0.300,0.04419463,0.18,3.27993,100000.00000
0.300,0.04419463,0.49,147.43842,3.42097
0.300,0.04419463,0.07,173.24051,100000.00000
0.300,0.04419463,0.39,124.91072,70.46743
0.300,0.04419463,0.37,160.90067,1967.01832
0.300,0.04419463,0.09,61.02536,100000.00000
0.300,0.04419463,0.01,17.58098,100000.00000
0.300,0.04419463,0.32,142.05082,2398.01490
0.300,0.04419463,0.24,105.05810,38506.00978
0.300,0.04419463,0.44,42.87290,25.59436
0.300,0.04419463,0.03,48.84283,100000.00000
0.300,0.04419463,0.18,57.41561,37338.26302
0.300,0.04419463,0.05,56.58408,100000.00000
0.300,0.04419463,0.26,74.66751,11528.73541
0.300,0.04419463,0.25,177.70970,80195.14732
0.300,0.04419463,0.12,164.67559,100000.00000
0.300,0.04419463,0.44,143.98489,29.82194
0.300,0.04419463,0.31,6.60298,14146.95673
0.300,0.04419463,0.10,134.36845,100000.00000
0.300,0.04419463,0.41,96.73121,22.51090
0.300,0.04419463,0.04,159.69829,100000.00000
0.300,0.04419463,0.04,76.95738,100000.00000
0.300,0.04419463,0.11,116.18501,100000.00000
0.300,0.04419463,0.40,22.43928,444.86353
0.300,0.04419463,0.47,24.63941,199.78357
0.300,0.04419463,0.04,4.57544,100000.00000
0.300,0.04419463,0.06,174.92077,100000.00000
0.300,0.04419463,0.05,135.99920,100000.00000
0.300,0.04419463,0.11,16.86146,100000.00000
0.300,0.04419463,0.12,53.00080,100000.00000
0.300,0.04419463,0.07,45.32081,100000.00000
0.300,0.04419463,0.05,156.86291,100000.00000
0.300,0.04419463,0.00,3.70521,100000.00000
0.300,0.04419463,0.45,53.00384,3.87291
0.300,0.04419463,0.21,14.64278,68587.12319
0.300,0.04419463,0.21,98.91520,22666.64489
0.300,0.04419463,0.01,123.16195,100000.00000
0.300,0.04419463,0.29,62.22011,31973.51108
0.300,0.04419463,0.15,48.74981,100000.00000
0.300,0.04419463,0.28,155.22547,6797.84707
0.300,0.04419463,0.43,139.59497,16.14950
0.300,0.04419463,0.05,97.08160,100000.00000
0.300,0.04419463,0.47,132.84605,0.42905
0.300,0.04419463,0.47,75.37869,3.29512
0.300,0.04419463,0.32,102.74009,2212.78477
0.300,0.04419463,0.21,63.16470,34033.11872
0.300,0.04419463,0.24,49.92861,22675.05430
0.300,0.04419463,0.09,99.93615,100000.00000
0.300,0.04419463,0.29,59.17529,6736.83594
0.300,0.04419463,0.30,134.68674,4901.24469
0.300,0.04419463,0.50,145.18101,0.37184
0.300,0.04419463,0.28,92.51811,9573.59896
0.300,0.04419463,0.17,78.09330,99424.29980
0.300,0.04419463,0.44,17.89945,282.55047
0.300,0.04419463,0.40,106.42958,51.94956
0.300,0.04419463,0.18,98.21102,51082.12296
0.300,0.04419463,0.49,19.18769,109.80287
0.300,0.04419463,0.23,13.28338,61406.10448
0.300,0.04419463,0.36,25.15903,7850.81395
0.300,0.04419463,0.41,62.34228,12.11642
