#nR_H,a_s,e_s,MA_s,tcol
0.250,0.03273676,0.42,37.78301,2501.41195
0.250,0.03273676,0.24,177.51793,100000.00000
0.250,0.03273676,0.31,33.21378,100000.00000
0.250,0.03273676,0.49,106.24152,5.98800
0.250,0.03273676,0.29,31.01758,100000.00000
0.250,0.03273676,0.43,128.87500,361.57651
0.250,0.03273676,0.16,128.62727,100000.00000
0.250,0.03273676,0.21,79.47549,100000.00000
0.250,0.03273676,0.29,85.31310,100000.00000
0.250,0.03273676,0.12,57.04596,100000.00000
0.250,0.03273676,0.08,124.36879,100000.00000
0.250,0.03273676,0.02,165.93736,100000.00000
0.250,0.03273676,0.37,60.28301,5728.75277
0.250,0.03273676,0.09,130.67202,100000.00000
0.250,0.03273676,0.28,162.74857,100000.00000
0.250,0.03273676,0.25,148.05670,100000.00000
0.250,0.03273676,0.14,94.00379,100000.00000
0.250,0.03273676,0.02,33.27380,100000.00000
0.250,0.03273676,0.23,105.00638,100000.00000
0.250,0.03273676,0.06,154.93150,100000.00000
0.250,0.03273676,0.45,170.72160,2511.37917
0.250,0.03273676,0.43,28.10747,3252.57289
0.250,0.03273676,0.45,112.34680,257.58473
0.250,0.03273676,0.40,20.38285,6352.58838
0.250,0.03273676,0.37,90.48967,6774.17914
0.250,0.03273676,0.02,107.62200,100000.00000
0.250,0.03273676,0.01,170.79940,100000.00000
0.250,0.03273676,0.13,143.24268,100000.00000
0.250,0.03273676,0.38,129.60658,3403.84063
0.250,0.03273676,0.38,26.98514,37293.03112
0.250,0.03273676,0.49,143.89486,17.84415
0.250,0.03273676,0.09,95.33710,100000.00000
0.250,0.03273676,0.28,88.58093,100000.00000
0.250,0.03273676,0.14,138.59884,100000.00000
0.250,0.03273676,0.44,2.34035,2659.68887
0.250,0.03273676,0.26,49.21327,100000.00000
0.250,0.03273676,0.31,134.54477,100000.00000
0.250,0.03273676,0.23,40.24725,100000.00000
0.250,0.03273676,0.10,109.15723,100000.00000
0.250,0.03273676,0.07,50.15636,100000.00000
0.250,0.03273676,0.02,15.92865,100000.00000
0.250,0.03273676,0.24,8.18035,100000.00000
0.250,0.03273676,0.03,144.39546,100000.00000
0.250,0.03273676,0.18,115.79188,100000.00000
0.250,0.03273676,0.08,24.75377,100000.00000
0.250,0.03273676,0.32,89.71960,33684.80740
0.250,0.03273676,0.17,114.31686,100000.00000
0.250,0.03273676,0.10,124.54114,100000.00000
0.250,0.03273676,0.06,65.45333,100000.00000
0.250,0.03273676,0.21,18.20208,100000.00000
0.250,0.03273676,0.35,145.77740,24568.82124
0.250,0.03273676,0.04,101.02990,100000.00000
0.250,0.03273676,0.45,61.52712,139.31571
0.250,0.03273676,0.06,60.77073,100000.00000
0.250,0.03273676,0.37,83.28236,14767.09149
0.250,0.03273676,0.21,111.27925,100000.00000
0.250,0.03273676,0.38,130.00546,6721.76375
0.250,0.03273676,0.50,157.13025,32.30356
0.250,0.03273676,0.50,102.23014,2.95804
0.250,0.03273676,0.31,66.68498,18512.35366
0.250,0.03273676,0.35,60.58877,22164.39190
0.250,0.03273676,0.39,167.78129,43308.96343
0.250,0.03273676,0.46,161.01940,2865.88417
0.250,0.03273676,0.39,170.51100,12166.35735
0.250,0.03273676,0.31,83.25625,60709.03030
0.250,0.03273676,0.17,110.85302,100000.00000
0.250,0.03273676,0.12,77.07315,100000.00000
0.250,0.03273676,0.30,30.40831,100000.00000
0.250,0.03273676,0.45,68.34463,243.84445
0.250,0.03273676,0.14,6.46961,100000.00000
0.250,0.03273676,0.05,91.54272,100000.00000
0.250,0.03273676,0.10,0.91109,100000.00000
0.250,0.03273676,0.40,156.58134,3618.79501
0.250,0.03273676,0.28,24.54687,100000.00000
0.250,0.03273676,0.30,143.89387,100000.00000
0.250,0.03273676,0.43,94.39025,2502.90296
0.250,0.03273676,0.04,88.88321,100000.00000
0.250,0.03273676,0.10,128.19226,100000.00000
0.250,0.03273676,0.19,135.81772,100000.00000
0.250,0.03273676,0.19,66.96326,100000.00000
0.250,0.03273676,0.42,161.64977,2852.00965
0.250,0.03273676,0.04,21.52696,100000.00000
0.250,0.03273676,0.49,48.98613,126.40963
0.250,0.03273676,0.04,94.09191,100000.00000
0.250,0.03273676,0.19,31.93912,100000.00000
0.250,0.03273676,0.22,139.88645,100000.00000
0.250,0.03273676,0.34,30.75977,100000.00000
0.250,0.03273676,0.21,25.73850,100000.00000
0.250,0.03273676,0.09,20.42523,100000.00000
0.250,0.03273676,0.10,15.14519,100000.00000
0.250,0.03273676,0.21,147.93481,100000.00000
0.250,0.03273676,0.27,120.88317,100000.00000
0.250,0.03273676,0.03,13.32804,100000.00000
0.250,0.03273676,0.23,116.85785,100000.00000
0.250,0.03273676,0.07,9.26618,100000.00000
0.250,0.03273676,0.30,165.75703,100000.00000
0.250,0.03273676,0.25,170.96398,100000.00000
0.250,0.03273676,0.42,15.36294,9748.76782
0.250,0.03273676,0.32,134.17910,100000.00000
0.250,0.03273676,0.26,99.97771,100000.00000
0.250,0.03273676,0.01,82.09260,100000.00000
0.250,0.03273676,0.12,173.45160,100000.00000
0.250,0.03273676,0.02,35.27692,100000.00000
0.250,0.03273676,0.02,98.40785,100000.00000
0.250,0.03273676,0.21,15.13922,100000.00000
0.250,0.03273676,0.12,173.99787,100000.00000
0.250,0.03273676,0.45,32.65838,3041.35322
0.250,0.03273676,0.24,105.17658,100000.00000
0.250,0.03273676,0.37,21.04165,15573.71215
0.250,0.03273676,0.49,16.48477,526.02840
0.250,0.03273676,0.21,16.41710,100000.00000
0.250,0.03273676,0.39,105.52137,2679.30209
0.250,0.03273676,0.02,21.96688,100000.00000
0.250,0.03273676,0.29,88.67126,33639.60734
0.250,0.03273676,0.35,9.32824,58321.72596
0.250,0.03273676,0.33,64.09741,24263.20306
0.250,0.03273676,0.08,57.74041,100000.00000
0.250,0.03273676,0.17,90.56453,100000.00000
0.250,0.03273676,0.02,89.13184,100000.00000
0.250,0.03273676,0.10,115.56570,100000.00000
0.250,0.03273676,0.23,67.47670,100000.00000
0.250,0.03273676,0.11,31.87992,100000.00000
0.250,0.03273676,0.43,32.74706,12063.93328
0.250,0.03273676,0.46,21.19519,2566.35467
0.250,0.03273676,0.36,151.52918,73248.77234
0.250,0.03273676,0.01,52.58604,100000.00000
0.250,0.03273676,0.18,162.96312,100000.00000
0.250,0.03273676,0.25,130.62951,100000.00000
0.250,0.03273676,0.47,1.97925,2507.87458
0.250,0.03273676,0.41,31.74966,9411.71863
0.250,0.03273676,0.25,145.89960,100000.00000
0.250,0.03273676,0.20,57.60893,100000.00000
0.250,0.03273676,0.37,41.79828,61664.99142
0.250,0.03273676,0.05,41.18367,100000.00000
0.250,0.03273676,0.00,149.83967,100000.00000
0.250,0.03273676,0.12,100.22423,100000.00000
0.250,0.03273676,0.06,41.02833,100000.00000
0.250,0.03273676,0.14,67.60493,100000.00000
0.250,0.03273676,0.27,111.26308,100000.00000
0.250,0.03273676,0.24,82.01822,100000.00000
0.250,0.03273676,0.06,126.54341,100000.00000
0.250,0.03273676,0.11,35.14374,100000.00000
0.250,0.03273676,0.31,111.28586,51386.24955
0.250,0.03273676,0.03,25.36636,100000.00000
0.250,0.03273676,0.00,32.72849,100000.00000
0.250,0.03273676,0.33,174.50468,100000.00000
0.250,0.03273676,0.46,114.02608,161.44591
0.250,0.03273676,0.07,137.09153,100000.00000
0.250,0.03273676,0.41,71.67037,764.64712
0.250,0.03273676,0.37,25.06897,6245.88307
0.250,0.03273676,0.31,67.91115,33137.61245
0.250,0.03273676,0.05,5.65725,100000.00000
0.250,0.03273676,0.44,18.73954,6074.10079
0.250,0.03273676,0.27,20.44037,100000.00000
0.250,0.03273676,0.47,68.96493,45.60757
0.250,0.03273676,0.38,56.10997,5624.85208
0.250,0.03273676,0.45,78.50277,144.63731
0.250,0.03273676,0.16,99.78373,100000.00000
0.250,0.03273676,0.41,132.75023,286.21591
0.250,0.03273676,0.09,140.37760,100000.00000
0.250,0.03273676,0.45,99.36849,86.07572
0.250,0.03273676,0.42,36.92513,2479.13793
0.250,0.03273676,0.46,46.41978,2545.07306
0.250,0.03273676,0.20,90.94543,100000.00000
0.250,0.03273676,0.13,92.04163,100000.00000
0.250,0.03273676,0.16,153.98290,100000.00000
0.250,0.03273676,0.41,81.43911,3551.14354
0.250,0.03273676,0.47,29.93101,3129.98906
0.250,0.03273676,0.23,178.73366,100000.00000
0.250,0.03273676,0.28,111.97561,59461.35428
0.250,0.03273676,0.47,119.70660,2743.65991
0.250,0.03273676,0.22,15.27079,100000.00000
0.250,0.03273676,0.31,128.40293,66040.93536
0.250,0.03273676,0.42,101.67140,439.00342
0.250,0.03273676,0.23,2.18780,100000.00000
0.250,0.03273676,0.31,95.87111,45263.57356
0.250,0.03273676,0.28,166.78577,100000.00000
0.250,0.03273676,0.44,15.39154,3521.58707
0.250,0.03273676,0.29,13.65540,100000.00000
0.250,0.03273676,0.12,66.62857,100000.00000
0.250,0.03273676,0.19,167.53632,100000.00000
0.250,0.03273676,0.39,72.15326,2700.21454
0.250,0.03273676,0.29,82.64444,100000.00000
0.250,0.03273676,0.07,54.15810,100000.00000
0.250,0.03273676,0.04,55.97682,100000.00000
0.250,0.03273676,0.40,103.73190,8661.25765
0.250,0.03273676,0.17,8.15472,100000.00000
0.250,0.03273676,0.44,120.25532,112.55908
0.250,0.03273676,0.42,11.82756,9714.04317
0.250,0.03273676,0.39,32.68759,11971.69218
0.250,0.03273676,0.13,126.35404,100000.00000
0.250,0.03273676,0.08,7.33953,100000.00000
0.250,0.03273676,0.44,161.34045,2699.70636
0.250,0.03273676,0.35,95.86610,24104.95970
0.250,0.03273676,0.24,63.60340,100000.00000
0.250,0.03273676,0.40,151.00166,2833.15872
0.250,0.03273676,0.01,30.69434,100000.00000
0.250,0.03273676,0.17,85.22492,100000.00000
0.250,0.03273676,0.01,141.33167,100000.00000
0.250,0.03273676,0.13,143.69313,100000.00000
0.250,0.03273676,0.38,143.51317,6573.18078
0.250,0.03273676,0.23,94.15761,100000.00000
0.250,0.03273676,0.14,112.12029,100000.00000
0.250,0.03273676,0.32,57.97425,11880.19897
0.250,0.03273676,0.07,163.48786,100000.00000
0.250,0.03273676,0.49,78.26892,27.11620
0.250,0.03273676,0.24,33.86181,100000.00000
0.250,0.03273676,0.01,145.51152,100000.00000
0.250,0.03273676,0.09,161.47985,100000.00000
0.250,0.03273676,0.33,155.79128,61019.27012
0.250,0.03273676,0.31,37.68288,100000.00000
0.250,0.03273676,0.48,85.68907,41.54206
0.250,0.03273676,0.02,6.18993,100000.00000
0.250,0.03273676,0.21,142.48423,100000.00000
0.250,0.03273676,0.44,32.13804,3013.06723
0.250,0.03273676,0.33,94.41205,8749.06409
0.250,0.03273676,0.32,77.69872,42373.04222
0.250,0.03273676,0.32,21.55718,100000.00000
0.250,0.03273676,0.13,157.92715,100000.00000
0.250,0.03273676,0.44,117.49430,88.65981
0.250,0.03273676,0.21,127.12360,100000.00000
0.250,0.03273676,0.26,23.24870,100000.00000
0.250,0.03273676,0.00,77.75010,100000.00000
0.250,0.03273676,0.22,170.50474,100000.00000
0.250,0.03273676,0.42,134.99289,5685.09646
0.250,0.03273676,0.25,167.89113,100000.00000
0.250,0.03273676,0.03,97.68529,100000.00000
0.250,0.03273676,0.40,166.60233,9569.77981
0.250,0.03273676,0.45,147.13984,265.55754
0.250,0.03273676,0.15,150.47642,100000.00000
0.250,0.03273676,0.41,144.51362,8840.21211
0.250,0.03273676,0.50,32.50356,266.41092
0.250,0.03273676,0.22,88.67252,100000.00000
0.250,0.03273676,0.06,1.25138,100000.00000
0.250,0.03273676,0.40,132.55996,3056.94887
0.250,0.03273676,0.14,83.80764,100000.00000
0.250,0.03273676,0.50,33.32393,86.11407
0.250,0.03273676,0.14,64.83432,100000.00000
0.250,0.03273676,0.50,7.09683,105.26705
0.250,0.03273676,0.34,100.21732,6166.96035
0.250,0.03273676,0.29,7.35635,100000.00000
0.250,0.03273676,0.12,169.28254,100000.00000
0.250,0.03273676,0.29,176.40586,100000.00000
0.250,0.03273676,0.18,69.87059,100000.00000
0.250,0.03273676,0.06,145.33923,100000.00000
0.250,0.03273676,0.11,70.75759,100000.00000
0.250,0.03273676,0.05,160.66062,100000.00000
0.250,0.03273676,0.47,107.53436,30.05507
0.250,0.03273676,0.03,50.56821,100000.00000
0.250,0.03273676,0.05,13.85638,100000.00000
0.250,0.03273676,0.29,34.61202,100000.00000
0.250,0.03273676,0.43,79.33729,2355.79182
0.250,0.03273676,0.23,21.15472,100000.00000
0.250,0.03273676,0.47,99.75204,18.94203
0.250,0.03273676,0.50,169.93068,80.46646
0.250,0.03273676,0.36,29.45807,18528.19861
0.250,0.03273676,0.06,39.97941,100000.00000
0.250,0.03273676,0.50,6.11028,126.38566
0.250,0.03273676,0.49,125.04537,26.51213
0.250,0.03273676,0.01,92.56220,100000.00000
0.250,0.03273676,0.25,110.41473,100000.00000
0.250,0.03273676,0.41,40.42887,2490.19344
0.250,0.03273676,0.02,174.52523,100000.00000
0.250,0.03273676,0.32,15.64565,100000.00000
0.250,0.03273676,0.48,129.42826,102.22271
0.250,0.03273676,0.09,61.39194,100000.00000
0.250,0.03273676,0.17,88.49086,100000.00000
0.250,0.03273676,0.19,178.29093,100000.00000
0.250,0.03273676,0.50,124.60978,5.82020
0.250,0.03273676,0.08,69.61236,100000.00000
0.250,0.03273676,0.20,70.05630,100000.00000
0.250,0.03273676,0.33,177.57274,33854.42748
0.250,0.03273676,0.03,139.00406,100000.00000
0.250,0.03273676,0.37,96.02300,2660.01967
0.250,0.03273676,0.36,157.89610,46379.10125
0.250,0.03273676,0.27,157.79765,100000.00000
0.250,0.03273676,0.17,112.65479,100000.00000
0.250,0.03273676,0.14,15.36254,100000.00000
0.250,0.03273676,0.14,16.91675,100000.00000
0.250,0.03273676,0.48,53.48191,1956.80589
0.250,0.03273676,0.33,27.51465,100000.00000
0.250,0.03273676,0.03,149.17275,100000.00000
0.250,0.03273676,0.31,66.40445,63322.79038
0.250,0.03273676,0.17,12.70237,100000.00000
0.250,0.03273676,0.37,169.16978,18289.58947
0.250,0.03273676,0.14,60.83913,100000.00000
0.250,0.03273676,0.43,170.30078,626.15602
0.250,0.03273676,0.36,94.15178,11637.81197
0.250,0.03273676,0.25,123.25161,100000.00000
0.250,0.03273676,0.39,110.06176,2526.62484
0.250,0.03273676,0.09,162.07525,100000.00000
0.250,0.03273676,0.24,113.29175,100000.00000
0.250,0.03273676,0.44,149.43958,393.82733
0.250,0.03273676,0.03,131.22129,100000.00000
0.250,0.03273676,0.10,29.09317,100000.00000
0.250,0.03273676,0.35,58.02369,24121.12108
0.250,0.03273676,0.00,155.91171,100000.00000
0.250,0.03273676,0.02,139.52391,100000.00000
0.250,0.03273676,0.39,125.39715,100000.00000
0.250,0.03273676,0.09,157.92108,100000.00000
0.250,0.03273676,0.25,55.71497,100000.00000
0.250,0.03273676,0.32,96.67918,30361.13120
0.250,0.03273676,0.27,153.39267,100000.00000
0.250,0.03273676,0.18,173.01430,100000.00000
0.250,0.03273676,0.29,161.42191,100000.00000
0.250,0.03273676,0.46,103.77297,62.29151
0.250,0.03273676,0.23,156.34784,100000.00000
0.250,0.03273676,0.10,117.35303,100000.00000
0.250,0.03273676,0.33,14.44207,100000.00000
0.250,0.03273676,0.14,5.49005,100000.00000
0.250,0.03273676,0.37,112.36284,3156.31901
0.250,0.03273676,0.43,4.56954,2904.30998
0.250,0.03273676,0.26,68.56035,100000.00000
0.250,0.03273676,0.10,152.86021,100000.00000
0.250,0.03273676,0.29,120.16039,73063.68606
0.250,0.03273676,0.18,146.60433,100000.00000
0.250,0.03273676,0.43,81.59199,193.45223
0.250,0.03273676,0.37,161.92342,15768.28623
0.250,0.03273676,0.31,80.53423,21711.17836
0.250,0.03273676,0.37,142.92453,5875.83994
0.250,0.03273676,0.14,106.34999,100000.00000
0.250,0.03273676,0.18,35.24240,100000.00000
0.250,0.03273676,0.14,6.72267,100000.00000
0.250,0.03273676,0.21,126.17444,100000.00000
0.250,0.03273676,0.26,174.58459,100000.00000
0.250,0.03273676,0.45,48.25145,171.92611
0.250,0.03273676,0.19,77.21892,100000.00000
0.250,0.03273676,0.31,95.78043,24355.26199
0.250,0.03273676,0.34,109.91161,21927.29294
0.250,0.03273676,0.08,96.43944,100000.00000
0.250,0.03273676,0.43,115.91992,166.24973
0.250,0.03273676,0.03,146.78306,100000.00000
0.250,0.03273676,0.42,32.04647,15189.82807
0.250,0.03273676,0.08,168.61140,100000.00000
0.250,0.03273676,0.48,38.68927,375.79621
0.250,0.03273676,0.03,138.82866,100000.00000
0.250,0.03273676,0.07,43.56995,100000.00000
0.250,0.03273676,0.32,105.63140,30219.53343
0.250,0.03273676,0.27,72.62692,100000.00000
0.250,0.03273676,0.35,131.55615,37338.22159
0.250,0.03273676,0.18,122.94122,100000.00000
0.250,0.03273676,0.32,38.06064,60271.97813
0.250,0.03273676,0.08,92.17675,100000.00000
0.250,0.03273676,0.25,155.89150,100000.00000
0.250,0.03273676,0.23,173.19106,100000.00000
0.250,0.03273676,0.30,49.83798,100000.00000
0.250,0.03273676,0.23,7.76878,100000.00000
0.250,0.03273676,0.42,90.39510,273.00299
0.250,0.03273676,0.09,46.42949,100000.00000
0.250,0.03273676,0.11,90.47468,100000.00000
0.250,0.03273676,0.48,107.43171,18.82697
0.250,0.03273676,0.14,160.20096,100000.00000
0.250,0.03273676,0.11,88.65318,100000.00000
0.250,0.03273676,0.40,109.20871,572.18730
0.250,0.03273676,0.29,27.34248,100000.00000
0.250,0.03273676,0.46,76.53843,45.66989
0.250,0.03273676,0.41,25.35426,6053.31777
0.250,0.03273676,0.32,58.94952,23668.24313
0.250,0.03273676,0.22,2.04366,100000.00000
0.250,0.03273676,0.16,171.87575,100000.00000
0.250,0.03273676,0.03,13.41912,100000.00000
0.250,0.03273676,0.22,177.59512,100000.00000
0.250,0.03273676,0.27,111.65572,100000.00000
0.250,0.03273676,0.38,133.91033,46670.42781
0.250,0.03273676,0.50,88.09649,21.74666
0.250,0.03273676,0.07,88.10150,100000.00000
0.250,0.03273676,0.22,84.35892,100000.00000
0.250,0.03273676,0.21,88.99565,100000.00000
0.250,0.03273676,0.32,3.61282,100000.00000
0.250,0.03273676,0.32,106.84664,51657.05677
0.250,0.03273676,0.50,118.58101,3.08749
0.250,0.03273676,0.11,143.06603,100000.00000
0.250,0.03273676,0.08,2.98581,100000.00000
0.250,0.03273676,0.00,28.08336,100000.00000
0.250,0.03273676,0.24,50.57337,100000.00000
0.250,0.03273676,0.43,72.13735,3506.60508
0.250,0.03273676,0.22,177.48019,100000.00000
0.250,0.03273676,0.49,13.52480,118.24504
0.250,0.03273676,0.06,58.17653,100000.00000
0.250,0.03273676,0.36,103.40516,5893.28617
0.250,0.03273676,0.18,12.81396,100000.00000
0.250,0.03273676,0.15,58.13217,100000.00000
0.250,0.03273676,0.34,120.35578,82051.10039
0.250,0.03273676,0.20,161.19418,100000.00000
0.250,0.03273676,0.13,25.21512,100000.00000
0.250,0.03273676,0.27,135.92471,100000.00000
0.250,0.03273676,0.47,162.00336,150.43834
0.250,0.03273676,0.15,114.73738,100000.00000
0.250,0.03273676,0.43,155.12141,3407.46987
0.250,0.03273676,0.02,163.67767,100000.00000
0.250,0.03273676,0.27,139.01731,100000.00000
0.250,0.03273676,0.43,73.57215,6090.23819
0.250,0.03273676,0.11,118.37032,100000.00000
0.250,0.03273676,0.41,62.45158,3695.22952
0.250,0.03273676,0.03,20.85643,100000.00000
0.250,0.03273676,0.39,45.32383,18283.40970
0.250,0.03273676,0.22,67.72673,100000.00000
0.250,0.03273676,0.41,75.40658,799.81764
0.250,0.03273676,0.36,133.40172,15232.32418
0.250,0.03273676,0.15,4.56313,100000.00000
0.250,0.03273676,0.23,173.38006,100000.00000
0.250,0.03273676,0.25,146.48310,100000.00000
0.250,0.03273676,0.13,126.44714,100000.00000
0.250,0.03273676,0.17,105.43961,100000.00000
0.250,0.03273676,0.36,11.96933,100000.00000
0.250,0.03273676,0.35,62.79629,42324.96082
0.250,0.03273676,0.15,14.12215,100000.00000
0.250,0.03273676,0.30,14.71663,100000.00000
0.250,0.03273676,0.10,58.57195,100000.00000
0.250,0.03273676,0.24,175.39106,100000.00000
0.250,0.03273676,0.46,25.08409,313.80194
0.250,0.03273676,0.13,64.70841,100000.00000
0.250,0.03273676,0.16,64.07508,100000.00000
0.250,0.03273676,0.18,16.99973,100000.00000
0.250,0.03273676,0.04,131.32911,100000.00000
0.250,0.03273676,0.02,169.10981,100000.00000
0.250,0.03273676,0.27,109.11143,100000.00000
0.250,0.03273676,0.08,16.25216,100000.00000
0.250,0.03273676,0.11,160.56838,100000.00000
0.250,0.03273676,0.05,33.58261,100000.00000
0.250,0.03273676,0.00,67.41722,100000.00000
0.250,0.03273676,0.48,70.07321,32.65834
0.250,0.03273676,0.49,44.35237,177.32442
0.250,0.03273676,0.26,146.32218,100000.00000
0.250,0.03273676,0.42,172.99266,3027.98689
0.250,0.03273676,0.41,0.83376,3040.10192
0.250,0.03273676,0.28,170.91371,100000.00000
0.250,0.03273676,0.38,157.81781,39834.17770
0.250,0.03273676,0.12,167.09734,100000.00000
0.250,0.03273676,0.28,126.73436,100000.00000
0.250,0.03273676,0.40,81.15109,2156.90772
0.250,0.03273676,0.19,113.20971,100000.00000
0.250,0.03273676,0.20,148.76234,100000.00000
0.250,0.03273676,0.41,81.39923,2364.00914
0.250,0.03273676,0.17,154.16817,100000.00000
0.250,0.03273676,0.16,20.89307,100000.00000
0.250,0.03273676,0.49,171.04272,19.52692
0.250,0.03273676,0.06,76.87940,100000.00000
0.250,0.03273676,0.03,0.99398,100000.00000
0.250,0.03273676,0.19,157.94496,100000.00000
0.250,0.03273676,0.35,22.37350,58106.56544
0.250,0.03273676,0.16,85.35129,100000.00000
0.250,0.03273676,0.43,67.19568,500.59018
0.250,0.03273676,0.48,89.34592,21.34394
0.250,0.03273676,0.00,174.58377,100000.00000
0.250,0.03273676,0.28,106.18518,100000.00000
0.250,0.03273676,0.10,161.73975,100000.00000
0.250,0.03273676,0.04,114.76035,100000.00000
0.250,0.03273676,0.00,127.45306,100000.00000
0.250,0.03273676,0.35,149.51149,100000.00000
0.250,0.03273676,0.13,90.27293,100000.00000
0.250,0.03273676,0.09,118.79713,100000.00000
0.250,0.03273676,0.15,45.04372,100000.00000
0.250,0.03273676,0.11,47.73643,100000.00000
0.250,0.03273676,0.47,8.45387,3060.44387
0.250,0.03273676,0.36,168.90128,52120.44368
0.250,0.03273676,0.36,143.14812,55371.15640
0.250,0.03273676,0.10,1.65547,100000.00000
0.250,0.03273676,0.45,37.41953,3240.01199
0.250,0.03273676,0.01,65.94513,100000.00000
0.250,0.03273676,0.49,24.62735,190.77225
0.250,0.03273676,0.42,119.43673,406.71903
0.250,0.03273676,0.14,38.84779,100000.00000
0.250,0.03273676,0.05,52.15526,100000.00000
0.250,0.03273676,0.27,93.65539,100000.00000
0.250,0.03273676,0.00,108.20070,100000.00000
0.250,0.03273676,0.25,27.07504,100000.00000
0.250,0.03273676,0.08,113.81505,100000.00000
