#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
0.00000e+00,1.54963098e+03,1.00000000e-03,1.04180437e+01,2.68486549e-02,1.10156805e+04,6.97263033e+01,0.05137422
1.00000e+02,1.53514265e+03,1.01555556e-03,1.04180437e+01,2.68486549e-02,1.10023552e+04,6.97263033e+01,0.05169695
2.00000e+02,1.52134720e+03,1.03074861e-03,1.04180437e+01,2.68486549e-02,1.09895103e+04,6.97263033e+01,0.05200900
3.00000e+02,1.50818704e+03,1.04560079e-03,1.04180437e+01,2.68486549e-02,1.09771114e+04,6.97263033e+01,0.05231111
4.00000e+02,1.49561126e+03,1.06013174e-03,1.04180437e+01,2.68486549e-02,1.09651275e+04,6.97263033e+01,0.05260394
5.00000e+02,1.48357464e+03,1.07435929e-03,1.04180437e+01,2.68486549e-02,1.09535309e+04,6.97263033e+01,0.05288808
6.00000e+02,1.47203683e+03,1.08829973e-03,1.04180437e+01,2.68486549e-02,1.09422965e+04,6.97263033e+01,0.05316408
7.00000e+02,1.46096173e+03,1.10196799e-03,1.04180437e+01,2.68486549e-02,1.09314016e+04,6.97263033e+01,0.05343242
8.00000e+02,1.45031689e+03,1.11537775e-03,1.04180437e+01,2.68486549e-02,1.09208257e+04,6.97263033e+01,0.05369355
9.00000e+02,1.44007305e+03,1.12854163e-03,1.04180437e+01,2.68486549e-02,1.09105500e+04,6.97263033e+01,0.05394788
1.00000e+03,1.43020373e+03,1.14147128e-03,1.04180437e+01,2.68486549e-02,1.09005574e+04,6.97263033e+01,0.05419578
2.00000e+03,1.34772840e+03,1.25992006e-03,1.04180437e+01,2.68486549e-02,1.08132907e+04,6.97263033e+01,0.05638486
3.00000e+03,1.28563885e+03,1.36323452e-03,1.04180437e+01,2.68486549e-02,1.07427535e+04,6.97263033e+01,0.05818595
4.00000e+03,1.23633258e+03,1.45567344e-03,1.04180437e+01,2.68486549e-02,1.06834209e+04,6.97263033e+01,0.05972285
5.00000e+03,1.19572636e+03,1.53983553e-03,1.04180437e+01,2.68486549e-02,1.06321368e+04,6.97263033e+01,0.06106742
6.00000e+03,1.16138936e+03,1.61744006e-03,1.04180437e+01,2.68486549e-02,1.05869237e+04,6.97263033e+01,0.06226522
7.00000e+03,1.13176474e+03,1.68969198e-03,1.04180437e+01,2.68486549e-02,1.05464590e+04,6.97263033e+01,0.06334709
8.00000e+03,1.10579935e+03,1.75747321e-03,1.04180437e+01,2.68486549e-02,1.05098133e+04,6.97263033e+01,0.06433488
9.00000e+03,1.08274975e+03,1.82145142e-03,1.04180437e+01,2.68486549e-02,1.04763080e+04,6.97263033e+01,0.06524472
1.00000e+04,1.06207287e+03,1.88214600e-03,1.04180437e+01,2.68486549e-02,1.04454322e+04,6.97263033e+01,0.06608880
1.10000e+04,1.04336078e+03,1.93997008e-03,1.04180437e+01,2.68486549e-02,1.04167912e+04,6.97263033e+01,0.06687663
1.20000e+04,1.02629981e+03,1.99525847e-03,1.04180437e+01,2.68486549e-02,1.03900740e+04,6.97263033e+01,0.06761576
1.30000e+04,1.01064392e+03,2.04828681e-03,1.04180437e+01,2.68486549e-02,1.03650306e+04,6.97263033e+01,0.06831226
1.40000e+04,9.96196811e+02,2.09928514e-03,1.04180437e+01,2.68486549e-02,1.03414575e+04,6.97263033e+01,0.06897113
1.50000e+04,9.82799539e+02,2.14844772e-03,1.04180437e+01,2.68486549e-02,1.03191864e+04,6.97263033e+01,0.06959651
1.60000e+04,9.70321725e+02,2.19594032e-03,1.04180437e+01,2.68486549e-02,1.02980764e+04,6.97263033e+01,0.07019189
1.70000e+04,9.58655190e+02,2.24190567e-03,1.04180437e+01,2.68486549e-02,1.02780089e+04,6.97263033e+01,0.07076021
1.80000e+04,9.47709252e+02,2.28646768e-03,1.04180437e+01,2.68486549e-02,1.02588825e+04,6.97263033e+01,0.07130402
1.90000e+04,9.37407199e+02,2.32973473e-03,1.04180437e+01,2.68486549e-02,1.02406101e+04,6.97263033e+01,0.07182548
2.00000e+04,9.27683601e+02,2.37180221e-03,1.04180437e+01,2.68486549e-02,1.02231163e+04,6.97263033e+01,0.07232651
2.10000e+04,9.18482231e+02,2.41275460e-03,1.04180437e+01,2.68486549e-02,1.02063354e+04,6.97263033e+01,0.07280875
