#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
0.00000e+00,1.57822283e+03,1.00000000e-03,4.88795386e+00,0.00000000e+00,1.10156805e+04,3.27143003e+01,0.03064403
1.00000e+02,1.56800801e+03,1.01069669e-03,4.88795386e+00,0.00000000e+00,1.09789329e+04,3.27143003e+01,0.03077697
2.00000e+02,1.55816318e+03,1.02118591e-03,4.88795386e+00,0.00000000e+00,1.09432130e+04,3.27143003e+01,0.03090647
3.00000e+02,1.54866478e+03,1.03147741e-03,4.88795386e+00,0.00000000e+00,1.09084636e+04,3.27143003e+01,0.03103272
4.00000e+02,1.53949135e+03,1.04158025e-03,4.88795386e+00,0.00000000e+00,1.08746324e+04,3.27143003e+01,0.03115587
5.00000e+02,1.53062331e+03,1.05150283e-03,4.88795386e+00,0.00000000e+00,1.08416709e+04,3.27143003e+01,0.03127610
6.00000e+02,1.52204274e+03,1.06125296e-03,4.88795386e+00,0.00000000e+00,1.08095346e+04,3.27143003e+01,0.03139353
7.00000e+02,1.51373320e+03,1.07083792e-03,4.88795386e+00,0.00000000e+00,1.07781824e+04,3.27143003e+01,0.03150832
8.00000e+02,1.50567959e+03,1.08026454e-03,4.88795386e+00,0.00000000e+00,1.07475760e+04,3.27143003e+01,0.03162057
9.00000e+02,1.49786798e+03,1.08953915e-03,4.88795386e+00,0.00000000e+00,1.07176800e+04,3.27143003e+01,0.03173041
1.00000e+03,1.49028553e+03,1.09866773e-03,4.88795386e+00,0.00000000e+00,1.06884616e+04,3.27143003e+01,0.03183795
2.00000e+03,1.42482412e+03,1.18300544e-03,4.88795386e+00,0.00000000e+00,1.04276811e+04,3.27143003e+01,0.03280580
3.00000e+03,1.37320809e+03,1.25728462e-03,4.88795386e+00,0.00000000e+00,1.02105243e+04,3.27143003e+01,0.03362280
4.00000e+03,1.33090595e+03,1.32404023e-03,4.88795386e+00,0.00000000e+00,1.00242730e+04,3.27143003e+01,0.03433153
5.00000e+03,1.29526072e+03,1.38491557e-03,4.88795386e+00,0.00000000e+00,9.86109502e+03,3.27143003e+01,0.03495854
6.00000e+03,1.26458918e+03,1.44104430e-03,4.88795386e+00,0.00000000e+00,9.71581817e+03,3.27143003e+01,0.03552154
7.00000e+03,1.23776195e+03,1.49324562e-03,4.88795386e+00,0.00000000e+00,9.58484425e+03,3.27143003e+01,0.03603296
