#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
3.10000e+04,1.33531795e+03,1.27215129e-03,4.88795356e+00,0.00000000e+00,1.09296984e+04,3.27143003e+01,0.03425587
3.20000e+04,1.33069233e+03,1.27955031e-03,4.88795356e+00,0.00000000e+00,1.09275926e+04,3.27143003e+01,0.03433521
3.30000e+04,1.32614973e+03,1.28688633e-03,4.88795356e+00,0.00000000e+00,1.09255151e+04,3.27143003e+01,0.03441357
3.40000e+04,1.32168750e+03,1.29416078e-03,4.88795356e+00,0.00000000e+00,1.09234651e+04,3.27143003e+01,0.03449098
3.50000e+04,1.31730313e+03,1.30137503e-03,4.88795356e+00,0.00000000e+00,1.09214418e+04,3.27143003e+01,0.03456747
3.60000e+04,1.31299418e+03,1.30853040e-03,4.88795356e+00,0.00000000e+00,1.09194446e+04,3.27143003e+01,0.03464306
3.70000e+04,1.30875835e+03,1.31562817e-03,4.88795356e+00,0.00000000e+00,1.09174728e+04,3.27143003e+01,0.03471777
3.80000e+04,1.30459344e+03,1.32266957e-03,4.88795356e+00,0.00000000e+00,1.09155256e+04,3.27143003e+01,0.03479162
3.90000e+04,1.30049733e+03,1.32965579e-03,4.88795356e+00,0.00000000e+00,1.09136025e+04,3.27143003e+01,0.03486463
4.00000e+04,1.29646799e+03,1.33658799e-03,4.88795356e+00,0.00000000e+00,1.09117028e+04,3.27143003e+01,0.03493683
4.10000e+04,1.29250349e+03,1.34346726e-03,4.88795356e+00,0.00000000e+00,1.09098261e+04,3.27143003e+01,0.03500824
4.20000e+04,1.28860197e+03,1.35029470e-03,4.88795356e+00,0.00000000e+00,1.09079716e+04,3.27143003e+01,0.03507887
4.30000e+04,1.28476164e+03,1.35707133e-03,4.88795356e+00,0.00000000e+00,1.09061389e+04,3.27143003e+01,0.03514874
4.40000e+04,1.28098080e+03,1.36379816e-03,4.88795356e+00,0.00000000e+00,1.09043274e+04,3.27143003e+01,0.03521786
4.50000e+04,1.27725781e+03,1.37047617e-03,4.88795356e+00,0.00000000e+00,1.09025367e+04,3.27143003e+01,0.03528627
4.60000e+04,1.27359108e+03,1.37710630e-03,4.88795356e+00,0.00000000e+00,1.09007662e+04,3.27143003e+01,0.03535396
4.70000e+04,1.26997911e+03,1.38368947e-03,4.88795356e+00,0.00000000e+00,1.08990155e+04,3.27143003e+01,0.03542096
4.80000e+04,1.26642043e+03,1.39022655e-03,4.88795356e+00,0.00000000e+00,1.08972841e+04,3.27143003e+01,0.03548729
4.90000e+04,1.26291364e+03,1.39671841e-03,4.88795356e+00,0.00000000e+00,1.08955716e+04,3.27143003e+01,0.03555295
5.00000e+04,1.25945739e+03,1.40316589e-03,4.88795356e+00,0.00000000e+00,1.08938776e+04,3.27143003e+01,0.03561796
5.10000e+04,1.25605038e+03,1.40956978e-03,4.88795356e+00,0.00000000e+00,1.08922016e+04,3.27143003e+01,0.03568234
5.20000e+04,1.25269136e+03,1.41593088e-03,4.88795356e+00,0.00000000e+00,1.08905433e+04,3.27143003e+01,0.03574610
5.30000e+04,1.24937913e+03,1.42224995e-03,4.88795356e+00,0.00000000e+00,1.08889023e+04,3.27143003e+01,0.03580925
5.40000e+04,1.24611252e+03,1.42852772e-03,4.88795356e+00,0.00000000e+00,1.08872782e+04,3.27143003e+01,0.03587181
5.50000e+04,1.24289041e+03,1.43476492e-03,4.88795356e+00,0.00000000e+00,1.08856706e+04,3.27143003e+01,0.03593378
5.60000e+04,1.23971172e+03,1.44096224e-03,4.88795356e+00,0.00000000e+00,1.08840793e+04,3.27143003e+01,0.03599517
5.70000e+04,1.23657540e+03,1.44712037e-03,4.88795356e+00,0.00000000e+00,1.08825038e+04,3.27143003e+01,0.03605601
5.80000e+04,1.23348045e+03,1.45323997e-03,4.88795356e+00,0.00000000e+00,1.08809439e+04,3.27143003e+01,0.03611630
5.90000e+04,1.23042588e+03,1.45932167e-03,4.88795356e+00,0.00000000e+00,1.08793992e+04,3.27143003e+01,0.03617605
6.00000e+04,1.22741077e+03,1.46536611e-03,4.88795356e+00,0.00000000e+00,1.08778694e+04,3.27143003e+01,0.03623527
6.10000e+04,1.22443419e+03,1.47137389e-03,4.88795356e+00,0.00000000e+00,1.08763542e+04,3.27143003e+01,0.03629397
6.20000e+04,1.22149528e+03,1.47734560e-03,4.88795356e+00,0.00000000e+00,1.08748534e+04,3.27143003e+01,0.03635216
6.30000e+04,1.21859317e+03,1.48328183e-03,4.88795356e+00,0.00000000e+00,1.08733667e+04,3.27143003e+01,0.03640985
6.40000e+04,1.21572704e+03,1.48918314e-03,4.88795356e+00,0.00000000e+00,1.08718938e+04,3.27143003e+01,0.03646706
6.50000e+04,1.21289611e+03,1.49505007e-03,4.88795356e+00,0.00000000e+00,1.08704344e+04,3.27143003e+01,0.03652378
