#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
3.10000e+04,1.48161805e+03,1.07670221e-03,1.04180437e+01,2.68486549e-02,1.09516340e+04,6.97263033e+01,0.05293463
3.20000e+04,1.47967514e+03,1.07903724e-03,1.04180437e+01,2.68486549e-02,1.09497470e+04,6.97263033e+01,0.05298096
3.30000e+04,1.47774573e+03,1.08136444e-03,1.04180437e+01,2.68486549e-02,1.09478699e+04,6.97263033e+01,0.05302707
3.40000e+04,1.47582965e+03,1.08368387e-03,1.04180437e+01,2.68486549e-02,1.09460025e+04,6.97263033e+01,0.05307295
3.50000e+04,1.47392674e+03,1.08599561e-03,1.04180437e+01,2.68486549e-02,1.09441447e+04,6.97263033e+01,0.05311862
3.60000e+04,1.47203683e+03,1.08829973e-03,1.04180437e+01,2.68486549e-02,1.09422965e+04,6.97263033e+01,0.05316408
3.70000e+04,1.47015977e+03,1.09059629e-03,1.04180437e+01,2.68486549e-02,1.09404577e+04,6.97263033e+01,0.05320932
3.80000e+04,1.46829539e+03,1.09288536e-03,1.04180437e+01,2.68486549e-02,1.09386282e+04,6.97263033e+01,0.05325435
3.90000e+04,1.46644355e+03,1.09516700e-03,1.04180437e+01,2.68486549e-02,1.09368080e+04,6.97263033e+01,0.05329918
4.00000e+04,1.46460409e+03,1.09744128e-03,1.04180437e+01,2.68486549e-02,1.09349968e+04,6.97263033e+01,0.05334380
4.10000e+04,1.46277687e+03,1.09970825e-03,1.04180437e+01,2.68486549e-02,1.09331948e+04,6.97263033e+01,0.05338821
4.20000e+04,1.46096173e+03,1.10196799e-03,1.04180437e+01,2.68486549e-02,1.09314016e+04,6.97263033e+01,0.05343242
4.30000e+04,1.45915854e+03,1.10422055e-03,1.04180437e+01,2.68486549e-02,1.09296174e+04,6.97263033e+01,0.05347643
4.40000e+04,1.45736715e+03,1.10646599e-03,1.04180437e+01,2.68486549e-02,1.09278419e+04,6.97263033e+01,0.05352025
4.50000e+04,1.45558743e+03,1.10870437e-03,1.04180437e+01,2.68486549e-02,1.09260750e+04,6.97263033e+01,0.05356386
4.60000e+04,1.45381924e+03,1.11093575e-03,1.04180437e+01,2.68486549e-02,1.09243168e+04,6.97263033e+01,0.05360728
4.70000e+04,1.45206243e+03,1.11316019e-03,1.04180437e+01,2.68486549e-02,1.09225670e+04,6.97263033e+01,0.05365051
4.80000e+04,1.45031689e+03,1.11537775e-03,1.04180437e+01,2.68486549e-02,1.09208257e+04,6.97263033e+01,0.05369355
4.90000e+04,1.44858249e+03,1.11758848e-03,1.04180437e+01,2.68486549e-02,1.09190928e+04,6.97263033e+01,0.05373640
5.00000e+04,1.44685909e+03,1.11979244e-03,1.04180437e+01,2.68486549e-02,1.09173680e+04,6.97263033e+01,0.05377907
5.10000e+04,1.44514656e+03,1.12198968e-03,1.04180437e+01,2.68486549e-02,1.09156515e+04,6.97263033e+01,0.05382154
5.20000e+04,1.44344480e+03,1.12418026e-03,1.04180437e+01,2.68486549e-02,1.09139430e+04,6.97263033e+01,0.05386384
5.30000e+04,1.44175367e+03,1.12636422e-03,1.04180437e+01,2.68486549e-02,1.09122426e+04,6.97263033e+01,0.05390595
5.40000e+04,1.44007305e+03,1.12854163e-03,1.04180437e+01,2.68486549e-02,1.09105500e+04,6.97263033e+01,0.05394788
5.50000e+04,1.43840283e+03,1.13071254e-03,1.04180437e+01,2.68486549e-02,1.09088654e+04,6.97263033e+01,0.05398964
5.60000e+04,1.43674290e+03,1.13287699e-03,1.04180437e+01,2.68486549e-02,1.09071885e+04,6.97263033e+01,0.05403121
5.70000e+04,1.43509313e+03,1.13503504e-03,1.04180437e+01,2.68486549e-02,1.09055194e+04,6.97263033e+01,0.05407261
5.80000e+04,1.43345342e+03,1.13718674e-03,1.04180437e+01,2.68486549e-02,1.09038578e+04,6.97263033e+01,0.05411384
5.90000e+04,1.43182366e+03,1.13933214e-03,1.04180437e+01,2.68486549e-02,1.09022039e+04,6.97263033e+01,0.05415490
6.00000e+04,1.43020373e+03,1.14147128e-03,1.04180437e+01,2.68486549e-02,1.09005574e+04,6.97263033e+01,0.05419578
6.10000e+04,1.42859354e+03,1.14360421e-03,1.04180437e+01,2.68486549e-02,1.08989184e+04,6.97263033e+01,0.05423650
6.20000e+04,1.42699297e+03,1.14573099e-03,1.04180437e+01,2.68486549e-02,1.08972867e+04,6.97263033e+01,0.05427704
6.30000e+04,1.42540193e+03,1.14785166e-03,1.04180437e+01,2.68486549e-02,1.08956623e+04,6.97263033e+01,0.05431743
6.40000e+04,1.42382031e+03,1.14996626e-03,1.04180437e+01,2.68486549e-02,1.08940452e+04,6.97263033e+01,0.05435764
6.50000e+04,1.42224800e+03,1.15207484e-03,1.04180437e+01,2.68486549e-02,1.08924352e+04,6.97263033e+01,0.05439770
6.60000e+04,1.42068493e+03,1.15417745e-03,1.04180437e+01,2.68486549e-02,1.08908322e+04,6.97263033e+01,0.05443759
6.70000e+04,1.41913097e+03,1.15627413e-03,1.04180437e+01,2.68486549e-02,1.08892363e+04,6.97263033e+01,0.05447732
6.80000e+04,1.41758605e+03,1.15836493e-03,1.04180437e+01,2.68486549e-02,1.08876474e+04,6.97263033e+01,0.05451690
6.90000e+04,1.41605006e+03,1.16044989e-03,1.04180437e+01,2.68486549e-02,1.08860654e+04,6.97263033e+01,0.05455631
