#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
0.00000e+00,1.54403344e+03,1.00000000e-03,1.04180436e+01,0.00000000e+00,1.10156805e+04,6.97263033e+01,0.05149831
1.00000e+02,1.54303531e+03,1.00106315e-03,1.04180436e+01,0.00000000e+00,1.10153067e+04,6.97263033e+01,0.05152051
2.00000e+02,1.54204053e+03,1.00212461e-03,1.04180436e+01,0.00000000e+00,1.10149340e+04,6.97263033e+01,0.05154267
3.00000e+02,1.54104911e+03,1.00318439e-03,1.04180436e+01,0.00000000e+00,1.10145621e+04,6.97263033e+01,0.05156477
4.00000e+02,1.54006101e+03,1.00424250e-03,1.04180436e+01,0.00000000e+00,1.10141912e+04,6.97263033e+01,0.05158683
5.00000e+02,1.53907622e+03,1.00529894e-03,1.04180436e+01,0.00000000e+00,1.10138212e+04,6.97263033e+01,0.05160883
6.00000e+02,1.53809471e+03,1.00635372e-03,1.04180436e+01,0.00000000e+00,1.10134521e+04,6.97263033e+01,0.05163078
7.00000e+02,1.53711646e+03,1.00740685e-03,1.04180436e+01,0.00000000e+00,1.10130839e+04,6.97263033e+01,0.05165268
8.00000e+02,1.53614147e+03,1.00845833e-03,1.04180436e+01,0.00000000e+00,1.10127166e+04,6.97263033e+01,0.05167454
9.00000e+02,1.53516970e+03,1.00950817e-03,1.04180436e+01,0.00000000e+00,1.10123503e+04,6.97263033e+01,0.05169634
1.00000e+03,1.53420114e+03,1.01055638e-03,1.04180436e+01,0.00000000e+00,1.10119848e+04,6.97263033e+01,0.05171810
2.00000e+03,1.52468787e+03,1.02095022e-03,1.04180436e+01,0.00000000e+00,1.10083789e+04,6.97263033e+01,0.05193301
3.00000e+03,1.51547545e+03,1.03118808e-03,1.04180436e+01,0.00000000e+00,1.10048583e+04,6.97263033e+01,0.05214326
4.00000e+03,1.50654716e+03,1.04127612e-03,1.04180436e+01,0.00000000e+00,1.10014190e+04,6.97263033e+01,0.05234907
5.00000e+03,1.49788758e+03,1.05122008e-03,1.04180436e+01,0.00000000e+00,1.09980571e+04,6.97263033e+01,0.05255063
6.00000e+03,1.48948249e+03,1.06102539e-03,1.04180436e+01,0.00000000e+00,1.09947691e+04,6.97263033e+01,0.05274814
7.00000e+03,1.48131872e+03,1.07069713e-03,1.04180436e+01,0.00000000e+00,1.09915517e+04,6.97263033e+01,0.05294176
8.00000e+03,1.47338406e+03,1.08024008e-03,1.04180436e+01,0.00000000e+00,1.09884019e+04,6.97263033e+01,0.05313167
9.00000e+03,1.46566718e+03,1.08965878e-03,1.04180436e+01,0.00000000e+00,1.09853168e+04,6.97263033e+01,0.05331800
1.00000e+04,1.45815753e+03,1.09895747e-03,1.04180436e+01,0.00000000e+00,1.09822936e+04,6.97263033e+01,0.05350090
1.10000e+04,1.45084529e+03,1.10814019e-03,1.04180436e+01,0.00000000e+00,1.09793299e+04,6.97263033e+01,0.05368052
1.20000e+04,1.44372130e+03,1.11721076e-03,1.04180436e+01,0.00000000e+00,1.09764232e+04,6.97263033e+01,0.05385696
1.30000e+04,1.43677701e+03,1.12617279e-03,1.04180436e+01,0.00000000e+00,1.09735714e+04,6.97263033e+01,0.05403036
1.40000e+04,1.43000440e+03,1.13502971e-03,1.04180436e+01,0.00000000e+00,1.09707724e+04,6.97263033e+01,0.05420082
1.50000e+04,1.42339596e+03,1.14378478e-03,1.04180436e+01,0.00000000e+00,1.09680241e+04,6.97263033e+01,0.05436845
1.60000e+04,1.41694467e+03,1.15244108e-03,1.04180436e+01,0.00000000e+00,1.09653247e+04,6.97263033e+01,0.05453335
1.70000e+04,1.41064391e+03,1.16100157e-03,1.04180436e+01,0.00000000e+00,1.09626724e+04,6.97263033e+01,0.05469561
1.80000e+04,1.40448746e+03,1.16946905e-03,1.04180436e+01,0.00000000e+00,1.09600655e+04,6.97263033e+01,0.05485533
1.90000e+04,1.39846947e+03,1.17784619e-03,1.04180436e+01,0.00000000e+00,1.09575025e+04,6.97263033e+01,0.05501259
2.00000e+04,1.39258442e+03,1.18613554e-03,1.04180436e+01,0.00000000e+00,1.09549819e+04,6.97263033e+01,0.05516747
2.10000e+04,1.38682712e+03,1.19433954e-03,1.04180436e+01,0.00000000e+00,1.09525022e+04,6.97263033e+01,0.05532005
2.20000e+04,1.38119264e+03,1.20246051e-03,1.04180436e+01,0.00000000e+00,1.09500620e+04,6.97263033e+01,0.05547039
2.30000e+04,1.37567635e+03,1.21050068e-03,1.04180436e+01,0.00000000e+00,1.09476601e+04,6.97263033e+01,0.05561858
2.40000e+04,1.37027384e+03,1.21846218e-03,1.04180436e+01,0.00000000e+00,1.09452953e+04,6.97263033e+01,0.05576467
2.50000e+04,1.36498095e+03,1.22634705e-03,1.04180436e+01,0.00000000e+00,1.09429664e+04,6.97263033e+01,0.05590874
2.60000e+04,1.35979373e+03,1.23415724e-03,1.04180436e+01,0.00000000e+00,1.09406723e+04,6.97263033e+01,0.05605083
2.70000e+04,1.35470844e+03,1.24189464e-03,1.04180436e+01,0.00000000e+00,1.09384119e+04,6.97263033e+01,0.05619101
2.80000e+04,1.34972153e+03,1.24956103e-03,1.04180436e+01,0.00000000e+00,1.09361842e+04,6.97263033e+01,0.05632934
2.90000e+04,1.34482961e+03,1.25715815e-03,1.04180436e+01,0.00000000e+00,1.09339882e+04,6.97263033e+01,0.05646586
3.00000e+04,1.34002946e+03,1.26468765e-03,1.04180436e+01,0.00000000e+00,1.09318230e+04,6.97263033e+01,0.05660062
3.10000e+04,1.33531803e+03,1.27215115e-03,1.04180436e+01,0.00000000e+00,1.09296878e+04,6.97263033e+01,0.05673368
3.20000e+04,1.33069241e+03,1.27955016e-03,1.04180436e+01,0.00000000e+00,1.09275817e+04,6.97263033e+01,0.05686508
3.30000e+04,1.32614982e+03,1.28688617e-03,1.04180436e+01,0.00000000e+00,1.09255038e+04,6.97263033e+01,0.05699486
3.40000e+04,1.32168760e+03,1.29416061e-03,1.04180436e+01,0.00000000e+00,1.09234535e+04,6.97263033e+01,0.05712307
3.50000e+04,1.31730322e+03,1.30137485e-03,1.04180436e+01,0.00000000e+00,1.09214299e+04,6.97263033e+01,0.05724975
3.60000e+04,1.31299428e+03,1.30853021e-03,1.04180436e+01,0.00000000e+00,1.09194323e+04,6.97263033e+01,0.05737493
3.70000e+04,1.30875846e+03,1.31562797e-03,1.04180436e+01,0.00000000e+00,1.09174601e+04,6.97263033e+01,0.05749866
3.80000e+04,1.30459355e+03,1.32266937e-03,1.04180436e+01,0.00000000e+00,1.09155126e+04,6.97263033e+01,0.05762097
3.90000e+04,1.30049744e+03,1.32965558e-03,1.04180436e+01,0.00000000e+00,1.09135892e+04,6.97263033e+01,0.05774190
4.00000e+04,1.29646810e+03,1.33658776e-03,1.04180436e+01,0.00000000e+00,1.09116892e+04,6.97263033e+01,0.05786148
4.10000e+04,1.29250361e+03,1.34346703e-03,1.04180436e+01,0.00000000e+00,1.09098121e+04,6.97263033e+01,0.05797974
4.20000e+04,1.28860209e+03,1.35029446e-03,1.04180436e+01,0.00000000e+00,1.09079573e+04,6.97263033e+01,0.05809671
4.30000e+04,1.28476177e+03,1.35707108e-03,1.04180436e+01,0.00000000e+00,1.09061242e+04,6.97263033e+01,0.05821242
4.40000e+04,1.28098093e+03,1.36379790e-03,1.04180436e+01,0.00000000e+00,1.09043124e+04,6.97263033e+01,0.05832691
4.50000e+04,1.27725794e+03,1.37047590e-03,1.04180436e+01,0.00000000e+00,1.09025213e+04,6.97263033e+01,0.05844020
4.60000e+04,1.27359122e+03,1.37710602e-03,1.04180436e+01,0.00000000e+00,1.09007505e+04,6.97263033e+01,0.05855231
4.70000e+04,1.26997925e+03,1.38368918e-03,1.04180436e+01,0.00000000e+00,1.08989995e+04,6.97263033e+01,0.05866328
4.80000e+04,1.26642057e+03,1.39022625e-03,1.04180436e+01,0.00000000e+00,1.08972677e+04,6.97263033e+01,0.05877312
4.90000e+04,1.26291379e+03,1.39671810e-03,1.04180436e+01,0.00000000e+00,1.08955549e+04,6.97263033e+01,0.05888187
5.00000e+04,1.25945754e+03,1.40316556e-03,1.04180436e+01,0.00000000e+00,1.08938605e+04,6.97263033e+01,0.05898955
5.10000e+04,1.25605054e+03,1.40956945e-03,1.04180436e+01,0.00000000e+00,1.08921842e+04,6.97263033e+01,0.05909617
5.20000e+04,1.25269153e+03,1.41593054e-03,1.04180436e+01,0.00000000e+00,1.08905256e+04,6.97263033e+01,0.05920177
5.30000e+04,1.24937930e+03,1.42224959e-03,1.04180436e+01,0.00000000e+00,1.08888842e+04,6.97263033e+01,0.05930635
5.40000e+04,1.24611269e+03,1.42852735e-03,1.04180436e+01,0.00000000e+00,1.08872598e+04,6.97263033e+01,0.05940995
5.50000e+04,1.24289059e+03,1.43476454e-03,1.04180436e+01,0.00000000e+00,1.08856519e+04,6.97263033e+01,0.05951259
5.60000e+04,1.23971190e+03,1.44096185e-03,1.04180436e+01,0.00000000e+00,1.08840602e+04,6.97263033e+01,0.05961427
5.70000e+04,1.23657558e+03,1.44711997e-03,1.04180436e+01,0.00000000e+00,1.08824844e+04,6.97263033e+01,0.05971503
5.80000e+04,1.23348063e+03,1.45323955e-03,1.04180436e+01,0.00000000e+00,1.08809241e+04,6.97263033e+01,0.05981487
5.90000e+04,1.23042607e+03,1.45932124e-03,1.04180436e+01,0.00000000e+00,1.08793791e+04,6.97263033e+01,0.05991383
6.00000e+04,1.22741096e+03,1.46536567e-03,1.04180436e+01,0.00000000e+00,1.08778490e+04,6.97263033e+01,0.06001191
6.10000e+04,1.22443439e+03,1.47137344e-03,1.04180436e+01,0.00000000e+00,1.08763335e+04,6.97263033e+01,0.06010912
6.20000e+04,1.22149548e+03,1.47734514e-03,1.04180436e+01,0.00000000e+00,1.08748323e+04,6.97263033e+01,0.06020550
6.30000e+04,1.21859337e+03,1.48328136e-03,1.04180436e+01,0.00000000e+00,1.08733453e+04,6.97263033e+01,0.06030105
6.40000e+04,1.21572725e+03,1.48918266e-03,1.04180436e+01,0.00000000e+00,1.08718720e+04,6.97263033e+01,0.06039579
6.50000e+04,1.21289632e+03,1.49504958e-03,1.04180436e+01,0.00000000e+00,1.08704122e+04,6.97263033e+01,0.06048973
6.60000e+04,1.21009980e+03,1.50088266e-03,1.04180436e+01,0.00000000e+00,1.08689658e+04,6.97263033e+01,0.06058289
6.70000e+04,1.20733695e+03,1.50668242e-03,1.04180436e+01,0.00000000e+00,1.08675323e+04,6.97263033e+01,0.06067528
6.80000e+04,1.20460704e+03,1.51244936e-03,1.04180436e+01,0.00000000e+00,1.08661117e+04,6.97263033e+01,0.06076691
6.90000e+04,1.20190937e+03,1.51818399e-03,1.04180436e+01,0.00000000e+00,1.08647036e+04,6.97263033e+01,0.06085780
7.00000e+04,1.19924326e+03,1.52388679e-03,1.04180436e+01,0.00000000e+00,1.08633078e+04,6.97263033e+01,0.06094797
7.10000e+04,1.19660804e+03,1.52955822e-03,1.04180436e+01,0.00000000e+00,1.08619241e+04,6.97263033e+01,0.06103742
7.20000e+04,1.19400309e+03,1.53519876e-03,1.04180436e+01,0.00000000e+00,1.08605523e+04,6.97263033e+01,0.06112616
7.30000e+04,1.19142778e+03,1.54080884e-03,1.04180436e+01,0.00000000e+00,1.08591922e+04,6.97263033e+01,0.06121421
7.40000e+04,1.18888149e+03,1.54638891e-03,1.04180436e+01,0.00000000e+00,1.08578435e+04,6.97263033e+01,0.06130159
7.50000e+04,1.18636366e+03,1.55193940e-03,1.04180436e+01,0.00000000e+00,1.08565062e+04,6.97263033e+01,0.06138829
