#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
0.00000e+00,1.54963098e+03,1.00000000e-03,4.88795361e+00,4.67968280e-02,1.10156805e+04,3.27143003e+01,0.03101982
1.00000e+02,1.54938349e+03,1.00026236e-03,4.88795361e+00,4.67968280e-02,1.10154543e+04,3.27143003e+01,0.03102312
2.00000e+02,1.54913621e+03,1.00052461e-03,4.88795361e+00,4.67968280e-02,1.10152282e+04,3.27143003e+01,0.03102642
3.00000e+02,1.54888913e+03,1.00078675e-03,4.88795361e+00,4.67968280e-02,1.10150022e+04,3.27143003e+01,0.03102972
4.00000e+02,1.54864227e+03,1.00104878e-03,4.88795361e+00,4.67968280e-02,1.10147764e+04,3.27143003e+01,0.03103302
5.00000e+02,1.54839562e+03,1.00131071e-03,4.88795361e+00,4.67968280e-02,1.10145508e+04,3.27143003e+01,0.03103631
6.00000e+02,1.54814917e+03,1.00157253e-03,4.88795361e+00,4.67968280e-02,1.10143253e+04,3.27143003e+01,0.03103961
7.00000e+02,1.54790293e+03,1.00183425e-03,4.88795361e+00,4.67968280e-02,1.10140999e+04,3.27143003e+01,0.03104290
8.00000e+02,1.54765690e+03,1.00209585e-03,4.88795361e+00,4.67968280e-02,1.10138747e+04,3.27143003e+01,0.03104619
9.00000e+02,1.54741108e+03,1.00235736e-03,4.88795361e+00,4.67968280e-02,1.10136496e+04,3.27143003e+01,0.03104948
1.00000e+03,1.54716547e+03,1.00261875e-03,4.88795361e+00,4.67968280e-02,1.10134247e+04,3.27143003e+01,0.03105276
2.00000e+03,1.54472069e+03,1.00522689e-03,4.88795361e+00,4.67968280e-02,1.10111831e+04,3.27143003e+01,0.03108552
3.00000e+03,1.54229631e+03,1.00782453e-03,4.88795361e+00,4.67968280e-02,1.10089555e+04,3.27143003e+01,0.03111809
4.00000e+03,1.53989205e+03,1.01041178e-03,4.88795361e+00,4.67968280e-02,1.10067419e+04,3.27143003e+01,0.03115047
5.00000e+03,1.53750759e+03,1.01298875e-03,4.88795361e+00,4.67968280e-02,1.10045419e+04,3.27143003e+01,0.03118267
6.00000e+03,1.53514265e+03,1.01555556e-03,4.88795361e+00,4.67968280e-02,1.10023554e+04,3.27143003e+01,0.03121468
7.00000e+03,1.53279694e+03,1.01811229e-03,4.88795361e+00,4.67968280e-02,1.10001822e+04,3.27143003e+01,0.03124652
8.00000e+03,1.53047017e+03,1.02065907e-03,4.88795361e+00,4.67968280e-02,1.09980222e+04,3.27143003e+01,0.03127818
9.00000e+03,1.52816208e+03,1.02319599e-03,4.88795361e+00,4.67968280e-02,1.09958752e+04,3.27143003e+01,0.03130967
1.00000e+04,1.52587240e+03,1.02572315e-03,4.88795361e+00,4.67968280e-02,1.09937411e+04,3.27143003e+01,0.03134098
1.10000e+04,1.52360086e+03,1.02824066e-03,4.88795361e+00,4.67968280e-02,1.09916196e+04,3.27143003e+01,0.03137213
1.20000e+04,1.52134720e+03,1.03074861e-03,4.88795361e+00,4.67968280e-02,1.09895107e+04,3.27143003e+01,0.03140310
1.30000e+04,1.51911117e+03,1.03324709e-03,4.88795361e+00,4.67968280e-02,1.09874142e+04,3.27143003e+01,0.03143391
1.40000e+04,1.51689253e+03,1.03573620e-03,4.88795361e+00,4.67968280e-02,1.09853299e+04,3.27143003e+01,0.03146455
1.50000e+04,1.51469103e+03,1.03821604e-03,4.88795361e+00,4.67968280e-02,1.09832576e+04,3.27143003e+01,0.03149503
1.60000e+04,1.51250644e+03,1.04068669e-03,4.88795361e+00,4.67968280e-02,1.09811973e+04,3.27143003e+01,0.03152535
1.70000e+04,1.51033852e+03,1.04314825e-03,4.88795361e+00,4.67968280e-02,1.09791488e+04,3.27143003e+01,0.03155551
1.80000e+04,1.50818704e+03,1.04560080e-03,4.88795361e+00,4.67968280e-02,1.09771120e+04,3.27143003e+01,0.03158551
1.90000e+04,1.50605178e+03,1.04804443e-03,4.88795361e+00,4.67968280e-02,1.09750867e+04,3.27143003e+01,0.03161536
2.00000e+04,1.50393253e+03,1.05047922e-03,4.88795361e+00,4.67968280e-02,1.09730728e+04,3.27143003e+01,0.03164505
2.10000e+04,1.50182905e+03,1.05290527e-03,4.88795361e+00,4.67968280e-02,1.09710701e+04,3.27143003e+01,0.03167460
2.20000e+04,1.49974116e+03,1.05532265e-03,4.88795361e+00,4.67968280e-02,1.09690786e+04,3.27143003e+01,0.03170399
2.30000e+04,1.49766863e+03,1.05773145e-03,4.88795361e+00,4.67968280e-02,1.09670980e+04,3.27143003e+01,0.03173323
2.40000e+04,1.49561126e+03,1.06013174e-03,4.88795361e+00,4.67968280e-02,1.09651283e+04,3.27143003e+01,0.03176232
2.50000e+04,1.49356886e+03,1.06252361e-03,4.88795361e+00,4.67968280e-02,1.09631694e+04,3.27143003e+01,0.03179127
2.60000e+04,1.49154123e+03,1.06490713e-03,4.88795361e+00,4.67968280e-02,1.09612211e+04,3.27143003e+01,0.03182008
