#nR_H,a_s,e_s,MA_s,tcol
0.250,0.01217904,0.13,64.70841,100000.00000
0.250,0.01217904,0.03,139.00406,100000.00000
0.250,0.01217904,0.03,144.39546,100000.00000
0.250,0.01217904,0.03,13.32804,100000.00000
0.250,0.01217904,0.48,129.42826,3.09396
0.250,0.01217904,0.54,41.52057,1.29350
0.250,0.01217904,0.32,116.26510,100000.00000
0.250,0.01217904,0.37,96.02300,100000.00000
0.250,0.01217904,0.42,15.36294,34663.77546
0.250,0.01217904,0.14,138.59884,100000.00000
0.250,0.01217904,0.60,3.98224,0.66253
0.250,0.01217904,0.55,104.41552,0.10879
0.250,0.01217904,0.14,104.09042,100000.00000
0.250,0.01217904,0.55,16.46763,16.31075
0.250,0.01217904,0.33,109.03947,100000.00000
0.250,0.01217904,0.40,166.60233,32526.89536
0.250,0.01217904,0.36,64.58949,100000.00000
0.250,0.01217904,0.53,177.79003,4.25909
0.250,0.01217904,0.57,150.66240,0.61901
0.250,0.01217904,0.29,34.61202,100000.00000
0.250,0.01217904,0.46,3.31032,74.21701
0.250,0.01217904,0.07,90.48222,100000.00000
0.250,0.01217904,0.55,125.28371,0.06745
0.250,0.01217904,0.20,80.72019,100000.00000
0.250,0.01217904,0.45,160.68091,856.83165
0.250,0.01217904,0.41,62.34228,1350.80814
0.250,0.01217904,0.43,48.73404,341.89042
0.250,0.01217904,0.00,94.45616,100000.00000
0.250,0.01217904,0.43,32.74706,47006.15013
0.250,0.01217904,0.48,47.20753,3.11898
0.250,0.01217904,0.52,41.93270,4.26888
0.250,0.01217904,0.14,67.60493,100000.00000
0.250,0.01217904,0.41,81.39923,13787.09391
0.250,0.01217904,0.58,148.64702,0.64947
0.250,0.01217904,0.17,12.70237,100000.00000
0.250,0.01217904,0.27,64.46929,100000.00000
0.250,0.01217904,0.31,66.68498,100000.00000
0.250,0.01217904,0.12,125.28536,100000.00000
0.250,0.01217904,0.34,51.95350,100000.00000
0.250,0.01217904,0.25,123.25161,100000.00000
0.250,0.01217904,0.14,6.72267,100000.00000
0.250,0.01217904,0.60,117.81202,0.04569
0.250,0.01217904,0.23,40.24725,100000.00000
0.250,0.01217904,0.55,10.41168,6.66442
0.250,0.01217904,0.48,53.48191,3.04827
0.250,0.01217904,0.28,141.05754,100000.00000
0.250,0.01217904,0.58,1.14946,1.15316
0.250,0.01217904,0.11,35.14374,100000.00000
0.250,0.01217904,0.38,102.58014,100000.00000
0.250,0.01217904,0.12,2.78219,100000.00000
0.250,0.01217904,0.20,113.73070,100000.00000
0.250,0.01217904,0.38,27.30148,100000.00000
0.250,0.01217904,0.52,179.62814,3.65749
0.250,0.01217904,0.39,32.68759,100000.00000
0.250,0.01217904,0.23,105.00638,100000.00000
0.250,0.01217904,0.55,159.08146,3.07873
