#nR_H,a_s,e_s,MA_s,tcol
0.280,0.02258575,0.30,165.75703,100000.00000
0.280,0.02258575,0.49,123.91243,0.17152
0.280,0.02258575,0.27,111.65572,100000.00000
0.280,0.02258575,0.01,106.63462,100000.00000
0.280,0.02258575,0.36,133.40172,31018.20214
0.280,0.02258575,0.01,30.69434,100000.00000
0.280,0.02258575,0.55,166.99541,1.36059
0.280,0.02258575,0.06,154.93150,100000.00000
0.280,0.02258575,0.13,156.07302,100000.00000
0.280,0.02258575,0.04,138.77409,100000.00000
0.280,0.02258575,0.25,29.27105,100000.00000
0.280,0.02258575,0.03,20.85643,100000.00000
0.280,0.02258575,0.35,122.67049,169.68023
0.280,0.02258575,0.40,132.55996,92.74755
0.280,0.02258575,0.29,176.40586,100000.00000
0.280,0.02258575,0.18,12.48503,100000.00000
0.280,0.02258575,0.37,141.94750,92622.28975
0.280,0.02258575,0.58,46.76465,1.42318
0.280,0.02258575,0.28,24.54687,100000.00000
0.280,0.02258575,0.28,111.97561,100000.00000
0.280,0.02258575,0.53,177.13502,6.18178
0.280,0.02258575,0.16,153.98290,100000.00000
0.280,0.02258575,0.11,70.75759,100000.00000
0.280,0.02258575,0.21,25.73850,100000.00000
0.280,0.02258575,0.35,84.88371,117.07136
0.280,0.02258575,0.24,177.51793,100000.00000
0.280,0.02258575,0.37,160.90067,9073.97397
0.280,0.02258575,0.23,116.85785,100000.00000
0.280,0.02258575,0.49,143.89486,2.68178
0.280,0.02258575,0.28,92.51811,100000.00000
0.280,0.02258575,0.11,66.18885,100000.00000
0.280,0.02258575,0.02,93.61224,100000.00000
0.280,0.02258575,0.14,106.34999,100000.00000
0.280,0.02258575,0.27,93.62943,100000.00000
0.280,0.02258575,0.30,15.96646,100000.00000
0.280,0.02258575,0.13,145.68501,100000.00000
0.280,0.02258575,0.42,32.04647,37.36419
0.280,0.02258575,0.58,91.34419,0.10199
0.280,0.02258575,0.08,96.43944,100000.00000
0.280,0.02258575,0.24,49.92861,100000.00000
0.280,0.02258575,0.59,12.21067,2.60529
0.280,0.02258575,0.09,43.53341,100000.00000
0.280,0.02258575,0.39,101.72397,23.00725
0.280,0.02258575,0.19,125.41269,100000.00000
0.280,0.02258575,0.13,178.20969,100000.00000
0.280,0.02258575,0.12,30.50869,100000.00000
0.280,0.02258575,0.07,177.41708,100000.00000
0.280,0.02258575,0.39,163.52110,16760.77700
0.280,0.02258575,0.54,63.02255,2.58212
0.280,0.02258575,0.11,103.84270,100000.00000
0.280,0.02258575,0.18,69.49847,100000.00000
0.280,0.02258575,0.16,2.59083,100000.00000
0.280,0.02258575,0.47,99.75204,1.29106
0.280,0.02258575,0.27,139.01731,100000.00000
0.280,0.02258575,0.51,21.70204,28.41023
0.280,0.02258575,0.59,104.79068,0.08576
0.280,0.02258575,0.38,147.82631,8108.42265
0.280,0.02258575,0.51,155.16768,1.60165
0.280,0.02258575,0.18,162.96312,100000.00000
0.280,0.02258575,0.56,117.94356,0.09735
0.280,0.02258575,0.07,137.09153,100000.00000
0.280,0.02258575,0.27,153.39267,100000.00000
0.280,0.02258575,0.11,130.04138,100000.00000
0.280,0.02258575,0.47,108.09304,1.34437
0.280,0.02258575,0.27,157.79765,100000.00000
0.280,0.02258575,0.50,131.80048,1.22384
0.280,0.02258575,0.52,143.78098,5.16191
0.280,0.02258575,0.34,120.35578,799.27374
0.280,0.02258575,0.12,77.07315,100000.00000
0.280,0.02258575,0.08,40.76924,100000.00000
0.280,0.02258575,0.08,92.17675,100000.00000
0.280,0.02258575,0.36,143.14812,100000.00000
0.280,0.02258575,0.46,76.53843,1.41159
0.280,0.02258575,0.43,4.56954,9798.74649
0.280,0.02258575,0.14,51.57742,100000.00000
0.280,0.02258575,0.23,160.40576,100000.00000
0.280,0.02258575,0.16,75.52801,100000.00000
0.280,0.02258575,0.56,14.58832,2.72351
0.280,0.02258575,0.36,32.62195,100000.00000
0.280,0.02258575,0.33,174.50468,100000.00000
0.280,0.02258575,0.46,97.49416,1.37914
0.280,0.02258575,0.53,75.84426,0.19470
0.280,0.02258575,0.48,51.96487,1.36059
0.280,0.02258575,0.25,177.70970,100000.00000
0.280,0.02258575,0.31,48.46378,100000.00000
0.280,0.02258575,0.11,175.14190,100000.00000
0.280,0.02258575,0.22,88.67252,100000.00000
0.280,0.02258575,0.26,179.39463,100000.00000
0.280,0.02258575,0.55,31.30115,5.17118
0.280,0.02258575,0.05,91.54272,100000.00000
0.280,0.02258575,0.01,17.58098,100000.00000
0.280,0.02258575,0.32,51.07966,21193.38880
0.280,0.02258575,0.21,63.16470,100000.00000
0.280,0.02258575,0.12,100.22423,100000.00000
0.280,0.02258575,0.53,7.57677,10.36323
0.280,0.02258575,0.06,169.72375,100000.00000
0.280,0.02258575,0.50,102.23014,0.19238
0.280,0.02258575,0.35,95.86610,244.25099
0.280,0.02258575,0.45,68.34463,1.35596
0.280,0.02258575,0.19,66.96326,100000.00000
0.280,0.02258575,0.10,29.09317,100000.00000
0.280,0.02258575,0.50,127.00353,0.18543
0.280,0.02258575,0.56,13.70355,2.68410
0.280,0.02258575,0.03,64.52383,100000.00000
0.280,0.02258575,0.42,107.16930,2.73510
0.280,0.02258575,0.34,43.63375,100000.00000
0.280,0.02258575,0.39,97.69040,4.01688
0.280,0.02258575,0.42,34.32379,32.31585
0.280,0.02258575,0.43,4.87728,38919.54096
0.280,0.02258575,0.10,117.35303,100000.00000
0.280,0.02258575,0.33,28.92265,100000.00000
0.280,0.02258575,0.12,153.20460,100000.00000
0.280,0.02258575,0.04,4.57544,100000.00000
0.280,0.02258575,0.23,67.47670,100000.00000
0.280,0.02258575,0.42,6.57894,23208.93869
0.280,0.02258575,0.54,84.13227,0.18311
0.280,0.02258575,0.28,71.37770,100000.00000
0.280,0.02258575,0.49,60.16390,2.64933
0.280,0.02258575,0.08,7.33953,100000.00000
0.280,0.02258575,0.38,115.40657,28.27115
0.280,0.02258575,0.37,112.98745,31.93340
0.280,0.02258575,0.38,152.36141,15820.46041
0.280,0.02258575,0.11,90.47468,100000.00000
0.280,0.02258575,0.20,161.19418,100000.00000
0.280,0.02258575,0.38,19.91371,835.65978
0.280,0.02258575,0.33,155.79128,100000.00000
0.280,0.02258575,0.31,83.25625,100000.00000
0.280,0.02258575,0.06,126.54341,100000.00000
0.280,0.02258575,0.23,51.42818,100000.00000
0.280,0.02258575,0.41,25.35426,729.16721
0.280,0.02258575,0.32,106.84664,89086.97010
0.280,0.02258575,0.05,97.08160,100000.00000
0.280,0.02258575,0.23,13.28338,100000.00000
0.280,0.02258575,0.03,25.36636,100000.00000
0.280,0.02258575,0.19,74.27118,100000.00000
0.280,0.02258575,0.43,39.95499,10.28906
0.280,0.02258575,0.00,149.83967,100000.00000
0.280,0.02258575,0.57,158.55674,0.11821
0.280,0.02258575,0.02,89.13184,100000.00000
0.280,0.02258575,0.51,53.52282,1.33278
0.280,0.02258575,0.25,96.49735,100000.00000
0.280,0.02258575,0.53,138.28921,0.36391
0.280,0.02258575,0.26,152.93653,100000.00000
0.280,0.02258575,0.04,59.56164,100000.00000
0.280,0.02258575,0.40,9.85709,15599.11237
0.280,0.02258575,0.09,62.85772,100000.00000
0.280,0.02258575,0.41,60.02985,8.28641
0.280,0.02258575,0.03,149.17275,100000.00000
0.280,0.02258575,0.52,97.10843,0.17152
0.280,0.02258575,0.18,122.94122,100000.00000
0.280,0.02258575,0.31,33.21378,100000.00000
0.280,0.02258575,0.49,171.04272,42.52378
0.280,0.02258575,0.54,140.32521,0.14371
0.280,0.02258575,0.04,112.19366,100000.00000
0.280,0.02258575,0.33,20.16700,100000.00000
0.280,0.02258575,0.20,121.05332,100000.00000
0.280,0.02258575,0.52,86.37761,0.22483
0.280,0.02258575,0.29,13.65540,100000.00000
0.280,0.02258575,0.35,107.21497,213.71527
0.280,0.02258575,0.41,40.42887,601.73494
0.280,0.02258575,0.17,8.15472,100000.00000
0.280,0.02258575,0.43,128.87500,7.79502
0.280,0.02258575,0.07,6.63965,100000.00000
0.280,0.02258575,0.09,16.75850,100000.00000
0.280,0.02258575,0.58,97.19737,0.09503
0.280,0.02258575,0.31,92.10194,51672.65193
0.280,0.02258575,0.59,62.25895,1.31192
0.280,0.02258575,0.35,58.02369,29747.48368
0.280,0.02258575,0.00,54.76360,100000.00000
0.280,0.02258575,0.42,161.64977,6221.65868
0.280,0.02258575,0.46,48.36192,1.59238
0.280,0.02258575,0.22,76.35996,100000.00000
0.280,0.02258575,0.28,38.33355,100000.00000
0.280,0.02258575,0.19,135.11066,100000.00000
0.280,0.02258575,0.11,116.18501,100000.00000
0.280,0.02258575,0.13,133.33835,100000.00000
0.280,0.02258575,0.19,132.31279,100000.00000
0.280,0.02258575,0.48,5.61296,169.98387
0.280,0.02258575,0.01,82.09260,100000.00000
0.280,0.02258575,0.08,24.75377,100000.00000
0.280,0.02258575,0.37,41.79828,47674.05344
0.280,0.02258575,0.37,54.24802,185.20306
0.280,0.02258575,0.21,142.13127,100000.00000
0.280,0.02258575,0.40,71.82049,3.94271
0.280,0.02258575,0.27,100.96883,100000.00000
0.280,0.02258575,0.39,27.60325,1599.07827
0.280,0.02258575,0.12,69.31759,100000.00000
0.280,0.02258575,0.19,145.23025,100000.00000
0.280,0.02258575,0.14,6.46961,100000.00000
0.280,0.02258575,0.21,137.07191,100000.00000
0.280,0.02258575,0.54,31.77505,3.96357
0.280,0.02258575,0.11,50.53903,100000.00000
0.280,0.02258575,0.10,15.14519,100000.00000
0.280,0.02258575,0.09,99.93615,100000.00000
0.280,0.02258575,0.00,127.45306,100000.00000
0.280,0.02258575,0.59,18.45175,1.65033
0.280,0.02258575,0.17,112.65479,100000.00000
0.280,0.02258575,0.45,99.36849,2.58443
0.280,0.02258575,0.57,148.44257,0.17152
0.280,0.02258575,0.44,18.73954,922.28582
0.280,0.02258575,0.47,149.35352,7.81588
0.280,0.02258575,0.59,134.93733,0.08576
0.280,0.02258575,0.11,113.60495,100000.00000
0.280,0.02258575,0.27,120.88317,100000.00000
0.280,0.02258575,0.35,173.70484,24170.71187
0.280,0.02258575,0.21,16.41710,100000.00000
0.280,0.02258575,0.22,100.51277,100000.00000
0.280,0.02258575,0.60,143.06572,0.08576
0.280,0.02258575,0.32,142.05082,100000.00000
0.280,0.02258575,0.48,131.86298,1.40463
0.280,0.02258575,0.30,157.24415,100000.00000
0.280,0.02258575,0.22,67.72673,100000.00000
0.280,0.02258575,0.47,49.32994,1.39768
0.280,0.02258575,0.45,75.85642,1.35596
0.280,0.02258575,0.53,63.83199,2.78377
0.280,0.02258575,0.54,169.69172,1.42318
0.280,0.02258575,0.36,29.45807,100000.00000
0.280,0.02258575,0.38,137.24256,23729.58267
0.280,0.02258575,0.33,64.09741,68863.46475
0.280,0.02258575,0.15,95.64383,100000.00000
0.280,0.02258575,0.32,65.35481,53775.37255
0.280,0.02258575,0.39,166.04989,18147.11815
0.280,0.02258575,0.47,119.70660,1.40695
0.280,0.02258575,0.26,81.09794,100000.00000
0.280,0.02258575,0.44,143.98489,24.57182
0.280,0.02258575,0.34,86.60522,13455.10107
0.280,0.02258575,0.29,120.16039,100000.00000
0.280,0.02258575,0.40,151.00166,167.35308
0.280,0.02258575,0.19,135.15679,100000.00000
0.280,0.02258575,0.33,51.31713,16872.30632
0.280,0.02258575,0.53,53.33546,1.35364
0.280,0.02258575,0.56,153.21724,0.12517
0.280,0.02258575,0.22,177.48019,100000.00000
0.280,0.02258575,0.36,67.85000,87.43498
0.280,0.02258575,0.32,15.64565,100000.00000
0.280,0.02258575,0.27,109.11143,100000.00000
0.280,0.02258575,0.55,96.65540,0.11358
0.280,0.02258575,0.08,57.74041,100000.00000
0.280,0.02258575,0.01,141.33167,100000.00000
0.280,0.02258575,0.54,170.05176,1.42318
0.280,0.02258575,0.59,61.53699,1.30033
0.280,0.02258575,0.31,128.40293,51672.39928
0.280,0.02258575,0.57,122.42534,0.09272
0.280,0.02258575,0.07,9.26618,100000.00000
0.280,0.02258575,0.49,80.28104,1.24006
0.280,0.02258575,0.45,112.34680,4.01920
0.280,0.02258575,0.47,164.59415,50.22841
0.280,0.02258575,0.46,30.90227,19.33805
0.280,0.02258575,0.49,125.04537,0.18311
0.280,0.02258575,0.22,177.59512,100000.00000
0.280,0.02258575,0.23,173.19106,100000.00000
0.280,0.02258575,0.34,104.62288,6747.99769
0.280,0.02258575,0.01,145.51152,100000.00000
0.280,0.02258575,0.24,113.29175,100000.00000
0.280,0.02258575,0.12,66.62857,100000.00000
0.280,0.02258575,0.21,126.17444,100000.00000
0.280,0.02258575,0.15,173.27671,100000.00000
0.280,0.02258575,0.20,57.60893,100000.00000
0.280,0.02258575,0.40,106.42958,3.94039
0.280,0.02258575,0.44,36.89717,22.31189
0.280,0.02258575,0.52,169.03219,2.69337
0.280,0.02258575,0.28,2.61804,100000.00000
0.280,0.02258575,0.13,143.24268,100000.00000
0.280,0.02258575,0.39,62.22528,13.49932
0.280,0.02258575,0.36,79.04428,117.20812
0.280,0.02258575,0.57,118.52133,0.09272
0.280,0.02258575,0.14,15.36254,100000.00000
0.280,0.02258575,0.60,122.48987,0.07881
0.280,0.02258575,0.45,147.13984,92.72438
0.280,0.02258575,0.51,169.96797,9.39899
0.280,0.02258575,0.48,38.68927,3.98443
0.280,0.02258575,0.15,45.04372,100000.00000
0.280,0.02258575,0.07,54.15810,100000.00000
0.280,0.02258575,0.46,156.32424,11.77250
0.280,0.02258575,0.42,36.92513,61.55124
0.280,0.02258575,0.50,97.54217,0.21093
0.280,0.02258575,0.06,19.80935,100000.00000
0.280,0.02258575,0.58,136.98502,0.09735
0.280,0.02258575,0.16,98.86080,100000.00000
0.280,0.02258575,0.36,29.56784,76430.17158
0.280,0.02258575,0.40,156.58134,6370.64490
0.280,0.02258575,0.47,1.97925,222.65764
0.280,0.02258575,0.19,135.81772,100000.00000
0.280,0.02258575,0.51,11.76414,33.58836
0.280,0.02258575,0.02,58.55946,100000.00000
0.280,0.02258575,0.13,143.69313,100000.00000
0.280,0.02258575,0.11,43.91814,100000.00000
0.280,0.02258575,0.55,106.72919,0.10662
0.280,0.02258575,0.13,93.29934,100000.00000
0.280,0.02258575,0.57,158.15340,0.19470
0.280,0.02258575,0.00,131.75891,100000.00000
0.280,0.02258575,0.14,38.84779,100000.00000
0.280,0.02258575,0.58,114.12103,0.08808
0.280,0.02258575,0.38,41.26525,8665.72155
0.280,0.02258575,0.42,119.43673,3.77814
0.280,0.02258575,0.03,131.22129,100000.00000
0.280,0.02258575,0.41,165.57401,56990.97807
0.280,0.02258575,0.22,163.14379,100000.00000
0.280,0.02258575,0.05,5.65725,100000.00000
0.280,0.02258575,0.36,25.15903,100000.00000
0.280,0.02258575,0.04,159.69829,100000.00000
0.280,0.02258575,0.37,21.04165,84321.62697
0.280,0.02258575,0.46,164.57378,93.92967
0.280,0.02258575,0.18,16.99973,100000.00000
0.280,0.02258575,0.49,48.98613,1.65496
0.280,0.02258575,0.46,25.08409,28.61188
0.280,0.02258575,0.39,105.01052,10.28906
0.280,0.02258575,0.40,165.75154,100000.00000
0.280,0.02258575,0.33,18.32084,100000.00000
0.280,0.02258575,0.12,57.04596,100000.00000
0.280,0.02258575,0.21,10.36058,100000.00000
0.280,0.02258575,0.30,145.11623,100000.00000
0.280,0.02258575,0.02,107.62200,100000.00000
0.280,0.02258575,0.30,143.89387,100000.00000
0.280,0.02258575,0.37,60.28301,1108.18192
0.280,0.02258575,0.05,33.58261,100000.00000
0.280,0.02258575,0.55,40.28717,4.01688
0.280,0.02258575,0.24,81.81739,100000.00000
0.280,0.02258575,0.23,2.18780,100000.00000
0.280,0.02258575,0.12,169.28254,100000.00000
0.280,0.02258575,0.54,92.28393,0.12980
0.280,0.02258575,0.31,37.68288,100000.00000
0.280,0.02258575,0.03,50.56821,100000.00000
0.280,0.02258575,0.00,77.75010,100000.00000
0.280,0.02258575,0.12,173.99787,100000.00000
0.280,0.02258575,0.44,161.34045,213.97024
0.280,0.02258575,0.51,149.20478,1.39304
0.280,0.02258575,0.15,125.27536,100000.00000
0.280,0.02258575,0.11,4.37687,100000.00000
0.280,0.02258575,0.37,161.92342,9044.38395
0.280,0.02258575,0.34,147.07297,100000.00000
0.280,0.02258575,0.48,107.11403,0.88775
0.280,0.02258575,0.15,79.01486,100000.00000
0.280,0.02258575,0.23,173.38006,100000.00000
0.280,0.02258575,0.17,71.73085,100000.00000
0.280,0.02258575,0.41,113.80757,10.46522
0.280,0.02258575,0.57,5.26451,1.61324
0.280,0.02258575,0.44,41.59346,13.02879
0.280,0.02258575,0.37,90.48967,29.68042
0.280,0.02258575,0.60,39.73853,2.88808
0.280,0.02258575,0.07,88.10150,100000.00000
0.280,0.02258575,0.22,15.27079,100000.00000
0.280,0.02258575,0.03,177.63965,100000.00000
0.280,0.02258575,0.20,70.05630,100000.00000
0.280,0.02258575,0.53,157.26188,2.52880
0.280,0.02258575,0.46,4.04448,419.41995
0.280,0.02258575,0.22,170.50474,100000.00000
0.280,0.02258575,0.26,146.32218,100000.00000
0.280,0.02258575,0.27,135.92471,100000.00000
0.280,0.02258575,0.28,126.73436,100000.00000
0.280,0.02258575,0.50,39.81770,1.46722
0.280,0.02258575,0.17,29.32820,100000.00000
0.280,0.02258575,0.32,122.23842,46580.43938
0.280,0.02258575,0.29,88.67126,100000.00000
0.280,0.02258575,0.51,130.45802,0.15298
0.280,0.02258575,0.48,14.90376,16.14634
0.280,0.02258575,0.13,125.46283,100000.00000
0.280,0.02258575,0.59,167.76506,0.12980
0.280,0.02258575,0.32,77.69872,100000.00000
0.280,0.02258575,0.36,103.40516,78.56446
0.280,0.02258575,0.30,14.71663,100000.00000
0.280,0.02258575,0.01,123.16195,100000.00000
0.280,0.02258575,0.08,66.20096,100000.00000
0.280,0.02258575,0.52,4.39214,50.10324
0.280,0.02258575,0.16,7.33118,100000.00000
0.280,0.02258575,0.09,162.07525,100000.00000
0.280,0.02258575,0.40,27.45703,138.93590
0.280,0.02258575,0.29,114.01215,100000.00000
0.280,0.02258575,0.07,173.24051,100000.00000
0.280,0.02258575,0.39,83.16105,3.97748
0.280,0.02258575,0.57,156.93184,0.17152
0.280,0.02258575,0.41,81.43911,1.40695
0.280,0.02258575,0.11,118.37032,100000.00000
0.280,0.02258575,0.25,170.96398,100000.00000
0.280,0.02258575,0.34,33.66788,100000.00000
0.280,0.02258575,0.32,58.94952,50361.24081
0.280,0.02258575,0.18,98.21102,100000.00000
0.280,0.02258575,0.30,49.83798,100000.00000
0.280,0.02258575,0.55,47.80801,1.34669
0.280,0.02258575,0.46,114.02608,1.40927
0.280,0.02258575,0.45,25.22037,25.79102
0.280,0.02258575,0.52,95.20868,0.18775
0.280,0.02258575,0.44,120.94069,2.78145
0.280,0.02258575,0.59,12.12311,3.98211
0.280,0.02258575,0.54,16.09398,7.78575
0.280,0.02258575,0.56,145.71289,0.16225
0.280,0.02258575,0.33,42.70082,100000.00000
0.280,0.02258575,0.39,156.98230,13993.10365
0.280,0.02258575,0.18,115.79188,100000.00000
0.280,0.02258575,0.55,174.43847,1.37450
0.280,0.02258575,0.29,82.64444,100000.00000
0.280,0.02258575,0.48,85.68907,1.22616
0.280,0.02258575,0.10,0.91109,100000.00000
0.280,0.02258575,0.26,44.52266,100000.00000
0.280,0.02258575,0.29,43.22621,100000.00000
0.280,0.02258575,0.44,3.54790,7434.52291
0.280,0.02258575,0.38,157.81781,8035.25189
0.280,0.02258575,0.51,56.75226,1.34205
0.280,0.02258575,0.30,30.40831,100000.00000
0.280,0.02258575,0.60,76.71263,0.13675
0.280,0.02258575,0.14,5.49005,100000.00000
0.280,0.02258575,0.50,118.58101,0.16457
0.280,0.02258575,0.09,46.42949,100000.00000
0.280,0.02258575,0.49,89.18844,0.62814
0.280,0.02258575,0.15,58.13217,100000.00000
0.280,0.02258575,0.02,8.14091,100000.00000
0.280,0.02258575,0.37,111.61310,37.44531
0.280,0.02258575,0.40,22.43928,6419.40841
0.280,0.02258575,0.08,116.13110,100000.00000
0.280,0.02258575,0.28,155.22547,100000.00000
0.280,0.02258575,0.02,174.52523,100000.00000
0.280,0.02258575,0.31,6.60298,100000.00000
0.280,0.02258575,0.57,48.06509,1.56457
0.280,0.02258575,0.35,62.79629,15962.07810
0.280,0.02258575,0.40,109.20871,7.78343
0.280,0.02258575,0.60,80.26249,0.11589
0.280,0.02258575,0.03,138.82866,100000.00000
0.280,0.02258575,0.24,33.86181,100000.00000
0.280,0.02258575,0.58,28.93678,4.07251
0.280,0.02258575,0.52,112.66045,0.17616
0.280,0.02258575,0.24,13.99224,100000.00000
0.280,0.02258575,0.56,46.75568,1.41622
0.280,0.02258575,0.30,134.68674,100000.00000
0.280,0.02258575,0.45,4.77580,154.49813
0.280,0.02258575,0.03,0.99398,100000.00000
0.280,0.02258575,0.02,33.27380,100000.00000
0.280,0.02258575,0.41,0.83376,63331.21241
0.280,0.02258575,0.18,57.41561,100000.00000
0.280,0.02258575,0.21,127.12360,100000.00000
0.280,0.02258575,0.07,51.27129,100000.00000
0.280,0.02258575,0.05,135.99920,100000.00000
0.280,0.02258575,0.17,85.22492,100000.00000
0.280,0.02258575,0.36,157.89610,100000.00000
0.280,0.02258575,0.50,124.60978,0.15762
0.280,0.02258575,0.15,175.65337,100000.00000
0.280,0.02258575,0.24,105.17658,100000.00000
0.280,0.02258575,0.31,43.64469,100000.00000
0.280,0.02258575,0.35,24.19464,100000.00000
0.280,0.02258575,0.04,58.53300,100000.00000
0.280,0.02258575,0.47,8.45387,243.23576
0.280,0.02258575,0.22,15.03013,100000.00000
0.280,0.02258575,0.40,93.39085,1.57847
0.280,0.02258575,0.10,161.73975,100000.00000
0.280,0.02258575,0.49,165.11644,19.73673
0.280,0.02258575,0.29,27.34248,100000.00000
0.280,0.02258575,0.30,124.27107,100000.00000
0.280,0.02258575,0.34,102.89028,6862.60747
0.280,0.02258575,0.46,177.19239,406.61368
0.280,0.02258575,0.16,132.82145,100000.00000
0.280,0.02258575,0.17,78.09330,100000.00000
0.280,0.02258575,0.35,22.37350,100000.00000
0.280,0.02258575,0.06,21.57577,100000.00000
0.280,0.02258575,0.60,58.24984,1.32814
0.280,0.02258575,0.28,46.48399,100000.00000
0.280,0.02258575,0.41,89.70620,1.41854
0.280,0.02258575,0.49,64.97530,1.36291
0.280,0.02258575,0.08,2.98581,100000.00000
0.280,0.02258575,0.33,176.82815,100000.00000
0.280,0.02258575,0.32,89.71960,31746.02498
0.280,0.02258575,0.42,172.99266,23689.71518
0.280,0.02258575,0.57,28.54892,2.67020
0.280,0.02258575,0.05,145.46167,100000.00000
0.280,0.02258575,0.17,90.56453,100000.00000
0.280,0.02258575,0.20,52.77794,100000.00000
0.280,0.02258575,0.12,102.61101,100000.00000
0.280,0.02258575,0.10,58.57195,100000.00000
0.280,0.02258575,0.09,161.47985,100000.00000
0.280,0.02258575,0.54,178.41035,3.98443
0.280,0.02258575,0.19,157.94496,100000.00000
0.280,0.02258575,0.10,152.86021,100000.00000
0.280,0.02258575,0.25,67.76341,100000.00000
0.280,0.02258575,0.16,110.10973,100000.00000
0.280,0.02258575,0.52,72.34756,2.52649
0.280,0.02258575,0.16,50.38810,100000.00000
0.280,0.02258575,0.05,73.86893,100000.00000
0.280,0.02258575,0.17,31.17634,100000.00000
0.280,0.02258575,0.32,3.61282,100000.00000
0.280,0.02258575,0.18,173.01430,100000.00000
0.280,0.02258575,0.02,98.40785,100000.00000
0.280,0.02258575,0.11,143.06603,100000.00000
0.280,0.02258575,0.35,131.55615,9935.76319
0.280,0.02258575,0.53,3.21731,9.09767
0.280,0.02258575,0.59,54.17344,1.32119
0.280,0.02258575,0.26,174.58459,100000.00000
0.280,0.02258575,0.13,52.84653,100000.00000
0.280,0.02258575,0.04,19.42046,100000.00000
0.280,0.02258575,0.39,110.06176,8.98873
0.280,0.02258575,0.43,27.94324,205.11594
0.280,0.02258575,0.45,106.25309,2.64006
0.280,0.02258575,0.60,14.82859,1.36291
0.280,0.02258575,0.20,103.21882,100000.00000
0.280,0.02258575,0.49,16.48477,32.16982
0.280,0.02258575,0.13,25.21512,100000.00000
0.280,0.02258575,0.56,159.97465,1.33742
0.280,0.02258575,0.47,24.63941,118.35083
0.280,0.02258575,0.23,7.76878,100000.00000
0.280,0.02258575,0.02,35.27692,100000.00000
0.280,0.02258575,0.07,163.48786,100000.00000
0.280,0.02258575,0.42,134.99289,37.24134
0.280,0.02258575,0.06,76.87940,100000.00000
0.280,0.02258575,0.05,160.66062,100000.00000
0.280,0.02258575,0.17,105.43961,100000.00000
0.280,0.02258575,0.30,50.14626,100000.00000
0.280,0.02258575,0.04,55.97682,100000.00000
0.280,0.02258575,0.45,46.69622,5.49337
0.280,0.02258575,0.24,171.07407,100000.00000
0.280,0.02258575,0.54,116.93640,0.11821
0.280,0.02258575,0.57,143.53668,0.14603
0.280,0.02258575,0.50,166.54470,9.15330
0.280,0.02258575,0.55,157.94296,3.52781
0.280,0.02258575,0.39,124.91072,39.89067
0.280,0.02258575,0.16,64.07508,100000.00000
0.280,0.02258575,0.06,145.33923,100000.00000
0.280,0.02258575,0.02,6.18993,100000.00000
0.280,0.02258575,0.39,45.32383,207.02124
0.280,0.02258575,0.07,43.56995,100000.00000
0.280,0.02258575,0.41,71.67037,2.61457
0.280,0.02258575,0.34,46.42251,100000.00000
0.280,0.02258575,0.25,146.48310,100000.00000
0.280,0.02258575,0.55,146.84996,0.13444
0.280,0.02258575,0.40,177.27142,53013.73651
0.280,0.02258575,0.50,88.09649,0.23411
0.280,0.02258575,0.07,131.07894,100000.00000
0.280,0.02258575,0.31,45.43865,100000.00000
0.280,0.02258575,0.26,155.65003,100000.00000
0.280,0.02258575,0.10,134.36845,100000.00000
0.280,0.02258575,0.49,13.52480,183.64313
0.280,0.02258575,0.35,74.13137,505.27182
0.280,0.02258575,0.43,170.30078,6911.37330
0.280,0.02258575,0.07,43.12114,100000.00000
0.280,0.02258575,0.59,113.87194,0.08344
0.280,0.02258575,0.30,21.71446,100000.00000
0.280,0.02258575,0.41,62.45158,13.01256
0.280,0.02258575,0.56,86.50558,0.12285
0.280,0.02258575,0.01,173.81377,100000.00000
0.280,0.02258575,0.34,50.39624,71615.56892
0.280,0.02258575,0.14,64.83432,100000.00000
0.280,0.02258575,0.56,122.98658,0.09967
0.280,0.02258575,0.51,107.32858,0.27119
0.280,0.02258575,0.00,67.41722,100000.00000
0.280,0.02258575,0.04,131.32911,100000.00000
0.280,0.02258575,0.51,125.33198,0.20397
0.280,0.02258575,0.59,173.33856,2.57516
0.280,0.02258575,0.48,9.25665,185.42789
0.280,0.02258575,0.48,119.46081,1.35132
0.280,0.02258575,0.17,154.16817,100000.00000
0.280,0.02258575,0.18,69.87059,100000.00000
0.280,0.02258575,0.37,25.06897,31030.12298
0.280,0.02258575,0.46,143.97395,20.66851
0.280,0.02258575,0.54,75.16454,0.19007
0.280,0.02258575,0.43,115.91992,55.44595
0.280,0.02258575,0.18,169.46367,100000.00000
0.280,0.02258575,0.14,16.91675,100000.00000
0.280,0.02258575,0.48,107.43171,0.51225
0.280,0.02258575,0.44,32.13804,41.10061
0.280,0.02258575,0.22,10.13459,100000.00000
0.280,0.02258575,0.27,72.62692,100000.00000
0.280,0.02258575,0.05,44.87260,100000.00000
0.280,0.02258575,0.49,106.24152,0.24106
0.280,0.02258575,0.19,21.26967,100000.00000
0.280,0.02258575,0.10,42.70484,100000.00000
0.280,0.02258575,0.57,127.50534,0.09503
0.280,0.02258575,0.59,111.76479,0.08344
0.280,0.02258575,0.51,174.79048,10.39800
0.280,0.02258575,0.14,83.80764,100000.00000
0.280,0.02258575,0.45,137.44904,23.27149
0.280,0.02258575,0.33,14.44207,100000.00000
